timestamp,J11,J12,J13,J14,J15,J16,J21,J22,J23,J24,J25,J26
 5460,  13.9652,  10.0138,    .8037, -67.3751, -56.1418, -21.3705,  26.3663,  -5.2970,  -6.8202,  52.6619,  25.7295,  49.1671
 5472,  14.0166,  10.0510,    .8869, -67.2003, -56.0441, -21.2090,  26.4594,  -5.4134,  -6.7148,  52.6562,  25.8380,  49.1809
 5484,  14.0667,  10.0871,    .9705, -67.0192, -55.9422, -21.0428,  26.5533,  -5.5351,  -6.6044,  52.6494,  25.9500,  49.1949
 5496,  14.1154,  10.1222,   1.0546, -66.8318, -55.8359, -20.8721,  26.6480,  -5.6617,  -6.4889,  52.6417,  26.0655,  49.2089
 5508,  14.1626,  10.1565,   1.1393, -66.6384, -55.7254, -20.6970,  26.7436,  -5.7931,  -6.3686,  52.6330,  26.1843,  49.2230
 5520,  14.2084,  10.1900,   1.2244, -66.4391, -55.6108, -20.5174,  26.8402,  -5.9291,  -6.2438,  52.6231,  26.3064,  49.2373
 5532,  14.2525,  10.2229,   1.3102, -66.2341, -55.4923, -20.3336,  26.9377,  -6.0696,  -6.1145,  52.6122,  26.4319,  49.2517
 5544,  14.2949,  10.2551,   1.3965, -66.0234, -55.3697, -20.1453,  27.0363,  -6.2145,  -5.9809,  52.6000,  26.5607,  49.2663
 5556,  14.3355,  10.2869,   1.4834, -65.8070, -55.2431, -19.9527,  27.1360,  -6.3636,  -5.8430,  52.5866,  26.6927,  49.2811
 5568,  14.3744,  10.3183,   1.5710, -65.5852, -55.1127, -19.7560,  27.2368,  -6.5169,  -5.7010,  52.5719,  26.8281,  49.2962
 5580,  14.4115,  10.3494,   1.6594, -65.3581, -54.9783, -19.5552,  27.3388,  -6.6741,  -5.5549,  52.5560,  26.9665,  49.3116
 5592,  14.4467,  10.3804,   1.7487, -65.1256, -54.8402, -19.3504,  27.4420,  -6.8352,  -5.4049,  52.5386,  27.1080,  49.3273
 5604,  14.4801,  10.4114,   1.8389, -64.8882, -54.6983, -19.1420,  27.5465,  -6.9999,  -5.2512,  52.5200,  27.2524,  49.3434
 5616,  14.5115,  10.4425,   1.9300, -64.6463, -54.5530, -18.9302,  27.6522,  -7.1678,  -5.0940,  52.4999,  27.3996,  49.3598
 5628,  14.5411,  10.4738,   2.0221, -64.4000, -54.4045, -18.7151,  27.7593,  -7.3386,  -4.9337,  52.4786,  27.5493,  49.3765
