timestamp,J11,J12,J13,J14,J15,J16,J21,J22,J23,J24,J25,J26
 4716,  19.2286,   9.5018,   2.7233, -67.6629, -56.5700, -22.8291,  31.2574,  -3.8613,  -7.5345,  51.5618,  27.5498,  46.4313
 4728,  19.2145,   9.4790,   2.7073, -67.6638, -56.5695, -22.8386,  31.2447,  -3.8684,  -7.5272,  51.5595,  27.5480,  46.4303
 4740,  19.2004,   9.4562,   2.6912, -67.6647, -56.5689, -22.8481,  31.2321,  -3.8756,  -7.5199,  51.5572,  27.5461,  46.4293
 4752,  19.1863,   9.4334,   2.6752, -67.6655, -56.5683, -22.8576,  31.2195,  -3.8827,  -7.5126,  51.5549,  27.5443,  46.4283
 4764,  19.1722,   9.4106,   2.6592, -67.6664, -56.5677, -22.8671,  31.2068,  -3.8898,  -7.5052,  51.5526,  27.5424,  46.4272
 4776,  19.1581,   9.3878,   2.6431, -67.6673, -56.5672, -22.8766,  31.1942,  -3.8969,  -7.4979,  51.5504,  27.5405,  46.4262
 4788,  19.1440,   9.3650,   2.6271, -67.6682, -56.5666, -22.8861,  31.1816,  -3.9041,  -7.4906,  51.5481,  27.5387,  46.4252
 4800,  19.1299,   9.3422,   2.6110, -67.6690, -56.5660, -22.8956,  31.1689,  -3.9112,  -7.4833,  51.5458,  27.5368,  46.4242
 4812,  19.1158,   9.3194,   2.5950, -67.6699, -56.5655, -22.9051,  31.1563,  -3.9183,  -7.4760,  51.5435,  27.5349,  46.4232
 4824,  19.1017,   9.2966,   2.5790, -67.6708, -56.5649, -22.9146,  31.1437,  -3.9254,  -7.4687,  51.5413,  27.5331,  46.4221
 4836,  19.0876,   9.2738,   2.5629, -67.6717, -56.5643, -22.9240,  31.1311,  -3.9326,  -7.4614,  51.5390,  27.5312,  46.4211
 4848,  19.0735,   9.2510,   2.5469, -67.6726, -56.5637, -22.9335,  31.1184,  -3.9397,  -7.4540,  51.5367,  27.5294,  46.4201
 4860,  19.0594,   9.2283,   2.5309, -67.6734, -56.5632, -22.9430,  31.1058,  -3.9468,  -7.4467,  51.5344,  27.5275,  46.4191
 4872,  19.0453,   9.2055,   2.5148, -67.6743, -56.5626, -22.9525,  31.0932,  -3.9539,  -7.4394,  51.5322,  27.5256,  46.4181
 4884,  19.0312,   9.1827,   2.4988, -67.6752, -56.5620, -22.9620,  31.0805,  -3.9611,  -7.4321,  51.5299,  27.5238,  46.4170
 4896,  19.0171,   9.1599,   2.4828, -67.6761, -56.5615, -22.9715,  31.0679,  -3.9682,  -7.4248,  51.5276,  27.5219,  46.4160
