timestamp,J11,J12,J13,J14,J15,J16,J21,J22,J23,J24,J25,J26
 1272,  -6.4559, -33.6907, -32.9397, -68.1978, -51.8474, -37.8424,   4.5218, -20.9558,   8.7574,  46.6531,  23.0662,  48.7507
 1284,  -6.4469, -33.6690, -32.9296, -68.1953, -51.8480, -37.8305,   4.5279, -20.9538,   8.7548,  46.6556,  23.0671,  48.7555
 1296,  -6.4380, -33.6472, -32.9195, -68.1928, -51.8485, -37.8187,   4.5340, -20.9519,   8.7522,  46.6580,  23.0680,  48.7603
 1308,  -6.4291, -33.6254, -32.9094, -68.1903, -51.8491, -37.8069,   4.5401, -20.9499,   8.7495,  46.6604,  23.0688,  48.7652
 1320,  -6.4202, -33.6036, -32.8993, -68.1878, -51.8496, -37.7951,   4.5462, -20.9480,   8.7469,  46.6629,  23.0697,  48.7700
 1332,  -6.4112, -33.5818, -32.8891, -68.1852, -51.8502, -37.7833,   4.5523, -20.9461,   8.7443,  46.6653,  23.0706,  48.7748
 1344,  -6.4023, -33.5601, -32.8790, -68.1827, -51.8508, -37.7715,   4.5584, -20.9441,   8.7417,  46.6678,  23.0714,  48.7797
 1356,  -6.3934, -33.5383, -32.8688, -68.1802, -51.8513, -37.7598,   4.5645, -20.9422,   8.7391,  46.6702,  23.0723,  48.7845
 1368,  -6.3846, -33.5165, -32.8586, -68.1776, -51.8519, -37.7481,   4.5706, -20.9402,   8.7364,  46.6726,  23.0731,  48.7893
 1380,  -6.3757, -33.4947, -32.8484, -68.1750, -51.8525, -37.7363,   4.5767, -20.9383,   8.7338,  46.6751,  23.0740,  48.7942
 1392,  -6.3668, -33.4729, -32.8382, -68.1725, -51.8531, -37.7246,   4.5828, -20.9363,   8.7312,  46.6775,  23.0748,  48.7990
 1404,  -6.3579, -33.4511, -32.8280, -68.1699, -51.8537, -37.7129,   4.5889, -20.9344,   8.7286,  46.6799,  23.0757,  48.8038
 1416,  -6.3490, -33.4293, -32.8178, -68.1673, -51.8543, -37.7012,   4.5950, -20.9324,   8.7260,  46.6823,  23.0766,  48.8086
 1428,  -6.3402, -33.4075, -32.8075, -68.1647, -51.8549, -37.6896,   4.6011, -20.9305,   8.7234,  46.6848,  23.0774,  48.8135
 1440,  -6.3313, -33.3857, -32.7973, -68.1620, -51.8556, -37.6779,   4.6072, -20.9286,   8.7208,  46.6872,  23.0783,  48.8183
 1452,  -6.3224, -33.3639, -32.7870, -68.1594, -51.8562, -37.6663,   4.6133, -20.9266,   8.7182,  46.6896,  23.0791,  48.8231
 1464,  -6.3136, -33.3421, -32.7767, -68.1568, -51.8568, -37.6547,   4.6194, -20.9247,   8.7155,  46.6921,  23.0800,  48.8280
 1476,  -6.3047, -33.3203, -32.7664, -68.1541, -51.8575, -37.6431,   4.6255, -20.9227,   8.7129,  46.6945,  23.0808,  48.8328
 1488,  -6.2959, -33.2985, -32.7561, -68.1514, -51.8581, -37.6315,   4.6316, -20.9207,   8.7103,  46.6969,  23.0817,  48.8377
 1500,  -6.2871, -33.2767, -32.7458, -68.1488, -51.8588, -37.6199,   4.6377, -20.9188,   8.7077,  46.6993,  23.0825,  48.8425
 1512,  -6.2782, -33.2549, -32.7355, -68.1461, -51.8594, -37.6083,   4.6438, -20.9168,   8.7051,  46.7018,  23.0834,  48.8473
 1524,  -6.2694, -33.2331, -32.7251, -68.1434, -51.8601, -37.5968,   4.6499, -20.9149,   8.7025,  46.7042,  23.0842,  48.8522
 1536,  -6.2606, -33.2113, -32.7148, -68.1407, -51.8608, -37.5853,   4.6560, -20.9129,   8.6999,  46.7066,  23.0851,  48.8570
 1548,  -6.2518, -33.1894, -32.7044, -68.1379, -51.8615, -37.5737,   4.6621, -20.9110,   8.6973,  46.7090,  23.0859,  48.8619
 1560,  -6.2430, -33.1676, -32.6940, -68.1352, -51.8621, -37.5622,   4.6681, -20.9090,   8.6947,  46.7114,  23.0868,  48.8667
 1572,  -6.2342, -33.1458, -32.6836, -68.1325, -51.8628, -37.5508,   4.6742, -20.9070,   8.6921,  46.7138,  23.0876,  48.8716
 1584,  -6.2254, -33.1240, -32.6732, -68.1297, -51.8635, -37.5393,   4.6803, -20.9051,   8.6895,  46.7163,  23.0885,  48.8764
 1596,  -6.2166, -33.1022, -32.6628, -68.1270, -51.8643, -37.5278,   4.6864, -20.9031,   8.6869,  46.7187,  23.0893,  48.8812
 1608,  -6.2078, -33.0803, -32.6523, -68.1242, -51.8650, -37.5164,   4.6925, -20.9011,   8.6843,  46.7211,  23.0902,  48.8861
 1620,  -6.1990, -33.0585, -32.6419, -68.1214, -51.8657, -37.5049,   4.6986, -20.8992,   8.6817,  46.7235,  23.0910,  48.8910
 1632,  -6.1902, -33.0367, -32.6314, -68.1186, -51.8664, -37.4935,   4.7047, -20.8972,   8.6790,  46.7259,  23.0919,  48.8958
 1644,  -6.1815, -33.0148, -32.6209, -68.1158, -51.8671, -37.4821,   4.7108, -20.8953,   8.6764,  46.7283,  23.0927,  48.9006
 1656,  -6.1727, -32.9930, -32.6104, -68.1130, -51.8679, -37.4708,   4.7169, -20.8933,   8.6739,  46.7307,  23.0936,  48.9055
 1668,  -6.1640, -32.9712, -32.5999, -68.1102, -51.8686, -37.4594,   4.7230, -20.8913,   8.6712,  46.7331,  23.0944,  48.9103
 1680,  -6.1552, -32.9493, -32.5894, -68.1073, -51.8694, -37.4480,   4.7291, -20.8893,   8.6686,  46.7355,  23.0953,  48.9152
 1692,  -6.1465, -32.9275, -32.5788, -68.1045, -51.8701, -37.4367,   4.7352, -20.8874,   8.6661,  46.7379,  23.0961,  48.9200
