breakpoints,primitives,points,q_bp
0,movej_fit,"[array([303.32288874, -18.85124655, 777.22430802])]","[array([-0.69466879, -0.75351474, -0.30084641, -0.20269348, -1.93562398,
       -1.25318085])]"
7770,movec_fit,"[array([375.61740473, -52.62288755, 780.11732234]), array([449.07359744, -83.56480169, 784.8264637 ])]","[array([-0.53171974, -0.69342869, -0.27421686, -0.13130435, -1.80218426,
       -1.23567413]), array([-0.41848164, -0.63462142, -0.25047515, -0.06300102, -1.67981285,
       -1.17977978])]"
9755,movel_fit,"[array([487.05469946, -98.24614971, 787.43033806])]","[array([-0.27436582, -0.6103902 , -0.23811246,  0.05210142, -1.60952971,
       -1.14471044])]"
14143,movec_fit,"[array([ 529.38808743, -113.56610178,  790.41384692]), array([ 571.8808911 , -128.36518689,  793.1265429 ])]","[array([-0.18633477, -0.5637999 , -0.21939972,  0.13486653, -1.5578282 ,
       -1.10196859]), array([-0.11577335, -0.5216266 , -0.20701726,  0.21182358, -1.50587997,
       -1.04828784])]"
17604,movec_fit,"[array([ 605.40828544, -140.15121891,  794.84835823]), array([ 638.68826023, -152.60125132,  796.24088371])]","[array([-0.07514074, -0.4697035 , -0.18310671,  0.26560623, -1.48471064,
       -1.02184887]), array([-0.04247381, -0.41985005, -0.16076067,  0.31643942, -1.4631463 ,
       -0.9900103 ])]"
20312,movec_fit,"[array([ 664.33787484, -163.40164324,  797.07612716]), array([ 689.47400975, -175.26306227,  797.74228184])]","[array([-0.0523622 , -0.37960347, -0.1364853 ,  0.32128789, -1.44709186,
       -0.98110833]), array([-0.06328934, -0.33961243, -0.11103844,  0.32581918, -1.43196203,
       -0.97095793])]"
23899,movec_fit,"[array([ 721.56143737, -193.40268495,  798.24705195]), array([ 751.9855219 , -214.18103422,  798.08767931])]","[array([-0.12008301, -0.28442688, -0.06602183,  0.28271645, -1.41520765,
       -0.97840876]), array([-0.17533716, -0.230124  , -0.02093853,  0.23959789, -1.40172893,
       -0.98534927])]"
24829,movel_fit,"[array([ 767.13963222, -225.82088745,  797.57596452])]","[array([-0.25536431, -0.19533391,  0.01356345,  0.14824298, -1.40368478,
       -1.00646088])]"
26032,movel_fit,"[array([ 786.14872684, -241.5710805 ,  796.07137478])]","[array([-0.33255588, -0.14915274,  0.05251646,  0.0599081 , -1.41005116,
       -1.01893195])]"
27240,movel_fit,"[array([ 804.81989113, -257.74431638,  793.52457206])]","[array([-0.44285951, -0.09375402,  0.09037725, -0.08051458, -1.43113467,
       -1.03614886])]"
28441,movel_fit,"[array([ 823.27874095, -273.71992451,  789.82914598])]","[array([-0.54796337, -0.03054941,  0.12098505, -0.22426607, -1.46301246,
       -1.04268891])]"
29642,movel_fit,"[array([ 841.90340286, -289.20456985,  785.06808207])]","[array([-0.64613404,  0.03783965,  0.13795598, -0.37111446, -1.50090073,
       -1.04389819])]"
30860,movel_fit,"[array([ 861.24165461, -304.10209654,  779.51956061])]","[array([-0.72112236,  0.10854885,  0.14765397, -0.49725386, -1.53736301,
       -1.03716341])]"
31967,movel_fit,"[array([ 879.4469935 , -316.78661583,  774.44919158])]","[array([-0.76719896,  0.16862183,  0.15452096, -0.58745247, -1.56268662,
       -1.02649762])]"
32904,movel_fit,"[array([ 895.433138  , -326.88551041,  770.78091153])]","[array([-0.79079552,  0.21358145,  0.16417491, -0.64321248, -1.57593357,
       -1.01456068])]"
33702,movel_fit,"[array([ 909.49739846, -335.03344726,  768.54698302])]","[array([-0.80185457,  0.2462044 ,  0.17657588, -0.67685378, -1.58049437,
       -1.00280051])]"
