breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([1040.38561558,  732.09698343,  101.67484519])]","[array([ 0.54282499,  0.10976019, -0.12345293, -0.25322751, -1.43507537,
        1.48990415])]"
714,movel_fit,"[array([1051.54391852,  709.96719957,  105.51200764])]","[array([ 0.53479397,  0.1109042 , -0.11726809, -0.22857713, -1.44476388,
        1.48504823])]"
1433,movel_fit,"[array([1061.91830453,  687.39670713,  110.08285902])]","[array([ 0.52769479,  0.10080548, -0.12191929, -0.20247184, -1.44273073,
        1.4899556 ])]"
2158,movel_fit,"[array([1071.46662534,  664.39798592,  115.41326021])]","[array([ 0.52138214,  0.08921254, -0.12769568, -0.17478966, -1.44040198,
        1.49567899])]"
2885,movel_fit,"[array([1080.10123808,  641.14188149,  121.47922071])]","[array([ 0.51563353,  0.07719733, -0.13362168, -0.14625191, -1.43898576,
        1.50113385])]"
3616,movel_fit,"[array([1087.82360529,  617.61860193,  128.29050921])]","[array([ 0.51031694,  0.06558917, -0.1388924 , -0.11707453, -1.43947825,
        1.50558944])]"
4351,movel_fit,"[array([1094.61695753,  593.88052819,  135.83801068])]","[array([ 0.50535738,  0.05364829, -0.14426462, -0.08750458, -1.44100965,
        1.50969983])]"
5098,movel_fit,"[array([1100.53907958,  569.72268719,  144.19471857])]","[array([ 0.50064466,  0.04113718, -0.14991586, -0.05740297, -1.4434539 ,
        1.51363426])]"
5862,movel_fit,"[array([1105.59470185,  545.03513887,  153.42190143])]","[array([ 0.49604002,  0.02786245, -0.15598464, -0.02685979, -1.44670322,
        1.5174983 ])]"
6644,movel_fit,"[array([1109.76000629,  519.83866806,  163.53453126])]","[array([ 0.49137523,  0.01399021, -0.16227367,  0.00377301, -1.45095435,
        1.52112771])]"
7450,movel_fit,"[array([1113.03933256,  493.99291648,  174.61264753])]","[array([ 4.86418223e-01, -4.76295967e-04, -1.68675454e-01,  3.42785207e-02,
       -1.45632580e+00,  1.52444494e+00])]"
8287,movel_fit,"[array([1115.42300425,  467.32853339,  186.76324842])]","[array([ 0.48094399, -0.01567463, -0.17518286,  0.06450138, -1.46280843,
        1.5274868 ])]"
9159,movel_fit,"[array([1116.88230495,  439.77505862,  200.0584055 ])]","[array([ 0.4747914 , -0.03191476, -0.18196327,  0.09427497, -1.47010969,
        1.53047781])]"
10075,movel_fit,"[array([1117.39283367,  411.1067736 ,  214.65177102])]","[array([ 0.46781879, -0.04977028, -0.18936989,  0.12373158, -1.47777785,
        1.53381162])]"
11044,movel_fit,"[array([1116.91220535,  381.10494804,  230.71221188])]","[array([ 0.45990126, -0.06991241, -0.19781694,  0.15304554, -1.48525498,
        1.53795089])]"
12076,movel_fit,"[array([1115.39034902,  349.52549219,  248.43574731])]","[array([ 0.45086464, -0.0930115 , -0.20766159,  0.18236258, -1.49198752,
        1.54333563])]"
