breakpoints,primitives,points,q_bp
0,movej_fit,"[array([3225.59682732, -997.22671686,  730.19462002])]","[array([-7.18491040e-17,  8.69173967e-01, -3.00196631e-01, -5.25339785e-18,
        1.14144533e+00, -3.18778211e-17])]"
1000,movel_fit,"[array([3227.52980885, -989.19061286,  729.43695937])]","[array([ 2.38745928e-03,  8.69154575e-01, -3.00875216e-01,  3.96435854e-04,
        1.14242433e+00, -9.28860652e-04])]"
2000,movel_fit,"[array([3229.2259583 , -979.61523486,  718.13020252])]","[array([ 5.11575400e-03,  8.71311384e-01, -3.02337651e-01,  9.70538459e-04,
        1.14070028e+00, -9.18245721e-04])]"
3000,movel_fit,"[array([3230.11699082, -971.60639039,  705.50998913])]","[array([ 7.47491856e-03,  8.73730705e-01, -3.03890534e-01,  1.28707825e-03,
        1.13886339e+00, -1.03520850e-03])]"
4000,movel_fit,"[array([3230.41610963, -965.04209252,  693.14711826])]","[array([ 0.00950169,  0.87610261, -0.30538155,  0.00136419,  1.13724096,
       -0.00136899])]"
5000,movel_fit,"[array([3230.31094514, -959.47595035,  680.80756779])]","[array([ 0.01130116,  0.87848523, -0.30680532,  0.00126773,  1.13569109,
       -0.00182947])]"
6000,movel_fit,"[array([3229.97397405, -954.55152278,  668.61682394])]","[array([ 1.29577764e-02,  8.80861507e-01, -3.08135571e-01,  1.05178311e-03,
        1.13417910e+00, -2.36681340e-03])]"
7000,movel_fit,"[array([3229.62457671, -949.8753548 ,  657.08288354])]","[array([ 1.45663992e-02,  8.83136673e-01, -3.09321426e-01,  7.76468465e-04,
        1.13276990e+00, -2.95870975e-03])]"
8000,movel_fit,"[array([3229.46460653, -945.04864022,  646.55258289])]","[array([ 1.62221156e-02,  8.85247243e-01, -3.10332777e-01,  5.03429893e-04,
        1.13149948e+00, -3.57121094e-03])]"
9000,movel_fit,"[array([3229.59143851, -939.804594  ,  636.93322733])]","[array([ 1.79860295e-02,  8.87215255e-01, -3.11182596e-01,  2.75726803e-04,
        1.13031918e+00, -4.15388260e-03])]"
10000,movel_fit,"[array([3229.98519982, -934.06551793,  627.80372771])]","[array([ 1.98723930e-02,  8.89125490e-01, -3.11914715e-01,  1.09133963e-04,
        1.12912466e+00, -4.65683371e-03])]"
11000,movel_fit,"[array([3230.56406392, -927.88100052,  618.68573632])]","[array([ 2.18650015e-02,  8.91072138e-01, -3.12578297e-01,  7.89246673e-07,
        1.12781258e+00, -5.04537699e-03])]"
12000,movel_fit,"[array([3231.2488716 , -921.32591595,  609.2438479 ])]","[array([ 2.39426895e-02,  8.93120139e-01, -3.13209907e-01, -5.61291104e-05,
        1.12631763e+00, -5.30269329e-03])]"
13000,movel_fit,"[array([3231.99489699, -914.43630016,  599.3303955 ])]","[array([ 2.60948167e-02,  8.95297139e-01, -3.13829963e-01, -6.31091845e-05,
        1.12461682e+00, -5.42392171e-03])]"
14000,movel_fit,"[array([3232.78772003, -907.2027983 ,  588.91929537])]","[array([ 2.83223736e-02,  8.97606951e-01, -3.14448762e-01, -1.53184645e-05,
        1.12271279e+00, -5.40868180e-03])]"
15000,movel_fit,"[array([3233.62500982, -899.59337895,  578.02127704])]","[array([ 3.06320376e-02,  9.00046373e-01, -3.15073673e-01,  9.51517931e-05,
        1.12061514e+00, -5.25637131e-03])]"
16000,movel_fit,"[array([3234.50606366, -891.56859535,  566.6446215 ])]","[array([ 3.30322838e-02,  9.02612960e-01, -3.15712314e-01,  2.77116239e-04,
        1.11833217e+00, -4.96458775e-03])]"
17000,movel_fit,"[array([3235.43519533, -883.0755577 ,  554.80629069])]","[array([ 3.55348363e-02,  9.05302902e-01, -3.16371815e-01,  5.41186296e-04,
        1.11587303e+00, -4.52887778e-03])]"
18000,movel_fit,"[array([3236.42977892, -874.03363847,  542.55626493])]","[array([ 3.81581303e-02,  9.08106320e-01, -3.17057375e-01,  9.01821852e-04,
        1.11325287e+00, -3.94226524e-03])]"
19000,movel_fit,"[array([3237.52010333, -864.33343089,  529.97530828])]","[array([ 0.04092747,  0.91100775, -0.31777287,  0.00137744,  1.11049245,
       -0.00319434])]"
20000,movel_fit,"[array([3238.73678342, -853.85684721,  517.13613916])]","[array([ 0.04387002,  0.91399379, -0.31852369,  0.00198753,  1.10761023,
       -0.00227056])]"
21000,movel_fit,"[array([3240.09399092, -842.50443272,  504.05403659])]","[array([ 0.04700803,  0.91706291, -0.3193197 ,  0.00274875,  1.10461192,
       -0.00115225])]"
22000,movel_fit,"[array([3241.58260363, -830.20557518,  490.66802568])]","[array([ 5.03563921e-02,  9.20229225e-01, -3.20175818e-01,  3.67367055e-03,
        1.10148597e+00,  1.83031786e-04])]"
23000,movel_fit,"[array([3243.18182193, -816.89745903,  476.8780171 ])]","[array([ 0.05392778,  0.92351539, -0.32110919,  0.00477386,  1.0982109 ,
        0.00176162])]"
24000,movel_fit,"[array([3244.88489134, -802.48183947,  462.6272286 ])]","[array([ 0.05774319,  0.92693635, -0.3221344 ,  0.00606577,  1.09477273,
        0.00361471])]"
25000,movel_fit,"[array([3246.72301643, -786.78816106,  447.98401434])]","[array([ 0.06184084,  0.93048308, -0.32325952,  0.00757531,  1.09118322,
        0.00577983])]"
26000,movel_fit,"[array([3248.76990039, -769.5715168 ,  433.1672691 ])]","[array([ 0.06627651,  0.93411722, -0.32448558,  0.00933719,  1.08748662,
        0.00830178])]"
27000,movel_fit,"[array([3251.12144243, -750.55005126,  418.49177701])]","[array([ 0.07111427,  0.93778162, -0.32581013,  0.01138887,  1.08374861,
        0.01123254])]"
28000,movel_fit,"[array([3253.86416212, -729.4550803 ,  404.2702907 ])]","[array([ 0.07641401,  0.94141975, -0.32723204,  0.01376356,  1.08003451,
        0.01463022])]"
29000,movel_fit,"[array([3257.05576398, -706.05793242,  390.74991771])]","[array([ 0.08222477,  0.94498831, -0.32875356,  0.01648676,  1.07639383,
        0.01855787])]"
30000,movel_fit,"[array([3260.7312891 , -680.16308663,  378.14159205])]","[array([ 0.08858641,  0.94845124, -0.33037741,  0.01957688,  1.07286586,
        0.02308189])]"
31000,movel_fit,"[array([3264.92522167, -651.59597045,  366.72838643])]","[array([ 0.09553288,  0.95175706, -0.33210004,  0.02304499,  1.06950473,
        0.02826823])]"
32000,movel_fit,"[array([3269.68265337, -620.2267633 ,  356.9582622 ])]","[array([ 0.10308722,  0.95481866, -0.33390566,  0.02688861,  1.06640293,
        0.03417467])]"
33000,movel_fit,"[array([3275.03924886, -586.03722283,  349.41234286])]","[array([ 0.11124633,  0.95751798, -0.33576634,  0.03108127,  1.06368658,
        0.04084019])]"
34000,movel_fit,"[array([3280.97993435, -549.18527543,  344.63636617])]","[array([ 0.11996621,  0.95973923, -0.33764861,  0.03556698,  1.06147731,
        0.04827512])]"
35000,movel_fit,"[array([3287.40959186, -510.01698456,  342.95187721])]","[array([ 0.12915976,  0.96140726, -0.33952175,  0.04026544,  1.0598477 ,
        0.05645515])]"
36000,movel_fit,"[array([3294.15680113, -469.02697918,  344.37091859])]","[array([ 0.13870715,  0.96250551, -0.3413621 ,  0.04508412,  1.05880127,
        0.06531867])]"
37000,movel_fit,"[array([3301.00131347, -426.79767805,  348.61122674])]","[array([ 0.1484712 ,  0.96307344, -0.3431538 ,  0.0499307 ,  1.0582769 ,
        0.07476741])]"
38000,movel_fit,"[array([3307.70723222, -383.91438703,  355.12127597])]","[array([ 0.15831723,  0.96320284, -0.34488928,  0.05472837,  1.05815328,
        0.08467431])]"
39000,movel_fit,"[array([3314.05869535, -340.8549205 ,  363.1118979 ])]","[array([ 0.16813676,  0.96303366, -0.3465678 ,  0.05943454,  1.05824991,
        0.09489805])]"
40000,movel_fit,"[array([3319.89678856, -297.95895965,  371.71827308])]","[array([ 0.17785302,  0.96272116, -0.34818487,  0.06404222,  1.05835961,
        0.10528792])]"
41000,movel_fit,"[array([3325.13944319, -255.59533042,  380.30855014])]","[array([ 0.18738503,  0.9623686 , -0.34971617,  0.06854279,  1.05832746,
        0.11566537])]"
42000,movel_fit,"[array([3329.77452262, -214.35017108,  388.68001694])]","[array([ 0.19660924,  0.96198418, -0.35111496,  0.07288486,  1.05811125,
        0.1258118 ])]"
43000,movel_fit,"[array([3333.85909384, -174.76587515,  396.8722674 ])]","[array([ 0.20541361,  0.9615296 , -0.35232834,  0.07701892,  1.05772411,
        0.13552352])]"
44000,movel_fit,"[array([3337.55227606, -136.70784669,  404.86646649])]","[array([ 0.2138211 ,  0.96100108, -0.35329913,  0.08101695,  1.05710764,
        0.14470782])]"
45000,movel_fit,"[array([3341.09587075,  -99.5074859 ,  412.75980773])]","[array([ 0.22195347,  0.96039012, -0.35394905,  0.08504782,  1.05617044,
        0.15336557])]"
46000,movel_fit,"[array([3344.67995729,  -62.99348552,  421.08200897])]","[array([ 0.22983093,  0.9595915 , -0.35420662,  0.08917245,  1.05497077,
        0.1614736 ])]"
47000,movel_fit,"[array([3348.42353428,  -27.25241925,  430.52030204])]","[array([ 0.23742636,  0.95847014, -0.35403692,  0.09337744,  1.0536499 ,
        0.16905033])]"
48000,movel_fit,"[array([3352.40836131,    7.79035968,  441.63428494])]","[array([ 0.24474543,  0.95692767, -0.35342928,  0.09766767,  1.05231717,
        0.17618411])]"
49000,movel_fit,"[array([3356.34984506,   40.32522668,  454.59833715])]","[array([ 0.2514746 ,  0.95487949, -0.35253844,  0.10165046,  1.05130302,
        0.18268952])]"
50000,movel_fit,"[array([3360.27240748,   70.90984116,  469.21284709])]","[array([ 0.25773496,  0.95238937, -0.35139613,  0.10542848,  1.05057381,
        0.18862776])]"
