breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 861.61735197, -841.09811283,  747.82895956])]","[array([-0.95020661, -0.08067234, -0.29568647, -0.36345454, -1.36227872,
        2.9229539 ])]"
1000,movel_fit,"[array([ 860.13809619, -815.18911096,  735.54212029])]","[array([-0.94464352, -0.0808091 , -0.30817192, -0.37266828, -1.38122465,
        2.92945843])]"
2000,movel_fit,"[array([ 860.90056886, -789.69449647,  715.83882067])]","[array([-0.93192386, -0.07414845, -0.31992577, -0.37311031, -1.39617922,
        2.92445658])]"
3000,movel_fit,"[array([ 862.53300164, -762.34648361,  697.25995141])]","[array([-0.91805563, -0.06690621, -0.3310798 , -0.37509897, -1.41220517,
        2.91990583])]"
4000,movel_fit,"[array([ 864.91873617, -733.38321979,  681.08297951])]","[array([-0.90383238, -0.06003625, -0.34160535, -0.37969639, -1.42934569,
        2.91708927])]"
5000,movel_fit,"[array([ 868.13538874, -703.29734333,  666.97080809])]","[array([-0.88891731, -0.05328926, -0.35140565, -0.38612031, -1.44693068,
        2.91520048])]"
6000,movel_fit,"[array([ 872.17963982, -672.50095514,  654.87796025])]","[array([-0.87325535, -0.04669011, -0.3604092 , -0.39398702, -1.46451128,
        2.91392245])]"
7000,movel_fit,"[array([ 876.98944093, -641.41710649,  645.0399052 ])]","[array([-0.85707679, -0.04057049, -0.36858862, -0.40323369, -1.48174775,
        2.91335231])]"
8000,movel_fit,"[array([ 882.49784381, -610.45000008,  637.53614761])]","[array([-0.84055429, -0.0351948 , -0.37593224, -0.4136636 , -1.49830584,
        2.9134687 ])]"
9000,movel_fit,"[array([ 888.64703851, -579.87751776,  632.10389325])]","[array([-0.82363033, -0.03053907, -0.38241595, -0.4248187 , -1.51390564,
        2.91394456])]"
10000,movel_fit,"[array([ 895.37742375, -549.80948675,  628.25453226])]","[array([-0.80608281, -0.02633622, -0.38799963, -0.43613841, -1.52838759,
        2.9142918 ])]"
11000,movel_fit,"[array([ 902.6170158 , -520.2388124 ,  625.48914969])]","[array([-0.78768443, -0.02225357, -0.39264262, -0.44715708, -1.54171318,
        2.91408017])]"
12000,movel_fit,"[array([ 910.2804719 , -491.12294854,  623.44063539])]","[array([-0.76831496, -0.01804211, -0.39632088, -0.45759219, -1.55391688,
        2.91305611])]"
13000,movel_fit,"[array([ 918.27492301, -462.43551351,  621.89411284])]","[array([-0.74797769, -0.01358292, -0.39903393, -0.46731692, -1.56505626,
        2.91113448])]"
14000,movel_fit,"[array([ 926.50695431, -434.17371424,  620.72983618])]","[array([-0.72675042, -0.00884846, -0.40080063, -0.47628253, -1.57518693,
        2.90832239])]"
15000,movel_fit,"[array([ 934.8870236 , -406.34366776,  619.85867166])]","[array([-0.70472842, -0.00384188, -0.40165024, -0.48445417, -1.58435957,
        2.9046471 ])]"
16000,movel_fit,"[array([ 943.33045773, -378.95127674,  619.19336967])]","[array([-6.81997950e-01,  1.43321358e-03, -4.01616737e-01, -4.91785542e-01,
       -1.59262211e+00,  2.90012582e+00])]"
17000,movel_fit,"[array([ 951.75606858, -352.00853498,  618.65540493])]","[array([-0.65864198,  0.00696184, -0.40074013, -0.49822096, -1.60001583,
        2.89477183])]"
18000,movel_fit,"[array([ 960.08409721, -325.54518225,  618.18995036])]","[array([-0.63475372,  0.012693  , -0.39907155, -0.50370035, -1.60656721,
        2.88860836])]"
19000,movel_fit,"[array([ 968.23497934, -299.60991923,  617.76242447])]","[array([-0.61043299,  0.01853772, -0.39667498, -0.50815164, -1.61228543,
        2.88166477])]"
20000,movel_fit,"[array([ 976.12956917, -274.25600064,  617.3312806 ])]","[array([-0.58576013,  0.02440424, -0.39362064, -0.51147217, -1.61717144,
        2.87395037])]"
21000,movel_fit,"[array([ 983.69020235, -249.52207542,  616.81503772])]","[array([-0.56076502,  0.03024919, -0.3899721 , -0.51351214, -1.62123355,
        2.86542312])]"
22000,movel_fit,"[array([ 990.84091685, -225.42624411,  616.08005287])]","[array([-0.53541666,  0.03610378, -0.3857769 , -0.51407156, -1.62449709,
        2.85597781])]"
23000,movel_fit,"[array([ 997.50505286, -201.98325664,  614.96436033])]","[array([-0.5096462 ,  0.04204349, -0.38107135, -0.51291258, -1.62699789,
        2.84546776])]"
24000,movel_fit,"[array([1003.5997606 , -179.23762483,  613.32978543])]","[array([-0.4833926 ,  0.04810609, -0.37590263, -0.5097788 , -1.62876065,
        2.83375294])]"
25000,movel_fit,"[array([1009.02929772, -157.2916275 ,  611.11277295])]","[array([-0.4566413 ,  0.05420325, -0.37035914, -0.50440852, -1.62977544,
        2.82074726])]"
26000,movel_fit,"[array([1013.68087393, -136.30785111,  608.33877838])]","[array([-0.42942597,  0.06008821, -0.3645902 , -0.49653188, -1.62999099,
        2.8064323 ])]"
27000,movel_fit,"[array([1017.42605315, -116.4836508 ,  605.08589019])]","[array([-0.40178759,  0.06541277, -0.35879972, -0.48585186, -1.62933395,
        2.7908229 ])]"
28000,movel_fit,"[array([1020.12684233,  -98.01748553,  601.42167641])]","[array([-0.3737183 ,  0.06984087, -0.35321804, -0.47202135, -1.62774562,
        2.77390566])]"
29000,movel_fit,"[array([1021.64148875,  -81.09330002,  597.36312636])]","[array([-0.34513184,  0.07313418, -0.34807707, -0.45463481, -1.62521339,
        2.75559774])]"
30000,movel_fit,"[array([1021.82492976,  -65.89019738,  592.89795425])]","[array([-0.31588228,  0.0751384 , -0.34361756, -0.43325015, -1.62177848,
        2.73576629])]"
31000,movel_fit,"[array([1020.52424002,  -52.59637501,  588.05929535])]","[array([-0.28581414,  0.07567817, -0.34013172, -0.40744471, -1.61752244,
        2.71430648])]"
32000,movel_fit,"[array([1017.5769177 ,  -41.3966493 ,  582.99374976])]","[array([-0.254801  ,  0.07446114, -0.33800604, -0.37689114, -1.61255675,
        2.69122349])]"
33000,movel_fit,"[array([1012.82192649,  -32.42712226,  577.95131447])]","[array([-0.22274302,  0.07111369, -0.33771249, -0.34142424, -1.60704264,
        2.66664631])]"
34000,movel_fit,"[array([1006.12453128,  -25.72771391,  573.18642725])]","[array([-0.18953931,  0.0653662 , -0.33973128, -0.30107623, -1.601241  ,
        2.64075489])]"
35000,movel_fit,"[array([997.40317301, -21.22736107, 568.8435408 ])]","[array([-0.15508097,  0.05725774, -0.34445121, -0.25608767, -1.59555608,
        2.61368857])]"
36000,movel_fit,"[array([986.64516739, -18.76133741, 564.90713064])]","[array([-0.11928373,  0.04721625, -0.35210856, -0.20691522, -1.59053301,
        2.58551703])]"
37000,movel_fit,"[array([973.90918498, -18.10110485, 561.21326929])]","[array([-0.08213242,  0.03601761, -0.36277228, -0.15422762, -1.58680844,
        2.5562676 ])]"
38000,movel_fit,"[array([959.31967987, -19.00170688, 557.46120929])]","[array([-0.04370628,  0.02474796, -0.3763388 , -0.09884837, -1.58505449,
        2.52593024])]"
39000,movel_fit,"[array([943.05198558, -21.26933086, 553.22344509])]","[array([-0.00419433,  0.01480038, -0.39253354, -0.04165772, -1.58594287,
        2.49443116])]"
40000,movel_fit,"[array([925.30273699, -24.77261192, 548.0428957 ])]","[array([ 0.03607745,  0.00773153, -0.41097255,  0.01641397, -1.59008408,
        2.46170791])]"
41000,movel_fit,"[array([906.25558783, -29.3110973 , 541.63356197])]","[array([ 0.07663131,  0.00484497, -0.43129186,  0.07421192, -1.59786882,
        2.42796111])]"
42000,movel_fit,"[array([886.06477006, -34.47219692, 534.0051742 ])]","[array([ 0.11688041,  0.00677241, -0.45323154,  0.13022944, -1.60927412,
        2.39383623])]"
43000,movel_fit,"[array([864.85321634, -39.82896631, 525.31978814])]","[array([ 0.15617343,  0.01367134, -0.47653606,  0.1829379 , -1.62393186,
        2.36011396])]"
44000,movel_fit,"[array([842.68813869, -45.42948503, 515.67490859])]","[array([ 0.19369722,  0.02599023, -0.50076273,  0.231352  , -1.64155971,
        2.32711066])]"
45000,movel_fit,"[array([819.56046581, -51.71696639, 505.23939801])]","[array([ 0.22840621,  0.04435416, -0.52535438,  0.27487137, -1.66203862,
        2.29482403])]"
46000,movel_fit,"[array([795.45176726, -58.76764125, 494.49353362])]","[array([ 0.25940233,  0.068315  , -0.54996945,  0.31270004, -1.68479616,
        2.26369712])]"
47000,movel_fit,"[array([770.36493995, -66.46419477, 484.03272877])]","[array([ 0.28626196,  0.09671285, -0.57449457,  0.34444353, -1.70901121,
        2.23418507])]"
48000,movel_fit,"[array([744.29993283, -74.81579144, 474.36213641])]","[array([ 0.30882665,  0.12855094, -0.59888924,  0.3702649 , -1.73407197,
        2.20638947])]"
49000,movel_fit,"[array([717.55128807, -82.38130884, 465.68402297])]","[array([ 0.32809199,  0.16063212, -0.6235386 ,  0.38948333, -1.75774003,
        2.18171398])]"
50000,movel_fit,"[array([690.15414782, -89.51135236, 457.92344115])]","[array([ 0.34343125,  0.19257597, -0.64796299,  0.40219503, -1.77966609,
        2.16005011])]"
