timestamp,J1,J2,J3,J4,J5,J6
 0,  18.6520,   8.2957, -35.4044, -34.7581,  32.8105,  25.2590
 8,  18.6520,   8.2957, -35.4044, -34.7581,  32.8105,  25.2590
 16,  18.6520,   8.2957, -35.4044, -34.7581,  32.8105,  25.2590
 24,  18.6520,   8.2957, -35.4044, -34.7580,  32.8105,  25.2590
 32,  18.6520,   8.2957, -35.4044, -34.7580,  32.8105,  25.2590
 40,  18.6520,   8.2957, -35.4045, -34.7578,  32.8106,  25.2589
 56,  18.6517,   8.2957, -35.4048, -34.7568,  32.8110,  25.2580
 64,  18.6517,   8.2957, -35.4048, -34.7568,  32.8110,  25.2580
 72,  18.6515,   8.2956, -35.4050, -34.7562,  32.8113,  25.2575
 80,  18.6513,   8.2956, -35.4053, -34.7554,  32.8117,  25.2568
 88,  18.6510,   8.2955, -35.4056, -34.7545,  32.8121,  25.2560
 96,  18.6507,   8.2955, -35.4060, -34.7533,  32.8127,  25.2550
 104,  18.6503,   8.2954, -35.4065, -34.7518,  32.8134,  25.2537
 112,  18.6498,   8.2953, -35.4070, -34.7501,  32.8141,  25.2523
 120,  18.6493,   8.2952, -35.4077, -34.7482,  32.8151,  25.2506
 128,  18.6486,   8.2950, -35.4085, -34.7459,  32.8161,  25.2487
 136,  18.6479,   8.2949, -35.4093, -34.7433,  32.8173,  25.2464
 144,  18.6471,   8.2947, -35.4103, -34.7404,  32.8187,  25.2439
 152,  18.6462,   8.2945, -35.4114, -34.7371,  32.8202,  25.2411
 160,  18.6451,   8.2943, -35.4126, -34.7333,  32.8219,  25.2379
 168,  18.6440,   8.2941, -35.4140, -34.7292,  32.8238,  25.2344
 184,  18.6398,   8.2932, -35.4190, -34.7142,  32.8308,  25.2216
 192,  18.6398,   8.2932, -35.4190, -34.7142,  32.8308,  25.2216
 200,  18.6381,   8.2929, -35.4210, -34.7083,  32.8336,  25.2165
 208,  18.6363,   8.2925, -35.4232, -34.7018,  32.8366,  25.2110
 216,  18.6344,   8.2921, -35.4255, -34.6948,  32.8399,  25.2050
 224,  18.6322,   8.2917, -35.4280, -34.6872,  32.8434,  25.1985
 232,  18.6300,   8.2912, -35.4308, -34.6790,  32.8472,  25.1916
 240,  18.6275,   8.2907, -35.4337, -34.6703,  32.8513,  25.1841
 248,  18.6249,   8.2902, -35.4368, -34.6609,  32.8556,  25.1761
 256,  18.6221,   8.2896, -35.4402, -34.6508,  32.8603,  25.1675
 264,  18.6191,   8.2890, -35.4437, -34.6401,  32.8653,  25.1584
 272,  18.6159,   8.2884, -35.4475, -34.6287,  32.8706,  25.1487
 280,  18.6125,   8.2877, -35.4516, -34.6166,  32.8763,  25.1383
 288,  18.6089,   8.2870, -35.4559, -34.6038,  32.8822,  25.1274
 296,  18.6051,   8.2862, -35.4604, -34.5902,  32.8886,  25.1158
 312,  18.5924,   8.2837, -35.4755, -34.5448,  32.9098,  25.0771
 320,  18.5924,   8.2837, -35.4755, -34.5448,  32.9098,  25.0771
 328,  18.5877,   8.2827, -35.4811, -34.5282,  32.9176,  25.0629
 336,  18.5829,   8.2818, -35.4869, -34.5108,  32.9257,  25.0481
 344,  18.5778,   8.2808, -35.4929, -34.4927,  32.9342,  25.0327
 352,  18.5725,   8.2797, -35.4992, -34.4740,  32.9430,  25.0167
 360,  18.5670,   8.2786, -35.5057, -34.4545,  32.9521,  25.0001
 368,  18.5614,   8.2775, -35.5124, -34.4345,  32.9615,  24.9830
 376,  18.5556,   8.2764, -35.5193, -34.4138,  32.9712,  24.9654
 384,  18.5496,   8.2752, -35.5264, -34.3926,  32.9812,  24.9473
 392,  18.5434,   8.2740, -35.5337, -34.3707,  32.9915,  24.9287
 400,  18.5371,   8.2727, -35.5412, -34.3483,  33.0021,  24.9096
 408,  18.5307,   8.2715, -35.5488, -34.3254,  33.0129,  24.8901
 416,  18.5241,   8.2702, -35.5567, -34.3021,  33.0239,  24.8701
 424,  18.5173,   8.2689, -35.5646, -34.2782,  33.0352,  24.8498
 440,  18.4963,   8.2648, -35.5895, -34.2039,  33.0704,  24.7865
 448,  18.4963,   8.2648, -35.5895, -34.2039,  33.0704,  24.7865
 456,  18.4890,   8.2634, -35.5981, -34.1783,  33.0825,  24.7647
 464,  18.4817,   8.2620, -35.6068, -34.1523,  33.0949,  24.7426
 472,  18.4742,   8.2606, -35.6156, -34.1260,  33.1074,  24.7202
 480,  18.4666,   8.2591, -35.6245, -34.0994,  33.1200,  24.6976
 488,  18.4590,   8.2577, -35.6335, -34.0725,  33.1329,  24.6746
 496,  18.4512,   8.2562, -35.6426, -34.0453,  33.1458,  24.6515
 504,  18.4434,   8.2547, -35.6518, -34.0178,  33.1590,  24.6281
 512,  18.4355,   8.2532, -35.6611, -33.9901,  33.1722,  24.6045
 520,  18.4276,   8.2517, -35.6704, -33.9622,  33.1856,  24.5808
 528,  18.4195,   8.2502, -35.6799, -33.9340,  33.1990,  24.5569
 536,  18.4115,   8.2487, -35.6894, -33.9057,  33.2126,  24.5328
 544,  18.4033,   8.2472, -35.6989, -33.8773,  33.2263,  24.5086
