breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1689.08791753, -791.47956767, 1268.80475563])]","[array([-0.80605557,  0.22123359,  0.48854475,  1.70558589,  1.46806542,
        2.30340049])]"
1665,moveabsj,"[array([1731.05601626, -508.52281423, 1287.94091825])]","[array([-0.66527334,  0.16013045,  0.55839775,  1.72809162,  1.47818987,
        2.29008096])]"
3332,moveabsj,"[array([1732.08226073, -481.39293364, 1293.8412344 ])]","[array([-0.65186305,  0.15334298,  0.56468248,  1.73248492,  1.48173873,
        2.28596782])]"
4999,moveabsj,"[array([1732.06773439, -454.74954735, 1303.93647874])]","[array([-0.6387912 ,  0.14552999,  0.57040231,  1.73890603,  1.48745616,
        2.27956406])]"
6665,moveabsj,"[array([1731.23082204, -428.47133438, 1317.7779341 ])]","[array([-0.62586957,  0.13703867,  0.57552353,  1.7474076 ,  1.49526064,
        2.27074609])]"
8332,moveabsj,"[array([1729.74659402, -402.30327345, 1334.96313786])]","[array([-0.61285386,  0.1280944 ,  0.58000094,  1.75792285,  1.50495666,
        2.25971203])]"
9999,moveabsj,"[array([1727.83313285, -376.01358403, 1354.55595704])]","[array([-0.5995068 ,  0.11907911,  0.58384801,  1.77011041,  1.516115  ,
        2.24686374])]"
11665,moveabsj,"[array([1725.6923573 , -349.35852262, 1375.30252318])]","[array([-0.58563792,  0.11033926,  0.58709446,  1.78322411,  1.52805714,
        2.23308369])]"
13332,moveabsj,"[array([1723.40225698, -322.18745043, 1395.50859411])]","[array([-0.57118851,  0.10225855,  0.59008508,  1.79642109,  1.54012967,
        2.21911239])]"
14999,moveabsj,"[array([1720.95035904, -294.54284826, 1413.41751337])]","[array([-0.55632686,  0.09489174,  0.59316713,  1.80834111,  1.55127156,
        2.2064344 ])]"
16665,moveabsj,"[array([1718.05285012, -266.73051047, 1427.335634  ])]","[array([-0.54144698,  0.08824993,  0.59713986,  1.8181041 ,  1.56093594,
        2.19572956])]"
18332,moveabsj,"[array([1714.34682044, -239.14107539, 1435.80822021])]","[array([-0.52707085,  0.08199318,  0.60274777,  1.82456453,  1.56831148,
        2.18815798])]"
19999,moveabsj,"[array([1709.37317223, -212.3356355 , 1437.3425515 ])]","[array([-0.51382085,  0.07584062,  0.61093403,  1.82683952,  1.57282229,
        2.18442403])]"
21665,moveabsj,"[array([1702.68872475, -186.84006634, 1431.15014796])]","[array([-0.50239349,  0.06855411,  0.62206254,  1.823178  ,  1.57258045,
        2.18755292])]"
23332,moveabsj,"[array([1694.20863404, -163.03226658, 1414.62172723])]","[array([-0.49312802,  0.06088321,  0.63700583,  1.81271773,  1.56720556,
        2.19762929])]"
24999,moveabsj,"[array([1684.36516893, -140.5878064 , 1385.47108237])]","[array([-0.48572147,  0.05335281,  0.65580687,  1.79421904,  1.5549074 ,
        2.21654264])]"
26665,moveabsj,"[array([1674.60538335, -118.11728071, 1342.87671597])]","[array([-0.47864135,  0.04683378,  0.67663176,  1.76671621,  1.53311891,
        2.24732324])]"
28332,moveabsj,"[array([1667.05551684,  -93.18024445, 1289.42488289])]","[array([-0.46887091,  0.04341886,  0.69628754,  1.73261929,  1.50207905,
        2.28867334])]"
29999,moveabsj,"[array([1662.90329485,  -64.59599348, 1235.11404507])]","[array([-0.45429062,  0.043882  ,  0.71142347,  1.69929623,  1.46755924,
        2.33285234])]"
31665,moveabsj,"[array([1660.23310759,  -33.97383139, 1191.6161029 ])]","[array([-0.43655695,  0.04597241,  0.72207145,  1.67412362,  1.43894372,
        2.36871423])]"
33332,moveabsj,"[array([1655.01865657,   -4.38969911, 1165.01328454])]","[array([-0.41968438,  0.0446988 ,  0.73105818,  1.65825653,  1.42146385,
        2.39181631])]"
34999,moveabsj,"[array([1644.18504169,   21.3904772 , 1157.98815742])]","[array([-0.40701363,  0.03555847,  0.74021311,  1.64941787,  1.4167529 ,
        2.40376212])]"
36665,moveabsj,"[array([1626.8603558 ,   40.99426023, 1169.05332402])]","[array([-0.40075699,  0.02242797,  0.75417894,  1.65523588,  1.43261017,
        2.38844395])]"
38332,moveabsj,"[array([1604.57463243,   54.48337894, 1205.39608376])]","[array([-3.99849080e-01,  2.59608132e-04,  7.67833709e-01,  1.67287119e+00,
        1.46461955e+00,  2.35692038e+00])]"
39999,moveabsj,"[array([1582.95731908,   65.36386028, 1266.71658467])]","[array([-0.39864338, -0.02252029,  0.77829067,  1.7118812 ,  1.51470847,
        2.29930932])]"
41665,moveabsj,"[array([1568.90566344,   80.28012533, 1338.87642235])]","[array([-0.38876192, -0.04013703,  0.7793641 ,  1.76306779,  1.5648572 ,
        2.23653663])]"
43332,moveabsj,"[array([1561.44201221,  101.12603607, 1394.59638995])]","[array([-0.37168165, -0.05102673,  0.77503557,  1.8041706 ,  1.59741701,
        2.19334124])]"
44999,moveabsj,"[array([1551.40067121,  124.46167081, 1419.18758117])]","[array([-0.35553078, -0.05920083,  0.77846536,  1.82462195,  1.61454263,
        2.17139941])]"
46665,moveabsj,"[array([1533.36623352,  144.58640568, 1408.5180746 ])]","[array([-0.34804635, -0.07100545,  0.79488043,  1.81556377,  1.61539679,
        2.17779091])]"
48332,moveabsj,"[array([1509.03329355,  159.98393858, 1358.1984963 ])]","[array([-0.34987035, -0.08533137,  0.824292  ,  1.77538926,  1.59548905,
        2.21614918])]"
49999,moveabsj,"[array([1461.99075232,  202.11058606, 1187.67061347])]","[array([-0.3413573 , -0.1265245 ,  0.87550568,  1.62175854,  1.4636055 ,
        2.42533888])]"
