timestamp,cmd_num,J1,J2,J3,J4,J5,J6,J1_2,J2_2,J3_2,J4_2,J5_2,J6_2
0.000000000000000000e+00,-1.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
2.000000094994902611e-03,-1.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
6.000000052154064178e-03,-1.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
8.000000379979610443e-03,-1.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
1.099999994039535522e-02,-1.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
1.600000075995922089e-02,-1.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
1.999999955296516418e-02,-1.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
2.400000020861625671e-02,-1.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
2.800000086426734924e-02,-1.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
3.200000151991844177e-02,2.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
3.700000047683715820e-02,2.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
4.100000113248825073e-02,2.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
4.399999976158142090e-02,2.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
4.800000041723251343e-02,2.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
5.200000107288360596e-02,2.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
5.600000172853469849e-02,2.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
5.999999865889549255e-02,2.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
6.400000303983688354e-02,2.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
6.800000369548797607e-02,2.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
7.199999690055847168e-02,2.000000000000000000e+00,-1.955687713623046875e+01,-7.248165130615234375e+00,5.016250228881835938e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
7.599999755620956421e-02,2.000000000000000000e+00,-1.955694389343261719e+01,-7.248136043548583984e+00,5.016248703002929688e+01,9.292101287841796875e+01,8.385739898681640625e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
7.999999821186065674e-02,2.000000000000000000e+00,-1.955732536315917969e+01,-7.247959613800048828e+00,5.016240310668945312e+01,9.292101287841796875e+01,8.385739135742187500e+01,1.389607391357421875e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
8.399999886751174927e-02,2.000000000000000000e+00,-1.955841255187988281e+01,-7.247408866882324219e+00,5.016212081909179688e+01,9.292102813720703125e+01,8.385736846923828125e+01,1.389607238769531250e+02,3.177069187164306641e+00,-3.302530670166015625e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111122131347656e+01,3.321361541748046875e+01
8.799999952316284180e-02,2.000000000000000000e+00,-1.956057929992675781e+01,-7.246222972869873047e+00,5.016149902343750000e+01,9.292106628417968750e+01,8.385732269287109375e+01,1.389606933593750000e+02,3.177041053771972656e+00,-3.302530288696289062e+01,-1.852968902587890625e+02,3.645782852172851562e+01,2.155111312866210938e+01,3.321361541748046875e+01
