breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([405.24804629,  -9.57039482, 811.1711626 ])]","[array([-1.25875699, -1.11146742, -1.07611081, -2.1473477 , -2.1865625 ,
       -0.02067223])]"
4484,movel_fit,"[array([486.22116537, -59.08227968, 929.76827704])]","[array([-1.20488007, -0.94629436, -0.87888876, -2.07757761, -2.09056807,
        0.03984243])]"
9044,movel_fit,"[array([ 532.1837312 ,  -88.95045762, 1005.78268476])]","[array([-1.23174178, -0.88051014, -0.73525884, -2.0097188 , -2.01536979,
        0.08973447])]"
14888,movel_fit,"[array([ 588.08196635, -123.67219178, 1106.08292567])]","[array([-1.2798934 , -0.81654557, -0.52829011, -1.89243215, -1.89728589,
        0.16355801])]"
17620,movel_fit,"[array([ 615.1101072 , -138.73486126, 1152.87857129])]","[array([-1.27310726, -0.77481602, -0.43427905, -1.84716815, -1.84507116,
        0.19148784])]"
20158,movel_fit,"[array([ 642.54250228, -154.60069176, 1194.285278  ])]","[array([-1.24578473, -0.72599605, -0.36022942, -1.82486056, -1.80177469,
        0.20653659])]"
22343,movel_fit,"[array([ 668.64417224, -169.63244846, 1227.6288045 ])]","[array([-1.20146762, -0.6691907 , -0.3114026 , -1.83553007, -1.77897277,
        0.2064565 ])]"
24531,movel_fit,"[array([ 698.41577311, -187.19239158, 1256.15629918])]","[array([-1.13747825, -0.59623181, -0.28064788, -1.88316093, -1.7760485 ,
        0.19196988])]"
26903,movel_fit,"[array([ 732.73041328, -206.00972541, 1284.15843768])]","[array([-1.03843568, -0.49397506, -0.26525101, -1.9938137 , -1.80765261,
        0.1510551 ])]"
29222,movel_fit,"[array([ 769.3414196 , -221.53229736, 1309.08370686])]","[array([-0.90637284, -0.37121343, -0.2504554 , -2.15471264, -1.8743217 ,
        0.08981756])]"
31566,movel_fit,"[array([ 806.18503501, -232.93052268, 1337.59699369])]","[array([-0.77579173, -0.25197776, -0.20730318, -2.31758092, -1.9412288 ,
        0.02791729])]"
33322,movel_fit,"[array([ 831.81700324, -239.96035348, 1362.95099301])]","[array([-7.11865370e-01, -1.84381576e-01, -1.56750441e-01, -2.39929834e+00,
       -1.96271853e+00,  1.52523147e-03])]"
34766,movel_fit,"[array([ 850.6686753 , -248.58538618, 1385.58560999])]","[array([-0.68892437, -0.14378452, -0.10998025, -2.43207733, -1.95910408,
       -0.00639221])]"
36110,movel_fit,"[array([ 865.35405557, -259.12237343, 1407.99794418])]","[array([-0.69711375, -0.12006598, -0.06303964, -2.42396714, -1.93630076,
        0.00417762])]"
37592,movel_fit,"[array([ 874.85015165, -273.17328897, 1434.34229449])]","[array([-0.73925787, -0.11350949, -0.01047839, -2.37164687, -1.88976294,
        0.03238718])]"
39327,movel_fit,"[array([ 883.46259639, -288.85524304, 1465.35216853])]","[array([-0.82514873, -0.12920877,  0.06358873, -2.24286606, -1.80271756,
        0.0930718 ])]"
41062,movel_fit,"[array([ 888.46232969, -299.37785997, 1498.4265434 ])]","[array([-0.92064822, -0.15795351,  0.16493839, -2.06711302, -1.69657377,
        0.17087997])]"
42829,movel_fit,"[array([ 896.26254537, -305.86824662, 1532.35657831])]","[array([-0.97888925, -0.16605376,  0.28597095, -1.90936501, -1.60826445,
        0.24568004])]"
44186,movel_fit,"[array([ 905.46597091, -309.52338696, 1557.90059049])]","[array([-0.99221174, -0.1449347 ,  0.37962835, -1.83308943, -1.57036677,
        0.28223746])]"
45301,movel_fit,"[array([ 906.92628952, -307.14922054, 1584.50732966])]","[array([-0.99279017, -0.12495865,  0.43663622, -1.81908237, -1.55251507,
        0.28937955])]"
46356,movel_fit,"[array([ 927.58570025, -320.95028814, 1595.82874179])]","[array([-0.98002344, -0.08105784,  0.48625548, -1.82282539, -1.5462484 ,
        0.29075987])]"
47565,movel_fit,"[array([ 947.4725084 , -333.38485555, 1604.43373707])]","[array([-0.95368502, -0.03142248,  0.5012176 , -1.8926441 , -1.56144293,
        0.27396333])]"
49034,movel_fit,"[array([ 969.40091209, -346.98754391, 1617.68095562])]","[array([-0.90021198,  0.04170556,  0.50297115, -2.04010141, -1.60088008,
        0.21950526])]"
49999,movel_fit,"[array([1041.22108765, -370.48116225, 1643.6603081 ])]","[array([-0.66170453,  0.25530207,  0.53687972, -2.51323958, -1.71653905,
        0.02089528])]"
