breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([407.64257099, -14.92435226, 816.23867007])]","[array([-1.26229525, -1.10568814, -1.07125756, -2.14883952, -2.18190895,
       -0.02240119])]"
4484,movel_fit,"[array([484.29765234, -63.29873886, 929.26539686])]","[array([-1.21372445, -0.94611543, -0.88005393, -2.07918688, -2.09312387,
        0.03703171])]"
9044,movel_fit,"[array([ 529.96246136,  -93.35593664, 1005.40745228])]","[array([-1.24014977, -0.88035229, -0.73680479, -2.01217974, -2.01800997,
        0.08751244])]"
14888,movel_fit,"[array([ 585.08902919, -128.39891713, 1106.19385985])]","[array([-1.28976728, -0.81675737, -0.52979567, -1.89594407, -1.90043571,
        0.16198229])]"
17620,movel_fit,"[array([ 611.95426342, -143.64697672, 1153.05544804])]","[array([-1.28266795, -0.77459779, -0.43599351, -1.85157092, -1.84878364,
        0.19056072])]"
20158,movel_fit,"[array([ 639.43205695, -159.96843795, 1194.22890328])]","[array([-1.25534432, -0.72583678, -0.36234101, -1.82934724, -1.80531319,
        0.20624234])]"
22343,movel_fit,"[array([ 665.63135714, -175.46868579, 1227.1255838 ])]","[array([-1.21038661, -0.66849438, -0.31372805, -1.83998153, -1.78295104,
        0.20666811])]"
24531,movel_fit,"[array([ 694.73889904, -192.85076726, 1256.53373979])]","[array([-1.14613141, -0.59550834, -0.28247953, -1.8886087 , -1.7802922 ,
        0.19049016])]"
26903,movel_fit,"[array([ 729.4705603 , -212.10587424, 1284.56207698])]","[array([-1.04559159, -0.49253529, -0.26650249, -1.99893909, -1.81155182,
        0.1486435 ])]"
29222,movel_fit,"[array([ 766.24764151, -227.74366164, 1310.29091868])]","[array([-0.9130709 , -0.37020744, -0.25052818, -2.15897852, -1.87655584,
        0.08529064])]"
31566,movel_fit,"[array([ 803.54722827, -239.14796903, 1338.60332202])]","[array([-0.78282405, -0.25168323, -0.20687931, -2.31954145, -1.94196266,
        0.02294854])]"
33322,movel_fit,"[array([ 828.79699702, -246.87520252, 1363.44430453])]","[array([-0.72099718, -0.18539659, -0.15710017, -2.39888219, -1.96247231,
       -0.00347436])]"
34766,movel_fit,"[array([ 847.09183744, -255.3447091 , 1385.38522562])]","[array([-0.69858204, -0.14601696, -0.11184115, -2.43070949, -1.95890931,
       -0.01095562])]"
36110,movel_fit,"[array([ 860.98321115, -265.43521711, 1407.17104384])]","[array([-7.06483669e-01, -1.23717755e-01, -6.70797129e-02, -2.42307755e+00,
       -1.93651476e+00, -1.16339106e-04])]"
37592,movel_fit,"[array([ 871.52798324, -278.81548439, 1432.60585384])]","[array([-0.74672328, -0.11660783, -0.01536699, -2.37154941, -1.89048455,
        0.0297352 ])]"
39327,movel_fit,"[array([ 879.30409221, -294.28569756, 1463.94401694])]","[array([-0.830266  , -0.13115187,  0.05778529, -2.24829317, -1.80624127,
        0.09031756])]"
41062,movel_fit,"[array([ 884.37665554, -305.62210207, 1497.47693354])]","[array([-0.92561265, -0.15795386,  0.15924756, -2.0762039 , -1.70176128,
        0.16956137])]"
42829,movel_fit,"[array([ 891.68521492, -312.48704349, 1532.34715559])]","[array([-0.98643049, -0.16512151,  0.28362092, -1.91662569, -1.61351064,
        0.24491249])]"
44186,movel_fit,"[array([ 899.76549093, -315.66713395, 1558.91922416])]","[array([-1.00091035, -0.1456311 ,  0.37587291, -1.84222831, -1.57480228,
        0.2816964 ])]"
45301,movel_fit,"[array([ 906.30858527, -318.01086088, 1581.77914215])]","[array([-1.00073886, -0.12041669,  0.43732793, -1.82109856, -1.55656305,
        0.29261709])]"
46356,movel_fit,"[array([ 921.03441308, -327.04216505, 1599.37135823])]","[array([-0.9888166 , -0.0786498 ,  0.48729445, -1.83492054, -1.55165587,
        0.28746354])]"
47565,movel_fit,"[array([ 942.27947392, -341.22399494, 1605.4508677 ])]","[array([-0.96220321, -0.0313129 ,  0.4979796 , -1.901529  , -1.56493126,
        0.27339345])]"
49034,movel_fit,"[array([ 965.87196402, -354.29132351, 1618.33406054])]","[array([-0.90569552,  0.04119107,  0.4977635 , -2.04908461, -1.60256739,
        0.21891022])]"
49999,movel_fit,"[array([1031.43916527, -378.58863749, 1642.91218734])]","[array([-0.67576359,  0.23105552,  0.50492942, -2.51032756, -1.71094421,
        0.02863323])]"
