breakpoints,primitives,points,q_bp
0,movej_fit,"[array([3225.59682732, -997.22671686,  730.19462002])]","[array([-1.24898713e-16,  8.69173967e-01, -3.00196631e-01, -1.27372030e-16,
        1.14144533e+00,  8.21582784e-17])]"
1000,movel_fit,"[array([3223.30439243, -984.74731827,  717.35037187])]","[array([ 0.00641921,  0.86982242, -0.30360434, -0.00510961,  1.14467733,
       -0.00650164])]"
2000,movel_fit,"[array([3229.16357576, -965.42331699,  694.33035573])]","[array([ 0.01228035,  0.87325043, -0.30431948, -0.00392603,  1.1399936 ,
       -0.01229339])]"
3000,movel_fit,"[array([3234.22183971, -947.07215919,  668.5400709 ])]","[array([ 0.0179883 ,  0.87719533, -0.30496004, -0.0030079 ,  1.13499932,
       -0.01899255])]"
4000,movel_fit,"[array([3237.90641163, -930.0474312 ,  641.73774335])]","[array([ 0.02366036,  0.88128475, -0.30567436, -0.00289586,  1.13059702,
       -0.02664756])]"
5000,movel_fit,"[array([3241.01111832, -913.55325477,  614.12833307])]","[array([ 0.02929522,  0.88556975, -0.30620513, -0.00304395,  1.1263161 ,
       -0.0349967 ])]"
6000,movel_fit,"[array([3243.95286715, -897.09767978,  586.2049457 ])]","[array([ 0.03491922,  0.89000705, -0.30642739, -0.00318963,  1.12201634,
       -0.04382981])]"
7000,movel_fit,"[array([3246.91102417, -880.34528986,  558.83418595])]","[array([ 0.04060626,  0.89445464, -0.30632014, -0.00329286,  1.11786728,
       -0.05297465])]"
8000,movel_fit,"[array([3250.10415122, -862.93187487,  532.71533303])]","[array([ 0.04642502,  0.89880131, -0.30586978, -0.00327959,  1.11397071,
       -0.06224084])]"
9000,movel_fit,"[array([3253.80007422, -844.51418348,  508.03086281])]","[array([ 0.05239503,  0.90303719, -0.30504241, -0.00297127,  1.11019583,
       -0.0714225 ])]"
10000,movel_fit,"[array([3258.20082296, -824.87486421,  484.51197198])]","[array([ 0.05848775,  0.9072332 , -0.30380563, -0.00215916,  1.10626192,
       -0.08033489])]"
11000,movel_fit,"[array([3263.37252692, -803.9458174 ,  461.73007015])]","[array([ 6.46575553e-02,  9.11479309e-01, -3.02154270e-01, -6.93113297e-04,
        1.10190082e+00, -8.88405347e-02])]"
12000,movel_fit,"[array([3269.2598561 , -781.7558283 ,  439.35247002])]","[array([ 0.07087161,  0.91583574, -0.30011776,  0.0014837 ,  1.09696117,
       -0.0968495 ])]"
13000,movel_fit,"[array([3275.74221517, -758.36478933,  417.23161229])]","[array([ 0.07712102,  0.92031988, -0.29775105,  0.00435311,  1.09141667,
       -0.10430383])]"
14000,movel_fit,"[array([3282.68321183, -733.8263078 ,  395.35299173])]","[array([ 0.08341469,  0.9249205 , -0.2951201 ,  0.00786098,  1.08531446,
       -0.11116089])]"
15000,movel_fit,"[array([3289.95448427, -708.18043856,  373.74495133])]","[array([ 0.08976796,  0.92961774, -0.29229086,  0.01194846,  1.0787193 ,
       -0.11738283])]"
16000,movel_fit,"[array([3297.44100275, -681.45600469,  352.4341083 ])]","[array([ 0.09619644,  0.93439261, -0.28932506,  0.01656414,  1.07168855,
       -0.12293214])]"
17000,movel_fit,"[array([3305.04161209, -653.6660117 ,  331.46001608])]","[array([ 0.10271796,  0.93922404, -0.2862816 ,  0.02166228,  1.06427832,
       -0.12777002])]"
18000,movel_fit,"[array([3312.67106828, -624.79680593,  310.90623156])]","[array([ 0.10935716,  0.94408257, -0.2832196 ,  0.02719827,  1.05655791,
       -0.13185529])]"
19000,movel_fit,"[array([3320.2611523 , -594.80317921,  290.89797752])]","[array([ 0.11614595,  0.94893071, -0.28019921,  0.03313008,  1.04860849,
       -0.13514263])]"
20000,movel_fit,"[array([3327.756847  , -563.61803827,  271.5536469 ])]","[array([ 0.12311699,  0.95373264, -0.27727886,  0.03942662,  1.04049994,
       -0.13757962])]"
21000,movel_fit,"[array([3335.10837173, -531.17102347,  252.92389684])]","[array([ 0.1302944 ,  0.95846659, -0.27451068,  0.04607734,  1.0322607 ,
       -0.13910287])]"
22000,movel_fit,"[array([3342.2647726 , -497.39905748,  234.97053385])]","[array([ 0.13768963,  0.96312935, -0.27193838,  0.05309523,  1.02386542,
       -0.13963402])]"
23000,movel_fit,"[array([3349.17443139, -462.23406054,  217.61490435])]","[array([ 0.14530799,  0.96772639, -0.26960116,  0.06050909,  1.01525612,
       -0.13907765])]"
24000,movel_fit,"[array([3355.79234542, -425.56851663,  200.83836844])]","[array([ 0.15316425,  0.97225067, -0.26754331,  0.06834723,  1.00639118,
       -0.13732297])]"
