primitives,points,q_bp
movej_fit,"[array([ 705.69759285, -606.70647365,  591.69114152])]","[array([-0.81576876,  0.64562635,  0.65922864, -0.28163948, -2.05040339,
        2.28482585])]"
movel_fit,"[array([ 705.10213429, -573.37849413,  591.64296085])]","[array([-0.79582917,  0.58187025,  0.56101574, -0.28641561, -2.01174002,
        2.27423837])]"
movel_fit,"[array([ 704.50667574, -540.05051461,  591.59478018])]","[array([-0.77501112,  0.52521602,  0.47665097, -0.29257892, -1.97924348,
        2.26103592])]"
movel_fit,"[array([ 703.91875877, -506.73156893,  591.54526458])]","[array([-0.75297395,  0.47433826,  0.40311455, -0.29936542, -1.95178112,
        2.24561095])]"
movel_fit,"[array([ 703.33977294, -472.49953236,  591.49108342])]","[array([-0.72889811,  0.42691326,  0.33644568, -0.30497436, -1.92963927,
        2.24828976])]"
movel_fit,"[array([ 702.06819202, -438.2529928 ,  591.5241352 ])]","[array([-0.7088243 ,  0.37128608,  0.26256619, -0.31621189, -1.90011909,
        2.25901879])]"
movel_fit,"[array([ 700.14280048, -404.09214796,  591.59928709])]","[array([-0.69262307,  0.30796806,  0.18280986, -0.33254356, -1.86421222,
        2.2778294 ])]"
movel_fit,"[array([ 697.56600432, -369.94183952,  591.65543932])]","[array([-0.68030434,  0.23683776,  0.09744468, -0.35387532, -1.82252271,
        2.30454458])]"
movel_fit,"[array([ 694.36338359, -335.84845184,  591.60347451])]","[array([-0.67186022,  0.15839491,  0.00721258, -0.380144  , -1.77619954,
        2.33842875])]"
movel_fit,"[array([ 690.59787872, -301.79477505,  591.34940096])]","[array([-0.66696687,  0.07369072, -0.0867202 , -0.41123401, -1.7269105 ,
        2.37758837])]"
movel_fit,"[array([ 686.39088451, -267.83202122,  590.80926946])]","[array([-0.66488452, -0.01533457, -0.18234087, -0.44674747, -1.67688934,
        2.41851854])]"
movel_fit,"[array([ 681.93565906, -233.8614798 ,  589.93682496])]","[array([-0.66417019, -0.10621201, -0.27711081, -0.48596588, -1.6284681 ,
        2.45555378])]"
movel_fit,"[array([ 677.53756565, -199.92449076,  588.77529478])]","[array([-0.66281188, -0.1958156 , -0.36775056, -0.52763682, -1.58365249,
        2.48094035])]"
movel_fit,"[array([ 673.60756599, -165.930372  ,  587.49245443])]","[array([-0.65805138, -0.28117749, -0.45103341, -0.57011293, -1.54321794,
        2.48509571])]"
movel_fit,"[array([ 670.68914619, -131.82713105,  586.39736528])]","[array([-0.64612495, -0.35895028, -0.52319481, -0.61072552, -1.50655473,
        2.45747805])]"
movel_fit,"[array([669.41014644, -97.6061904 , 585.88456641])]","[array([-0.62158926, -0.42452084, -0.57912469, -0.64454906, -1.4717416 ,
        2.38806798])]"
movel_fit,"[array([670.39107999, -63.39733118, 586.29009449])]","[array([-0.57689006, -0.46946408, -0.61059713, -0.66256363, -1.4371856 ,
        2.26985824])]"
movel_fit,"[array([674.04952464, -29.36423211, 587.61257988])]","[array([-0.50507816, -0.4790704 , -0.6059338 , -0.65290902, -1.40622784,
        2.10294891])]"
movel_fit,"[array([680.40389145,   4.24847858, 589.34631413])]","[array([-0.40786065, -0.4341554 , -0.55317155, -0.60963142, -1.39385123,
        1.89900734])]"
movel_fit,"[array([688.98867634,  37.36899245, 590.52377245])]","[array([-0.30127858, -0.32197437, -0.44731787, -0.545379  , -1.42428309,
        1.68292576])]"
movel_fit,"[array([698.96676653,  70.12362761, 590.09876101])]","[array([-0.20713942, -0.15127166, -0.29913591, -0.48899205, -1.50945015,
        1.48700355])]"
movel_fit,"[array([709.18749812, 102.71912747, 587.47513855])]","[array([-0.13708091,  0.04206862, -0.13959607, -0.46282318, -1.6290339 ,
        1.33940959])]"
movel_fit,"[array([718.27204171, 135.41211336, 582.97091956])]","[array([-0.08889406,  0.2172467 , -0.00273151, -0.46955254, -1.74860895,
        1.2634698 ])]"
movel_fit,"[array([724.72080867, 168.74064412, 578.28388402])]","[array([-0.05429499,  0.35574775,  0.09789533, -0.50108699, -1.85270816,
        1.28312197])]"
movel_fit,"[array([726.79987269, 202.85355251, 576.18486788])]","[array([-0.0228463 ,  0.44902082,  0.16213143, -0.54060505, -1.93693747,
        1.40553724])]"
movel_fit,"[array([723.20929959, 236.87599679, 578.55265222])]","[array([ 0.01398016,  0.47078473,  0.1810115 , -0.56052562, -1.97448146,
        1.58167067])]"
movel_fit,"[array([714.19983708, 269.49058881, 583.90885009])]","[array([ 0.0548039 ,  0.38402567,  0.1256459 , -0.54847714, -1.9191821 ,
        1.73999595])]"
movel_fit,"[array([701.33513797, 300.87299882, 588.69741084])]","[array([ 0.10092518,  0.18153936, -0.02481658, -0.51887698, -1.75446938,
        1.85482178])]"
movel_fit,"[array([686.74470228, 331.85003271, 590.18065787])]","[array([ 0.16206806, -0.08702289, -0.24183365, -0.49180737, -1.51744688,
        1.90734692])]"
movel_fit,"[array([673.27531869, 363.26637918, 587.81359637])]","[array([ 0.24063865, -0.33928839, -0.45805678, -0.47542205, -1.27000378,
        1.8453791 ])]"
