breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 930.72977487, -506.72253554,  177.49418547])]","[array([-0.58462074, -0.04181324, -0.22724816, -0.23872888, -1.71494924,
        2.14042557])]"
99,movel_fit,"[array([ 930.71176965, -504.68823765,  177.48864459])]","[array([-0.58315462, -0.04311727, -0.22854228, -0.23898173, -1.71495958,
        2.14010454])]"
199,movel_fit,"[array([ 930.69123133, -502.6334098 ,  177.48338929])]","[array([-0.58168366, -0.04446128, -0.22987062, -0.23925532, -1.71494466,
        2.13981396])]"
299,movel_fit,"[array([ 930.66832991, -500.57860057,  177.47847676])]","[array([-0.58022356, -0.04583446, -0.23122202, -0.23954915, -1.71490104,
        2.13954669])]"
399,movel_fit,"[array([ 930.64306525, -498.52380994,  177.47390617])]","[array([-0.57877427, -0.04723692, -0.23259648, -0.23986309, -1.71482869,
        2.13930268])]"
499,movel_fit,"[array([ 930.6154372 , -496.46903793,  177.46967636])]","[array([-0.57733574, -0.04866873, -0.23399398, -0.24019699, -1.7147276 ,
        2.13908186])]"
599,movel_fit,"[array([ 930.58544554, -494.41428455,  177.46578582])]","[array([-0.57590791, -0.05013   , -0.23541452, -0.24055071, -1.71459776,
        2.13888418])]"
699,movel_fit,"[array([ 930.55309001, -492.35954979,  177.46223273])]","[array([-0.57449072, -0.0516208 , -0.23685809, -0.24092412, -1.71443916,
        2.13870959])]"
799,movel_fit,"[array([ 930.51837029, -490.30483304,  177.45901492])]","[array([-0.57308414, -0.05314124, -0.23832469, -0.24131707, -1.71425179,
        2.13855802])]"
899,movel_fit,"[array([ 930.481286  , -488.25013209,  177.4561299 ])]","[array([-0.57168809, -0.05469141, -0.23981432, -0.24172944, -1.71403565,
        2.13842943])]"
999,movel_fit,"[array([ 930.44183674, -486.19544676,  177.45357483])]","[array([-0.57030255, -0.0562714 , -0.24132698, -0.24216109, -1.71379071,
        2.13832376])]"
1099,movel_fit,"[array([ 930.40002206, -484.14077704,  177.45134654])]","[array([-0.56892745, -0.05788129, -0.24286267, -0.24261191, -1.71351699,
        2.13824097])]"
1199,movel_fit,"[array([ 930.35584149, -482.08612297,  177.44944154])]","[array([-0.56756276, -0.05952119, -0.2444214 , -0.24308176, -1.71321447,
        2.13818101])]"
1299,movel_fit,"[array([ 930.30929452, -480.03148455,  177.44785598])]","[array([-0.56620842, -0.06119118, -0.24600316, -0.24357053, -1.71288314,
        2.13814384])]"
1399,movel_fit,"[array([ 930.26038061, -477.97686179,  177.44658571])]","[array([-0.5648644 , -0.06289135, -0.24760797, -0.24407809, -1.71252302,
        2.13812941])]"
1499,movel_fit,"[array([ 930.20909919, -475.92225473,  177.44562621])]","[array([-0.56353064, -0.0646218 , -0.24923583, -0.24460433, -1.71213408,
        2.13813767])]"
1599,movel_fit,"[array([ 930.15544966, -473.86766337,  177.44497264])]","[array([-0.56220711, -0.06638262, -0.25088676, -0.24514913, -1.71171633,
        2.13816858])]"
1699,movel_fit,"[array([ 930.0994314 , -471.81308773,  177.44461982])]","[array([-0.56089376, -0.0681739 , -0.25256075, -0.24571239, -1.71126978,
        2.13822211])]"
1799,movel_fit,"[array([ 930.04104377, -469.75852784,  177.44456224])]","[array([-0.55959056, -0.06999573, -0.25425784, -0.24629399, -1.71079442,
        2.1382982 ])]"
1899,movel_fit,"[array([ 929.98028611, -467.70398371,  177.44479404])]","[array([-0.55829746, -0.0718482 , -0.25597802, -0.24689383, -1.71029026,
        2.13839682])]"
