breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 931.59779156, -606.6463995 ,  177.67261134])]","[array([-0.65230344,  0.02877871, -0.15598318, -0.22540586, -1.7175886 ,
        2.14997411])]"
499,movel_fit,"[array([ 930.53690696, -496.46837808,  177.40577146])]","[array([-0.57732154, -0.04870783, -0.23409053, -0.24010292, -1.71472555,
        2.1390556 ])]"
999,movel_fit,"[array([ 930.39638973, -486.19328876,  177.37315624])]","[array([-0.57026997, -0.05627821, -0.24140622, -0.24206801, -1.71376585,
        2.13828447])]"
1499,movel_fit,"[array([ 930.1388375 , -475.92418918,  177.37271323])]","[array([-0.56351355, -0.06464849, -0.24932832, -0.24451064, -1.71212587,
        2.13810978])]"
1999,movel_fit,"[array([ 929.87262233, -465.65825941,  177.36419082])]","[array([-0.55699882, -0.07373994, -0.25780226, -0.24743331, -1.70972456,
        2.13850056])]"
2499,movel_fit,"[array([ 929.5220315 , -455.37961401,  177.37446147])]","[array([-0.55073996, -0.08364277, -0.26688241, -0.25081196, -1.70661298,
        2.13945571])]"
2999,movel_fit,"[array([ 929.10797867, -445.11425672,  177.3953158 ])]","[array([-0.54473698, -0.09431503, -0.27652859, -0.25462431, -1.7027978 ,
        2.14097085])]"
3499,movel_fit,"[array([ 928.6172167 , -434.84303277,  177.40834559])]","[array([-0.53895875, -0.10577271, -0.28676492, -0.25883169, -1.69828675,
        2.14300493])]"
3999,movel_fit,"[array([ 928.11172454, -424.57638076,  177.41904564])]","[array([-0.53340267, -0.11798908, -0.29755103, -0.26346371, -1.69304079,
        2.145571  ])]"
4499,movel_fit,"[array([ 927.526055  , -414.32199293,  177.43888509])]","[array([-0.52811073, -0.13104634, -0.30894753, -0.26852052, -1.68708838,
        2.1487031 ])]"
4999,movel_fit,"[array([ 926.87316056, -404.06849715,  177.46325069])]","[array([-0.52304402, -0.14491152, -0.32092383, -0.27396605, -1.68046174,
        2.1523411 ])]"
5499,movel_fit,"[array([ 926.17367877, -393.80410676,  177.47098868])]","[array([-0.51819114, -0.1596002 , -0.33350597, -0.27981485, -1.67312423,
        2.15648038])]"
5999,movel_fit,"[array([ 925.40163637, -383.56942311,  177.48863229])]","[array([-0.51357661, -0.17507843, -0.34663855, -0.28602964, -1.66516349,
        2.16110623])]"
6499,movel_fit,"[array([ 924.53801717, -373.32328195,  177.52034378])]","[array([-0.50918888, -0.1914185 , -0.36037734, -0.2926378 , -1.65658217,
        2.16619888])]"
6999,movel_fit,"[array([ 923.67484741, -363.07928083,  177.50951338])]","[array([-0.50498635, -0.20852936, -0.37468604, -0.29962982, -1.64730368,
        2.17172325])]"
7499,movel_fit,"[array([ 922.78084386, -352.84329438,  177.49320401])]","[array([-0.50096932, -0.22639842, -0.3895212 , -0.30697956, -1.63742883,
        2.17762626])]"
7999,movel_fit,"[array([ 921.7680892 , -342.61458288,  177.47284107])]","[array([-0.49716181, -0.24507385, -0.4049231 , -0.31466349, -1.62705802,
        2.18387532])]"
8499,movel_fit,"[array([ 920.71718651, -332.38781328,  177.431415  ])]","[array([-0.49352469, -0.26449901, -0.4208528 , -0.32269901, -1.61614065,
        2.19042259])]"
8999,movel_fit,"[array([ 919.64306655, -322.17495309,  177.38465188])]","[array([-0.49003888, -0.28460149, -0.4372344 , -0.33106071, -1.60474666,
        2.19718781])]"
9499,movel_fit,"[array([ 918.57823856, -311.9505691 ,  177.28978424])]","[array([-0.48664348, -0.30532582, -0.45405853, -0.33972796, -1.59286925,
        2.20406757])]"
9999,movel_fit,"[array([ 917.31773516, -301.74994509,  177.1937494 ])]","[array([-0.4834214 , -0.32675701, -0.47134644, -0.34862916, -1.58077229,
        2.21100332])]"
10499,movel_fit,"[array([ 916.10029841, -291.54430178,  177.0585741 ])]","[array([-0.48024834, -0.34868978, -0.48896577, -0.35781436, -1.56828791,
        2.21787563])]"
10999,movel_fit,"[array([ 914.84361808, -281.34303745,  176.89424602])]","[array([-0.47712028, -0.37111055, -0.50688942, -0.3672134 , -1.55556051,
        2.22455612])]"
11499,movel_fit,"[array([ 913.53464405, -271.16090942,  176.71018332])]","[array([-0.4740305 , -0.39395343, -0.52505214, -0.37679737, -1.5426789 ,
        2.23092996])]"
11999,movel_fit,"[array([ 912.21145932, -260.96947871,  176.49157156])]","[array([-0.4709108 , -0.41712856, -0.54339368, -0.38654913, -1.52966742,
        2.23683219])]"
12499,movel_fit,"[array([ 910.94225948, -250.77025313,  176.2435327 ])]","[array([-0.46767998, -0.44050777, -0.56180372, -0.3964118 , -1.51652389,
        2.24207105])]"
12999,movel_fit,"[array([ 909.58309339, -240.57994368,  175.9677107 ])]","[array([-0.46437931, -0.46408118, -0.58026058, -0.40632122, -1.50347351,
        2.24649556])]"
13499,movel_fit,"[array([ 908.22469087, -230.40413037,  175.65917457])]","[array([-0.46092284, -0.48767963, -0.59863453, -0.41622208, -1.49049362,
        2.2498934 ])]"
13999,movel_fit,"[array([ 906.89667608, -220.22327628,  175.3351978 ])]","[array([-0.457238  , -0.51119957, -0.6168277 , -0.42606906, -1.47761895,
        2.25203862])]"
14499,movel_fit,"[array([ 905.57967835, -210.02448273,  174.99337782])]","[array([-0.45328158, -0.53457065, -0.63478226, -0.43581095, -1.46491327,
        2.25271715])]"
14999,movel_fit,"[array([ 904.23006554, -199.84920757,  174.59668087])]","[array([-0.44904071, -0.55767679, -0.65242779, -0.44533446, -1.45246429,
        2.25171243])]"
15499,movel_fit,"[array([ 902.96890514, -189.6483295 ,  174.20632572])]","[array([-0.44437228, -0.58035428, -0.66959752, -0.45460239, -1.44021196,
        2.24873523])]"
15999,movel_fit,"[array([ 901.83014666, -179.44836485,  173.8432213 ])]","[array([-0.43930565, -0.60249808, -0.6862184 , -0.46364773, -1.42815026,
        2.24369262])]"
16499,movel_fit,"[array([ 900.7071164 , -169.24257389,  173.4714154 ])]","[array([-0.43375717, -0.62402091, -0.70222121, -0.47226177, -1.41642549,
        2.23623307])]"
16999,movel_fit,"[array([ 899.67858304, -159.00853185,  173.10799331])]","[array([-0.4276087 , -0.64474272, -0.71746851, -0.4803582 , -1.40498355,
        2.22609487])]"
17499,movel_fit,"[array([ 898.77794898, -148.77723343,  172.77414814])]","[array([-0.42082874, -0.6644795 , -0.73182016, -0.48785026, -1.39383336,
        2.21310344])]"
17999,movel_fit,"[array([ 897.90648618, -138.54334864,  172.46552107])]","[array([-0.41340915, -0.68318237, -0.74522851, -0.49462832, -1.38310786,
        2.19707587])]"
18499,movel_fit,"[array([ 897.26052901, -128.28415619,  172.22216349])]","[array([-0.4051554 , -0.70050428, -0.75744925, -0.50056409, -1.37263965,
        2.17778689])]"
18999,movel_fit,"[array([ 896.72486976, -118.01542163,  172.0127551 ])]","[array([-0.39606225, -0.716346  , -0.76841808, -0.50548376, -1.36259047,
        2.15510872])]"
19499,movel_fit,"[array([ 896.40256765, -107.75077006,  171.90166937])]","[array([-0.3860513 , -0.73040583, -0.77790088, -0.50927035, -1.35293898,
        2.12899874])]"
19999,movel_fit,"[array([896.19047441, -97.47630052, 171.84065809])]","[array([-0.37507293, -0.74251567, -0.78579951, -0.51171585, -1.34387956,
        2.09939094])]"
20499,movel_fit,"[array([896.25038138, -87.19954248, 171.90391144])]","[array([-0.36301964, -0.75225183, -0.79180633, -0.51268749, -1.33538173,
        2.0663413 ])]"
20999,movel_fit,"[array([896.49047415, -76.92996823, 171.9940141 ])]","[array([-0.34982472, -0.75938018, -0.79581312, -0.51190073, -1.32764655,
        2.02987645])]"
21499,movel_fit,"[array([897.01175342, -66.66599767, 172.24067319])]","[array([-0.33551476, -0.76343113, -0.79744747, -0.50935411, -1.32089961,
        1.99031078])]"
21999,movel_fit,"[array([897.77775038, -56.42004115, 172.65314388])]","[array([-0.32006094, -0.76403649, -0.79643681, -0.50483231, -1.31546641,
        1.94783273])]"
22499,movel_fit,"[array([898.70945558, -46.18361926, 172.942825  ])]","[array([-0.30352635, -0.76101881, -0.79290817, -0.49831045, -1.31153629,
        1.9029138 ])]"
22999,movel_fit,"[array([899.91037781, -35.98789702, 173.3859283 ])]","[array([-0.28598785, -0.75377436, -0.78625078, -0.48979283, -1.3096097 ,
        1.85591645])]"
23499,movel_fit,"[array([901.17615386, -25.78870882, 173.83201227])]","[array([-0.2676098 , -0.74224961, -0.7765294 , -0.47941495, -1.31021164,
        1.80733569])]"
23999,movel_fit,"[array([902.89412981, -15.65162298, 174.35695923])]","[array([-0.24847819, -0.72557973, -0.76319022, -0.46737026, -1.3135036 ,
        1.75773708])]"
24499,movel_fit,"[array([905.00398756,  -5.60459577, 174.9130405 ])]","[array([-0.22890554, -0.70366295, -0.74620239, -0.45402697, -1.31996599,
        1.70776697])]"
24999,movel_fit,"[array([907.2587381 ,   4.41397648, 175.42590679])]","[array([-0.20915174, -0.67672273, -0.72573749, -0.43979068, -1.33017425,
        1.65791515])]"
25499,movel_fit,"[array([909.62406504,  14.41081861, 175.8667883 ])]","[array([-0.1894793 , -0.64478448, -0.70184831, -0.42514434, -1.34447902,
        1.60870671])]"
