breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 931.45894124, -607.48614312,  177.60219052])]","[array([-0.65287532,  0.02947338, -0.15531784, -0.22515946, -1.71769728,
        2.15052612])]"
0,movel_fit,"[array([ 930.53320691, -506.67607334,  177.42750797])]","[array([-0.58464023, -0.04197496, -0.22745058, -0.23862818, -1.71492312,
        2.14044437])]"
499,movel_fit,"[array([ 930.484534  , -496.47103072,  177.35782409])]","[array([-0.577313  , -0.04871321, -0.23411817, -0.24006234, -1.71472923,
        2.13904035])]"
999,movel_fit,"[array([ 930.36101523, -486.20791094,  177.32007606])]","[array([-0.57026307, -0.05627646, -0.24142555, -0.2420243 , -1.71376592,
        2.13827209])]"
1499,movel_fit,"[array([ 930.0945666 , -475.92741586,  177.32121993])]","[array([-0.56349845, -0.06464915, -0.24935373, -0.24447174, -1.71212258,
        2.13808982])]"
1999,movel_fit,"[array([ 929.85204543, -465.65684709,  177.30804226])]","[array([-0.55698213, -0.0737407 , -0.25782706, -0.24740305, -1.70970985,
        2.13848347])]"
2499,movel_fit,"[array([ 929.51510405, -455.38091939,  177.31899203])]","[array([-0.55072935, -0.08364195, -0.26690526, -0.25079251, -1.70658635,
        2.13945006])]"
2999,movel_fit,"[array([ 929.09571133, -445.11300539,  177.34358132])]","[array([-0.54473225, -0.09432224, -0.2765605 , -0.25461413, -1.70276475,
        2.14097439])]"
3499,movel_fit,"[array([ 928.5848719 , -434.85165695,  177.35709349])]","[array([-0.53896122, -0.10577166, -0.28678934, -0.25881413, -1.69826588,
        2.14301138])]"
3999,movel_fit,"[array([ 928.05674994, -424.58319066,  177.36909599])]","[array([-0.53340284, -0.1180003 , -0.29758551, -0.26342872, -1.69304196,
        2.14556598])]"
4499,movel_fit,"[array([ 927.49017457, -414.32625186,  177.38423333])]","[array([-0.52810279, -0.13106074, -0.30898477, -0.26849174, -1.68707503,
        2.14869485])]"
4999,movel_fit,"[array([ 926.86482193, -404.05623332,  177.40173811])]","[array([-0.52302266, -0.14491709, -0.32095579, -0.27394259, -1.68042912,
        2.15232522])]"
5499,movel_fit,"[array([ 926.15988684, -393.81748606,  177.40546907])]","[array([-0.51818932, -0.15959086, -0.33352402, -0.27978597, -1.67310317,
        2.15648088])]"
5999,movel_fit,"[array([ 925.35189987, -383.55989911,  177.4259723 ])]","[array([-0.51356191, -0.17510914, -0.34668996, -0.28599742, -1.6651557 ,
        2.16108809])]"
6499,movel_fit,"[array([ 924.49340796, -373.32759832,  177.45897487])]","[array([-0.50917517, -0.19142585, -0.36041183, -0.29260389, -1.65656172,
        2.16618545])]"
6999,movel_fit,"[array([ 923.64254067, -363.08443569,  177.44569333])]","[array([-0.50497962, -0.20852807, -0.37471336, -0.2996023 , -1.64727986,
        2.17171921])]"
7499,movel_fit,"[array([ 922.74866479, -352.84187288,  177.42778472])]","[array([-0.50096396, -0.22642298, -0.38956885, -0.30695367, -1.63740654,
        2.17762345])]"
7999,movel_fit,"[array([ 921.73898579, -342.62616106,  177.40275927])]","[array([-0.49715831, -0.24508747, -0.40496268, -0.31463249, -1.62702926,
        2.18387555])]"
8499,movel_fit,"[array([ 920.65927976, -332.39908231,  177.37149521])]","[array([-0.49352997, -0.26451913, -0.42089218, -0.32267175, -1.61613584,
        2.19042487])]"
8999,movel_fit,"[array([ 919.62617981, -322.17215507,  177.33068679])]","[array([-0.49002509, -0.28462709, -0.43727688, -0.33104936, -1.60470755,
        2.19718374])]"
9499,movel_fit,"[array([ 918.5533309 , -311.95050422,  177.23168781])]","[array([-0.48665019, -0.30537631, -0.45411874, -0.33971529, -1.59283952,
        2.20408201])]"
9999,movel_fit,"[array([ 917.29637793, -301.73896367,  177.13492887])]","[array([-0.48340767, -0.32678719, -0.47139423, -0.3486199 , -1.58072641,
        2.21100196])]"
10499,movel_fit,"[array([ 916.05525124, -291.56061042,  176.99939415])]","[array([-0.48025679, -0.34871972, -0.48901235, -0.35779607, -1.56826434,
        2.21788857])]"
10999,movel_fit,"[array([ 914.82311187, -281.35224187,  176.83861969])]","[array([-0.47712464, -0.3711465 , -0.50693677, -0.36719832, -1.55552037,
        2.2245704 ])]"
11499,movel_fit,"[array([ 913.47615564, -271.1601703 ,  176.65993602])]","[array([-0.47402662, -0.394009  , -0.52511234, -0.3767815 , -1.54265686,
        2.23092886])]"
11999,movel_fit,"[array([ 912.16476616, -260.97936006,  176.42582101])]","[array([-0.47091847, -0.41717645, -0.5434576 , -0.38653924, -1.52962074,
        2.23685354])]"
12499,movel_fit,"[array([ 910.90423347, -250.77806869,  176.18638868])]","[array([-0.46769687, -0.44057441, -0.561878  , -0.39640781, -1.51648529,
        2.24210066])]"
12999,movel_fit,"[array([ 909.55185093, -240.59889181,  175.90849864])]","[array([-0.46439856, -0.46414781, -0.58033734, -0.40632132, -1.50341569,
        2.24653511])]"
13499,movel_fit,"[array([ 908.1769631 , -230.41822182,  175.59715049])]","[array([-0.4609425 , -0.48775004, -0.5987134 , -0.41622588, -1.49044573,
        2.24993128])]"
13999,movel_fit,"[array([ 906.85857793, -220.23207998,  175.27780084])]","[array([-0.45725043, -0.51128302, -0.61691314, -0.42607657, -1.47755926,
        2.2520732 ])]"
14499,movel_fit,"[array([ 905.5213788 , -210.04022716,  174.9401301 ])]","[array([-0.45331473, -0.53466479, -0.63487383, -0.43581705, -1.46487546,
        2.25276533])]"
14999,movel_fit,"[array([ 904.15166452, -199.87084872,  174.53945147])]","[array([-0.44906277, -0.55774769, -0.65249556, -0.44532961, -1.45244094,
        2.25174041])]"
15499,movel_fit,"[array([ 902.85753653, -189.67309426,  174.13452012])]","[array([-0.44439575, -0.58042899, -0.6696673 , -0.45456853, -1.44020896,
        2.24874674])]"
15999,movel_fit,"[array([ 901.75877663, -179.45160629,  173.79002397])]","[array([-0.43932182, -0.60260118, -0.68630852, -0.46364655, -1.42811563,
        2.24371777])]"
16499,movel_fit,"[array([ 900.61790278, -169.24519599,  173.41349759])]","[array([-0.43378612, -0.62414586, -0.70233033, -0.47227559, -1.4163941 ,
        2.23627571])]"
16999,movel_fit,"[array([ 899.60117927, -159.0307398 ,  173.04659434])]","[array([-0.42765261, -0.64485492, -0.71757071, -0.48037401, -1.40494379,
        2.22615705])]"
17499,movel_fit,"[array([ 898.69598956, -148.79031719,  172.72040093])]","[array([-0.4208725 , -0.66462127, -0.73193718, -0.48787219, -1.39380691,
        2.21316137])]"
17999,movel_fit,"[array([ 897.81534973, -138.55638432,  172.41250926])]","[array([-0.41344342, -0.68330641, -0.74533286, -0.49465141, -1.383069  ,
        2.19712963])]"
18499,movel_fit,"[array([ 897.14861672, -128.28921501,  172.17002004])]","[array([-0.40519786, -0.70066925, -0.75757938, -0.50059202, -1.37261693,
        2.17784329])]"
18999,movel_fit,"[array([ 896.63186985, -118.03272592,  171.96038752])]","[array([-0.39610755, -0.7164809 , -0.76852577, -0.50550797, -1.36256222,
        2.15516956])]"
19499,movel_fit,"[array([ 896.30305297, -107.75769648,  171.86550549])]","[array([-0.38609671, -0.73057407, -0.77802311, -0.50930401, -1.35291753,
        2.12905863])]"
19999,movel_fit,"[array([896.06759735, -97.47643637, 171.80921459])]","[array([-0.37511713, -0.74268547, -0.78591734, -0.51175017, -1.34387305,
        2.09944403])]"
20499,movel_fit,"[array([896.15859892, -87.20738366, 171.90021623])]","[array([-0.36307517, -0.75241663, -0.79192082, -0.51274233, -1.33535929,
        2.06642045])]"
20999,movel_fit,"[array([896.35708091, -76.92124151, 171.96826746])]","[array([-0.34986706, -0.75956585, -0.79593325, -0.51193245, -1.32763849,
        2.02992579])]"
21499,movel_fit,"[array([896.89265414, -66.66291207, 172.24328363])]","[array([-0.33556357, -0.76363392, -0.79757192, -0.50940202, -1.32088981,
        1.99037264])]"
21999,movel_fit,"[array([897.70006626, -56.42528294, 172.74033845])]","[array([-0.32011323, -0.76422009, -0.79653494, -0.5048889 , -1.31544734,
        1.9479047 ])]"
22499,movel_fit,"[array([898.60882099, -46.17592928, 172.98961109])]","[array([-0.30358476, -0.76121689, -0.79301744, -0.49837685, -1.31151474,
        1.90299692])]"
22999,movel_fit,"[array([899.78046081, -35.96689249, 173.44025431])]","[array([-0.28603681, -0.75403295, -0.78639557, -0.48985671, -1.3095927 ,
        1.8559853 ])]"
23499,movel_fit,"[array([900.93128491, -25.75546099, 173.857889  ])]","[array([-0.26766503, -0.74254425, -0.77670241, -0.47947595, -1.31021523,
        1.8074019 ])]"
23999,movel_fit,"[array([902.65197348, -15.61823802, 174.39248793])]","[array([-0.24853369, -0.72588335, -0.76336542, -0.46742855, -1.3135033 ,
        1.75780446])]"
24499,movel_fit,"[array([904.8430655 ,  -5.57855479, 174.96164935])]","[array([-0.22892823, -0.70394974, -0.74636624, -0.45405834, -1.3199351 ,
        1.70780527])]"
24999,movel_fit,"[array([907.1548027 ,   4.42980704, 175.49276633])]","[array([-0.2091626 , -0.67698519, -0.72588053, -0.4398125 , -1.33011261,
        1.65795187])]"
25499,movel_fit,"[array([909.55936912,  14.42326255, 175.93868691])]","[array([-0.18947742, -0.64499136, -0.70195522, -0.42515068, -1.34439606,
        1.60873634])]"
25999,movel_fit,"[array([912.17028073,  24.36033488, 176.31102868])]","[array([-0.17015282, -0.60804661, -0.67467323, -0.41061445, -1.36290339,
        1.56070966])]"
26499,movel_fit,"[array([914.91813055,  34.25313927, 176.56381769])]","[array([-0.15145255, -0.56660086, -0.64439753, -0.3967335 , -1.38566837,
        1.5143456 ])]"
