timestamp, cmd_num, J1, J2, J3, J4, J5, J6, J1_2, J2_2, J3_2, J4_2, J5_2, J6_2
0, -1, 24.281, -1.72145, -6.87013, 29.2941, -97.4297, -69.3164, -10.1079, 33.1733, -18.3121, -22.0871, -107.091, -9.0334
0.004, -1, 24.281, -1.72145, -6.87013, 29.2941, -97.4297, -69.3164, -10.1079, 33.1733, -18.3121, -22.0871, -107.091, -9.0334
0.008, -1, 24.281, -1.72145, -6.87013, 29.2941, -97.4297, -69.3164, -10.1079, 33.1733, -18.3121, -22.0871, -107.091, -9.0334
0.011, -1, 24.281, -1.72145, -6.87013, 29.2941, -97.4297, -69.3164, -10.1079, 33.1733, -18.3121, -22.0871, -107.091, -9.0334
0.012, -1, 24.281, -1.72145, -6.87013, 29.2941, -97.4297, -69.3164, -10.1079, 33.1733, -18.3121, -22.0871, -107.091, -9.0334
0.016, -1, 24.281, -1.72145, -6.87013, 29.2941, -97.4297, -69.3164, -10.1079, 33.1733, -18.3121, -22.0871, -107.091, -9.0334
0.02, -1, 24.281, -1.72145, -6.87013, 29.2941, -97.4297, -69.3164, -10.1079, 33.1733, -18.3121, -22.0871, -107.091, -9.0334
0.024, -1, 24.281, -1.72145, -6.87013, 29.2941, -97.4297, -69.3164, -10.1079, 33.1733, -18.3121, -22.0871, -107.091, -9.0334
0.028, -1, 24.281, -1.72145, -6.87013, 29.2941, -97.4297, -69.3164, -10.1079, 33.1733, -18.3121, -22.0871, -107.091, -9.0334
0.032, -1, 24.281, -1.72145, -6.87013, 29.2941, -97.4297, -69.3164, -10.1079, 33.1733, -18.3121, -22.0871, -107.091, -9.0334
0.036, -1, 24.281, -1.72145, -6.87013, 29.2941, -97.4297, -69.3164, -10.1079, 33.1733, -18.3121, -22.0871, -107.091, -9.0334
0.04, -1, 24.281, -1.72145, -6.87013, 29.2941, -97.4297, -69.3164, -10.1079, 33.1733, -18.3121, -22.0871, -107.091, -9.0334
