average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
318.91761752280684,330.32563426916914,308.00928335016033,1.834583192337842,0.13384486769692183,0.493248071733319,0.008488692926955643,0.07324507969038832,0.003940287316572649,0.016573917941712993,8.159299370458711e-05,0.0032715362227997927
