breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([808.45204355, 789.39835913, 278.43428036])]","[array([ 0.56795306, -0.08379939, -0.19516039, -0.46631041, -1.52652921,
        0.83951232])]"
499,movel_fit,"[array([816.23124116, 773.88041617, 276.00311267])]","[array([ 0.56142668, -0.08054541, -0.19135364, -0.44871002, -1.53570948,
        0.84000957])]"
999,movel_fit,"[array([823.73401456, 758.12950647, 273.99672142])]","[array([ 0.55524339, -0.08417428, -0.19298963, -0.43049445, -1.53782472,
        0.84390269])]"
1499,movel_fit,"[array([830.93529095, 742.190031  , 272.42694403])]","[array([ 0.54941534, -0.09083783, -0.1968322 , -0.41171987, -1.53711959,
        0.84929558])]"
1999,movel_fit,"[array([837.82675363, 726.07712963, 271.29875377])]","[array([ 0.5438927 , -0.09849656, -0.20120269, -0.39248251, -1.53584761,
        0.85515694])]"
2499,movel_fit,"[array([844.40140093, 709.80735388, 270.61516302])]","[array([ 0.53861702, -0.10623004, -0.20536634, -0.37290334, -1.53501891,
        0.8609954 ])]"
2999,movel_fit,"[array([850.65386653, 693.39832876, 270.37698142])]","[array([ 0.53354121, -0.11376253, -0.20912139, -0.35308671, -1.53492922,
        0.86664385])]"
3499,movel_fit,"[array([856.58063345, 676.86835844, 270.58270274])]","[array([ 0.52863366, -0.12112795, -0.21251692, -0.33311101, -1.53553144,
        0.87209961])]"
3999,movel_fit,"[array([862.18015245, 660.23602304, 271.22849858])]","[array([ 0.5238726 , -0.12845717, -0.21567739, -0.31303619, -1.53666992,
        0.87741679])]"
4499,movel_fit,"[array([867.45287706, 643.51979764, 272.30829847])]","[array([ 0.51923773, -0.13586541, -0.21871166, -0.29291656, -1.53820331,
        0.88264525])]"
4999,movel_fit,"[array([872.40122856, 626.73771257, 273.81393745])]","[array([ 0.51470339, -0.14340958, -0.22167965, -0.27281137, -1.54005012,
        0.8878051 ])]"
5499,movel_fit,"[array([877.02950465, 609.90706501, 275.73535377])]","[array([ 0.51023526, -0.15108785, -0.22459261, -0.25278994, -1.54218862,
        0.89288422])]"
5999,movel_fit,"[array([881.34374471, 593.04418539, 278.06082104])]","[array([ 0.5057909 , -0.15885968, -0.22742928, -0.2329305 , -1.54463467,
        0.89784849])]"
6499,movel_fit,"[array([885.35156438, 576.16425779, 280.77720085])]","[array([ 0.50132317, -0.16667181, -0.23015635, -0.21331453, -1.54741398,
        0.90265655])]"
6999,movel_fit,"[array([889.06197061, 559.28119049, 283.87020366])]","[array([ 0.49678518, -0.17448063, -0.23274595, -0.19401888, -1.55053857,
        0.90727374])]"
7499,movel_fit,"[array([892.4851671 , 542.40753183, 287.32464771])]","[array([ 0.49213498, -0.18226662, -0.23518674, -0.17510839, -1.55399254,
        0.91168169])]"
7999,movel_fit,"[array([895.63235867, 525.55442534, 291.12470722])]","[array([ 0.487339  , -0.19003944, -0.23748811, -0.15663092, -1.5577277 ,
        0.91588248])]"
8499,movel_fit,"[array([898.51556136, 508.73159853, 295.25414328])]","[array([ 0.48237355, -0.19783535, -0.23967835, -0.13861564, -1.56166745,
        0.91989768])]"
8999,movel_fit,"[array([901.14742353, 491.94737982, 299.69651227])]","[array([ 0.47722428, -0.20570941, -0.24179897, -0.1210745 , -1.56571588,
        0.92376377])]"
9499,movel_fit,"[array([903.54106199, 475.20873873, 304.43534857])]","[array([ 0.47188417, -0.21372546, -0.2438973 , -0.10400609, -1.56976883,
        0.92752557])]"
9999,movel_fit,"[array([905.70991546, 458.52134492, 309.45431956])]","[array([ 0.46635068, -0.22194633, -0.24601926, -0.08740074, -1.57372439,
        0.93122953])]"
10499,movel_fit,"[array([907.66761688, 441.88964228, 314.73735245])]","[array([ 0.46062274, -0.23042586, -0.24820355, -0.07124566, -1.57749106,
        0.934918  ])]"
10999,movel_fit,"[array([909.42788491, 425.31693454, 320.26873368])]","[array([ 0.45469814, -0.23920389, -0.25047794, -0.05552927, -1.58099275,
        0.93862526])]"
11499,movel_fit,"[array([911.00443406, 408.80547932, 326.03318233])]","[array([ 0.44857176, -0.24830415, -0.25285787, -0.04024414, -1.58417053,
        0.94237562])]"
