primitives,points,q_bp
movej_fit,"[array([ 705.88930854, -606.70289815,  591.66558395])]","[array([-0.81564505,  0.64596003,  0.6597113 , -0.28172114, -2.05051211,
        2.28464523])]"
movel_fit,"[array([ 704.90026286, -556.71271662,  591.60609173])]","[array([-0.78547033,  0.55296126,  0.51760495, -0.2893896 , -1.99489499,
        2.26783803])]"
movel_fit,"[array([ 703.94103255, -506.71987016,  591.54230337])]","[array([-0.75270238,  0.47491694,  0.40384697, -0.29905983, -1.95235691,
        2.24544951])]"
movel_fit,"[array([ 703.19195844, -465.63561666,  591.48640183])]","[array([-0.7241964 ,  0.41723227,  0.32317757, -0.30639836, -1.92505851,
        2.24955403])]"
movel_fit,"[array([ 701.4270781 , -424.59415184,  591.55240952])]","[array([-0.70151519,  0.34770276,  0.23231349, -0.32174042, -1.88723042,
        2.26533401])]"
movel_fit,"[array([ 698.72226585, -383.59110582,  591.64735178])]","[array([-0.68439294,  0.2669415 ,  0.13307916, -0.34436334, -1.84048807,
        2.29266756])]"
movel_fit,"[array([ 695.09955652, -342.66692372,  591.64437752])]","[array([-0.67290147,  0.17530248,  0.02638554, -0.37413436, -1.7863374 ,
        2.33086418])]"
movel_fit,"[array([ 690.63458109, -301.81363309,  591.37331843])]","[array([-0.66674687,  0.07412317, -0.08620505, -0.41099234, -1.72724991,
        2.37737472])]"
movel_fit,"[array([ 685.52841237, -261.05715776,  590.68565142])]","[array([-0.66470098, -0.03341073, -0.20137758, -0.45433576, -1.66703719,
        2.42641955])]"
movel_fit,"[array([ 680.13323287, -220.32940906,  589.51144195])]","[array([-0.6642023 , -0.1427924 , -0.31449369, -0.50276801, -1.60975988,
        2.46789727])]"
movel_fit,"[array([ 675.02836709, -179.58655265,  587.98803318])]","[array([-0.66133641, -0.24868403, -0.41987518, -0.55391668, -1.55836334,
        2.48734549])]"
movel_fit,"[array([ 671.04227301, -138.71074462,  586.53230306])]","[array([-0.65052906, -0.34571706, -0.51154976, -0.60415094, -1.51300438,
        2.46723181])]"
movel_fit,"[array([669.22004861, -97.66375376, 585.80610133])]","[array([-0.62333467, -0.4268434 , -0.58157983, -0.64632119, -1.47092013,
        2.38979546])]"
movel_fit,"[array([670.65010665, -56.58759349, 586.42410536])]","[array([-0.56698871, -0.47822513, -0.61631865, -0.6655982 , -1.42925054,
        2.24231108])]"
movel_fit,"[array([676.02495202, -15.89451158, 588.3384543 ])]","[array([-0.4708501 , -0.47307889, -0.59505668, -0.64205914, -1.39590901,
        2.0268087 ])]"
movel_fit,"[array([685.13613233,  24.16451421, 590.3495296 ])]","[array([-0.34491306, -0.37927688, -0.49928455, -0.57367974, -1.4032157 ,
        1.76996383])]"
movel_fit,"[array([696.84336829,  63.56605773, 590.56089007])]","[array([-0.22452615, -0.19049421, -0.3321327 , -0.4986764 , -1.48747189,
        1.52334898])]"
movel_fit,"[array([709.26600079, 102.640923  , 587.52814308])]","[array([-0.13706989,  0.04401905, -0.13787995, -0.46275049, -1.63076616,
        1.33965644])]"
movel_fit,"[array([720.16322609, 141.88000454, 581.77155491])]","[array([-0.08123923,  0.25227016,  0.02360752, -0.47446327, -1.77400159,
        1.25943753])]"
movel_fit,"[array([726.71233724, 182.22473883, 576.48409854])]","[array([-0.04199497,  0.4046389 ,  0.13177341, -0.51796872, -1.89315505,
        1.32122442])]"
movel_fit,"[array([725.99888119, 223.4603977 , 576.76023357])]","[array([-1.29993122e-03,  4.79462188e-01,  1.85175198e-01, -5.57479214e-01,
       -1.97268880e+00,  1.50983489e+00])]"
movel_fit,"[array([716.87326855, 263.16000455, 582.98955699])]","[array([ 0.04657183,  0.41724444,  0.14949195, -0.55409501, -1.94444939,
        1.71103413])]"
movel_fit,"[array([701.60367786, 300.90725358, 589.11701526])]","[array([ 0.10089945,  0.18444163, -0.0217314 , -0.51920943, -1.75721424,
        1.85432829])]"
movel_fit,"[array([683.68821139, 337.84368376, 589.90062265])]","[array([ 0.17638043, -0.14311298, -0.2888344 , -0.4875744 , -1.46571713,
        1.90615487])]"
movel_fit,"[array([668.39724525, 375.91081988, 585.92827866])]","[array([ 0.27719187, -0.4343086 , -0.54258922, -0.4697812 , -1.16576034,
        1.76933681])]"
movel_fit,"[array([663.9295645 , 417.22280333, 583.9929455 ])]","[array([ 0.41763604, -0.61327911, -0.7075279 , -0.38924492, -0.88399948,
        1.2999946 ])]"
movel_fit,"[array([675.89261061, 456.81123536, 588.63887503])]","[array([ 0.49325369, -0.50232303, -0.61321735, -0.28383797, -0.86243654,
        0.82903776])]"
movel_fit,"[array([695.53632786, 492.95513149, 589.14570467])]","[array([ 0.41939324, -0.14727959, -0.28723756, -0.38643938, -1.15198037,
        0.72189105])]"
movel_fit,"[array([718.19782112, 537.39462482, 589.72400729])]","[array([ 0.35082881,  0.2370993 ,  0.06490242, -0.51062447, -1.47003182,
        0.54304212])]"
movel_fit,"[array([740.83096256, 581.82620041, 590.47786447])]","[array([ 0.30150554,  0.58936866,  0.36945767, -0.66781822, -1.74791442,
        0.31609452])]"
