breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 181.77218823,  642.7954821 , 1031.37895487])]","[array([ 0.95650423, -0.50865948,  0.56810914, -2.6316725 , -1.08431567,
       -3.82376596])]"
1665,moveabsj,"[array([ 174.78228227,  641.9158835 , 1038.03966274])]","[array([ 0.96206724, -0.50882985,  0.56248118, -2.63552862, -1.07755641,
       -3.8286597 ])]"
3332,moveabsj,"[array([ 168.99553555,  640.41680846, 1044.7804908 ])]","[array([ 0.96398104, -0.5088292 ,  0.55664198, -2.64613735, -1.06607695,
       -3.83379805])]"
4999,moveabsj,"[array([ 164.31205078,  638.2393867 , 1051.76067165])]","[array([ 0.96223739, -0.50876069,  0.55047874, -2.66322865, -1.04981484,
       -3.83914556])]"
6665,moveabsj,"[array([ 160.4741212 ,  635.26455117, 1059.25574451])]","[array([ 0.95694783, -0.50881035,  0.54380301, -2.68637065, -1.02875549,
       -3.84470176])]"
8332,moveabsj,"[array([ 157.05685494,  631.350094  , 1067.59108855])]","[array([ 0.9484481 , -0.50922492,  0.53639078, -2.71479377, -1.00308029,
       -3.8504742 ])]"
9999,moveabsj,"[array([ 153.49391269,  626.38369786, 1077.05682922])]","[array([ 0.93745646, -0.5102802 ,  0.52805425, -2.74710056, -0.97339556,
       -3.85642162])]"
11665,moveabsj,"[array([ 149.17967486,  620.3499265 , 1087.80655591])]","[array([ 0.92515378, -0.51219374,  0.51872577, -2.78118698, -0.94082978,
       -3.86239703])]"
13332,moveabsj,"[array([ 143.66880152,  613.4018659 , 1099.73802787])]","[array([ 0.91311341, -0.51499496,  0.50856298, -2.81441595, -0.90699933,
       -3.86808804])]"
14999,moveabsj,"[array([ 136.90854154,  605.95402197, 1112.35513731])]","[array([ 0.90317998, -0.51839232,  0.49807865, -2.84381695, -0.87404863,
       -3.8729774 ])]"
16665,moveabsj,"[array([ 129.31139572,  598.69157077, 1124.80987485])]","[array([ 0.89725068, -0.521748  ,  0.4881142 , -2.86654843, -0.84442815,
       -3.87643452])]"
18332,moveabsj,"[array([ 121.59827857,  592.51681012, 1136.06326648])]","[array([ 0.89721321, -0.52419824,  0.47969421, -2.88009696, -0.82073721,
       -3.87785835])]"
19999,moveabsj,"[array([ 114.49478934,  588.48511066, 1145.02032865])]","[array([ 0.90510198, -0.52487519,  0.47386157, -2.88201294, -0.80586873,
       -3.87679756])]"
21665,moveabsj,"[array([ 108.19248987,  587.60599654, 1150.78059197])]","[array([ 0.92333094, -0.52327521,  0.47138149, -2.86957764, -0.80303507,
       -3.8730839 ])]"
23332,moveabsj,"[array([ 101.55216817,  590.48067463, 1152.99581959])]","[array([ 0.95499108, -0.51977547,  0.47236262, -2.83945418, -0.81571674,
       -3.86701201])]"
