primitives,points,q_bp
movej_fit,"[array([ 658.20608858, -766.30245113,  607.69481478])]","[array([-1.05294567,  0.21547605,  0.11517016,  2.7867445 ,  1.50529108,
       -0.16340745])]"
movel_fit,"[array([ 652.71504953, -719.59046807,  590.72899242])]","[array([-1.0323698 ,  0.13450207, -0.00436579,  2.78478874,  1.46202869,
       -0.16914602])]"
movel_fit,"[array([ 647.04981246, -673.00618194,  573.53040639])]","[array([-1.01258446,  0.05516009, -0.11828128,  2.77840345,  1.4210998 ,
       -0.17478022])]"
movel_fit,"[array([ 640.78506652, -620.57558405,  554.3304705 ])]","[array([-1.01562185,  0.02913311, -0.18299582,  2.72494698,  1.4453655 ,
       -0.25173341])]"
movel_fit,"[array([ 638.64863391, -566.04625619,  540.92165895])]","[array([-1.00585318,  0.0111457 , -0.23175881,  2.68090286,  1.47591614,
       -0.35250607])]"
movel_fit,"[array([ 640.394523  , -510.40925014,  533.25977201])]","[array([-0.99296665, -0.00642229, -0.27713479,  2.63324719,  1.50513567,
       -0.44763322])]"
movel_fit,"[array([ 645.55575932, -454.51109713,  530.94685798])]","[array([-0.97430655, -0.02593739, -0.31964426,  2.58608259,  1.53010437,
       -0.53570587])]"
movel_fit,"[array([ 653.48464987, -398.94712085,  533.26664352])]","[array([-0.94912139, -0.04925252, -0.35973884,  2.54084114,  1.54898029,
       -0.61565065])]"
movel_fit,"[array([ 663.51514337, -344.01494739,  539.39571891])]","[array([-0.91443352, -0.07268563, -0.39169415,  2.50155015,  1.56374923,
       -0.69351508])]"
movel_fit,"[array([ 675.00132617, -289.7934817 ,  548.49609959])]","[array([-0.86941646, -0.09278386, -0.41200851,  2.46957773,  1.57588577,
       -0.77223   ])]"
movel_fit,"[array([ 687.38237504, -236.1906882 ,  559.82171065])]","[array([-0.8150157 , -0.1082128 , -0.42049602,  2.44433623,  1.58553161,
       -0.85149087])]"
movel_fit,"[array([ 700.15473265, -183.03513492,  572.70342927])]","[array([-0.75217431, -0.11796621, -0.4173692 ,  2.42556642,  1.59282787,
       -0.93077727])]"
movel_fit,"[array([ 712.85504166, -130.1061224 ,  586.53718473])]","[array([-0.68180428, -0.12175429, -0.40334604,  2.41328805,  1.59775611,
       -1.00930081])]"
movel_fit,"[array([725.02364368, -77.16043116, 600.73862336])]","[array([-0.60419382, -0.11901704, -0.37851644,  2.40841118,  1.60070381,
       -1.08696312])]"
movel_fit,"[array([736.19299047, -23.9396497 , 614.73810436])]","[array([-0.51877896, -0.10726572, -0.34091778,  2.41296987,  1.6037257 ,
       -1.16504157])]"
movel_fit,"[array([745.83762783,  29.78926634, 627.91005277])]","[array([-0.42502829, -0.08450626, -0.28898288,  2.4289492 ,  1.60913644,
       -1.24436228])]"
movel_fit,"[array([753.34994258,  84.20574959, 639.55006505])]","[array([-0.32261945, -0.05110208, -0.22319371,  2.45793363,  1.61811709,
       -1.32449752])]"
movel_fit,"[array([758.0187435 , 139.38813135, 648.83751795])]","[array([-0.2105696 , -0.00611884, -0.14307446,  2.50206573,  1.63319611,
       -1.40590316])]"
movel_fit,"[array([759.04830599, 195.21135941, 654.82910545])]","[array([-0.08808133,  0.05357917, -0.04710121,  2.56282032,  1.65928854,
       -1.48969965])]"
movel_fit,"[array([755.63201021, 251.23510611, 656.52833468])]","[array([ 0.04357441,  0.12892514,  0.0625169 ,  2.63862833,  1.69990107,
       -1.57490483])]"
movel_fit,"[array([747.12359382, 306.62330548, 653.05500296])]","[array([ 0.17987642,  0.21962685,  0.18043975,  2.72365277,  1.75674741,
       -1.65938639])]"
movel_fit,"[array([733.29156411, 360.28161331, 643.92237837])]","[array([ 0.31270602,  0.32655162,  0.30207849,  2.80738605,  1.83079273,
       -1.74253204])]"
movel_fit,"[array([714.44327785, 411.12717197, 629.21890573])]","[array([ 0.43248298,  0.45163427,  0.42666821,  2.87713641,  1.92217692,
       -1.82681525])]"
movel_fit,"[array([691.32531228, 458.39383898, 609.56838802])]","[array([ 0.53184964,  0.59466215,  0.55544082,  2.92218001,  2.02825812,
       -1.91706924])]"
movel_fit,"[array([664.82987623, 501.8485984 , 585.82772522])]","[array([ 0.60936169,  0.74500444,  0.68092875,  2.93870663,  2.13680163,
       -2.01560425])]"
movel_fit,"[array([635.78992999, 541.63538902, 558.86408909])]","[array([ 0.66652281,  0.89935784,  0.8027445 ,  2.92395862,  2.24330272,
       -2.12855607])]"
movel_fit,"[array([604.85557443, 578.05832678, 529.38879531])]","[array([ 0.70697635,  1.04761535,  0.9101071 ,  2.87818692,  2.33700026,
       -2.25830091])]"
movel_fit,"[array([572.49017833, 611.38009794, 497.92003566])]","[array([ 0.73612129,  1.16926622,  0.97307795,  2.81100833,  2.39691702,
       -2.39183379])]"
movel_fit,"[array([543.70955533, 641.22007837, 469.96454717])]","[array([ 0.76704822,  1.14927707,  0.90210304,  2.79749118,  2.33351478,
       -2.40474376])]"
movel_fit,"[array([514.9346486 , 671.06794125, 442.0162051 ])]","[array([ 0.79736862,  1.14781817,  0.85774342,  2.77802693,  2.28314353,
       -2.42171249])]"
