primitives,points,q_bp
movej_fit,"[array([ 658.20608858, -766.30245113,  607.69481478])]","[array([-1.05294567,  0.21547605,  0.11517016,  2.7867445 ,  1.50529108,
       -0.16340745])]"
movel_fit,"[array([ 652.71504953, -719.59046807,  590.72899242])]","[array([-1.0323698 ,  0.13450207, -0.00436579,  2.78478874,  1.46202869,
       -0.16914602])]"
movel_fit,"[array([ 647.02305666, -673.02942309,  573.50239357])]","[array([-1.01257208,  0.05548801, -0.11744587,  2.77843018,  1.42156984,
       -0.17497406])]"
movel_fit,"[array([ 640.73053837, -620.61101287,  554.26702457])]","[array([-1.01571766,  0.02921813, -0.18285485,  2.72495921,  1.44545458,
       -0.2516699 ])]"
movel_fit,"[array([ 638.6348791 , -566.02135907,  540.88569182])]","[array([-1.0059051 ,  0.0111177 , -0.23178191,  2.68091126,  1.47594293,
       -0.35246291])]"
movel_fit,"[array([ 640.32812136, -510.39530503,  533.14330443])]","[array([-0.99302868, -0.00654396, -0.2774691 ,  2.63325354,  1.50497902,
       -0.44747718])]"
movel_fit,"[array([ 645.52727039, -454.47442979,  530.8766573 ])]","[array([-0.97426701, -0.02609017, -0.32000125,  2.58606806,  1.52991091,
       -0.53563026])]"
movel_fit,"[array([ 653.50484854, -398.87912733,  533.21853491])]","[array([-0.94896623, -0.04939878, -0.36007129,  2.54079409,  1.54874319,
       -0.61566727])]"
movel_fit,"[array([ 663.55365658, -343.93612073,  539.38855715])]","[array([-0.914223  , -0.07281482, -0.39194785,  2.50148473,  1.56352998,
       -0.69360103])]"
movel_fit,"[array([ 675.00775977, -289.7534271 ,  548.361604  ])]","[array([-0.86925645, -0.09288595, -0.41242436,  2.46952787,  1.57554565,
       -0.77215354])]"
movel_fit,"[array([ 687.36792968, -236.19944797,  559.72719875])]","[array([-0.81490923, -0.1082771 , -0.42081717,  2.44430478,  1.58526965,
       -0.85140359])]"
movel_fit,"[array([ 700.19833462, -182.99153295,  572.74703124])]","[array([-0.75195349, -0.11802532, -0.41748469,  2.4254986 ,  1.59264683,
       -0.93089947])]"
movel_fit,"[array([ 712.85504166, -130.1061224 ,  586.53718473])]","[array([-0.68180428, -0.12175429, -0.40334604,  2.41328805,  1.59775611,
       -1.00930081])]"
movel_fit,"[array([725.02364368, -77.16043116, 600.73862336])]","[array([-0.60419382, -0.11901704, -0.37851644,  2.40841118,  1.60070381,
       -1.08696312])]"
movel_fit,"[array([736.19299047, -23.9396497 , 614.73810436])]","[array([-0.51877896, -0.10726572, -0.34091778,  2.41296987,  1.6037257 ,
       -1.16504157])]"
movel_fit,"[array([745.83762783,  29.78926634, 627.91005277])]","[array([-0.42502829, -0.08450626, -0.28898288,  2.4289492 ,  1.60913644,
       -1.24436228])]"
movel_fit,"[array([753.34994258,  84.20574959, 639.55006505])]","[array([-0.32261945, -0.05110208, -0.22319371,  2.45793363,  1.61811709,
       -1.32449752])]"
movel_fit,"[array([758.0187435 , 139.38813135, 648.83751795])]","[array([-0.21026064, -0.00625532, -0.14358369,  2.50202206,  1.63271436,
       -1.40592631])]"
movel_fit,"[array([759.03028576, 195.13523975, 654.7896121 ])]","[array([-0.08787884,  0.05339674, -0.04777566,  2.5628088 ,  1.65876647,
       -1.48959878])]"
movel_fit,"[array([755.61477671, 251.1573436 , 656.48537867])]","[array([ 0.0437205 ,  0.12872983,  0.06181802,  2.6386335 ,  1.69938959,
       -1.57478885])]"
movel_fit,"[array([747.07902575, 306.56204726, 653.0111032 ])]","[array([ 0.17995644,  0.21941815,  0.17980751,  2.72366819,  1.75632788,
       -1.65928582])]"
movel_fit,"[array([733.17400666, 360.13307138, 643.81615765])]","[array([ 0.31263892,  0.32619046,  0.30130734,  2.8074403 ,  1.83042742,
       -1.74232733])]"
movel_fit,"[array([714.34405202, 411.00651206, 629.13246559])]","[array([ 0.43238963,  0.45137737,  0.42623668,  2.87718849,  1.92203275,
       -1.82667071])]"
movel_fit,"[array([691.11599147, 458.20028402, 609.36949976])]","[array([ 0.53173596,  0.59398987,  0.55435624,  2.92228319,  2.02788042,
       -1.91684568])]"
movel_fit,"[array([664.84905275, 501.91825144, 585.85412553])]","[array([ 0.60932273,  0.74540204,  0.68199308,  2.9386479 ,  2.13746251,
       -2.01571834])]"
movel_fit,"[array([635.78093686, 541.6742423 , 558.86031907])]","[array([ 0.66646527,  0.8997024 ,  0.80381204,  2.92388428,  2.24402101,
       -2.12868421])]"
movel_fit,"[array([604.91744323, 578.34617507, 529.45701043])]","[array([ 0.70702459,  1.04912278,  0.91346934,  2.87766985,  2.33877852,
       -2.25903645])]"
movel_fit,"[array([572.32492746, 611.87734701, 497.76939556])]","[array([ 0.73619617,  1.17180149,  0.97986722,  2.80941055,  2.40091566,
       -2.39398313])]"
movel_fit,"[array([543.8082068 , 641.31872984, 470.06319864])]","[array([ 0.7670501 ,  1.14995295,  0.90347909,  2.79726315,  2.33417326,
       -2.40507305])]"
movel_fit,"[array([514.9346486 , 671.06794125, 442.0162051 ])]","[array([ 0.79736862,  1.14781817,  0.85774342,  2.77802693,  2.28314353,
       -2.42171249])]"
