breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 930.73141093, -506.72252142,  177.49408514])]","[array([-0.58058217, -0.03108036, -0.21822845, -0.23233228, -1.72568696,
        2.13206909])]"
6516,movec_fit,"[array([ 928.92028538, -439.78630363,  177.4955692 ]), array([ 924.59917161, -372.96532812,  177.64603271])]","[array([-0.54370421, -0.10559979, -0.28614079, -0.25988059, -1.69531964,
        2.14608518]), array([-0.50505937, -0.18074085, -0.35165976, -0.28691703, -1.66657722,
        2.15819109])]"
7826,movel_fit,"[array([ 922.22408313, -346.14290512,  177.55985817])]","[array([-0.50031658, -0.24347026, -0.4034838 , -0.31489008, -1.62627801,
        2.18556858])]"
11965,movec_fit,"[array([ 917.64326369, -303.84282245,  177.26300967]), array([ 912.39390526, -261.64570504,  176.57900757])]","[array([-0.48512174, -0.32546587, -0.47025388, -0.34853082, -1.58044057,
        2.21046728]), array([-0.46904179, -0.40899339, -0.53689118, -0.38249218, -1.53598052,
        2.2349985 ])]"
14829,movec_fit,"[array([ 908.52502259, -232.45556322,  175.79589528]), array([ 904.75851477, -203.29994109,  174.80150277])]","[array([-0.46102283, -0.48079006, -0.59320934, -0.4133275 , -1.49465593,
        2.24669958]), array([-0.45174186, -0.55385636, -0.64956218, -0.44406812, -1.45393268,
        2.25762498])]"
16351,movel_fit,"[array([ 901.10617108, -172.24650105,  173.68290116])]","[array([-0.43493786, -0.61612896, -0.69624044, -0.46892932, -1.42094164,
        2.23812948])]"
19076,movec_fit,"[array([ 898.51780424, -144.3670254 ,  172.7425513 ]), array([ 896.77476033, -116.43496223,  172.06463049])]","[array([-0.41699994, -0.66983128, -0.73551461, -0.48988858, -1.39061239,
        2.2013996 ]), array([-0.39577519, -0.72351399, -0.77360777, -0.50807569, -1.35844833,
        2.16141806])]"
22135,movec_fit,"[array([896.46187269, -85.00171311, 171.96128059]), array([898.09840974, -53.63688209, 172.62161459])]","[array([-0.35859928, -0.74973328, -0.78950464, -0.50989571, -1.33563325,
        2.05405237]), array([-0.31848584, -0.7715989 , -0.80205231, -0.50841869, -1.30966919,
        1.94418368])]"
22870,movel_fit,"[array([899.72083239, -38.62528769, 173.17235308])]","[array([-0.28950806, -0.75219417, -0.78548575, -0.49023109, -1.31182088,
        1.86467267])]"
23630,movel_fit,"[array([901.94612141, -23.18040162, 173.9286558 ])]","[array([-0.2632983 , -0.74030497, -0.77499013, -0.47775115, -1.30900102,
        1.79644949])]"
24428,movel_fit,"[array([904.88171671,  -7.06230548, 174.75053523])]","[array([-0.23172702, -0.706385  , -0.74847505, -0.45603874, -1.31890157,
        1.71426792])]"
25254,movel_fit,"[array([908.51455982,   9.50451353, 175.56773823])]","[array([-0.19945123, -0.66212506, -0.71489501, -0.43301359, -1.33604204,
        1.63323865])]"
26110,movel_fit,"[array([912.83648666,  26.5482566 , 176.21182009])]","[array([-0.16621505, -0.59951929, -0.66858729, -0.40791731, -1.36721408,
        1.55017557])]"
26970,movel_fit,"[array([917.64302992,  43.55898024, 176.50869563])]","[array([-0.13482811, -0.52449151, -0.6140872 , -0.38512989, -1.41029837,
        1.4725696 ])]"
27823,movel_fit,"[array([922.72845172,  60.33983699, 176.31867427])]","[array([-0.10649515, -0.43979224, -0.553616  , -0.3668423 , -1.4643885 ,
        1.40218579])]"
28667,movel_fit,"[array([927.91916141,  76.87694795, 175.56961865])]","[array([-0.08176609, -0.35116588, -0.49152122, -0.35456741, -1.52538734,
        1.34125268])]"
29520,movel_fit,"[array([933.15399683,  93.55319405, 174.21941067])]","[array([-0.06016046, -0.26146601, -0.43009575, -0.34860322, -1.59070402,
        1.29018117])]"
30388,movel_fit,"[array([938.28217238, 110.52737452, 172.28181839])]","[array([-0.0413568 , -0.1750518 , -0.3725793 , -0.34901747, -1.65645647,
        1.251882  ])]"
31238,movel_fit,"[array([942.91236955, 127.21868705, 169.97059869])]","[array([-0.02557555, -0.09861934, -0.32340937, -0.35519908, -1.71690677,
        1.23126286])]"
