breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 930.72977487, -506.72253554,  177.49418547])]","[array([-0.58462074, -0.04181324, -0.22724816, -0.23872888, -1.71494924,
        2.14042557])]"
165,movel_fit,"[array([ 930.6984795 , -503.33204918,  177.48513761])]","[array([-0.58218256, -0.04400105, -0.22941639, -0.23916002, -1.71495296,
        2.13991013])]"
332,movel_fit,"[array([ 930.66025383, -499.9005176 ,  177.47693072])]","[array([-0.5797441 , -0.04629403, -0.23167304, -0.23965054, -1.71488034,
        2.1394636 ])]"
499,movel_fit,"[array([ 930.6154372 , -496.46903793,  177.46967636])]","[array([-0.57733574, -0.04866873, -0.23399398, -0.24019699, -1.7147276 ,
        2.13908186])]"
665,movel_fit,"[array([ 930.56435613, -493.05815752,  177.46340305])]","[array([-0.57497137, -0.05111061, -0.23636469, -0.24079496, -1.71449631,
        2.13876636])]"
832,movel_fit,"[array([ 930.5063939 , -489.62678001,  177.45802621])]","[array([-0.57262228, -0.05364951, -0.23881372, -0.24145101, -1.71418365,
        2.13851305])]"
999,movel_fit,"[array([ 930.44183674, -486.19544676,  177.45357483])]","[array([-0.57030255, -0.0562714 , -0.24132698, -0.24216109, -1.71379071,
        2.13832376])]"
1165,movel_fit,"[array([ 930.37112837, -482.7847036 ,  177.4500532 ])]","[array([-0.56802559, -0.05896025, -0.24388885, -0.24291988, -1.71332056,
        2.13819884])]"
1332,movel_fit,"[array([ 930.29341463, -479.35345731,  177.44740215])]","[array([-0.56576376, -0.0617489 , -0.2465302 , -0.24373595, -1.71276749,
        2.13813657])]"
1499,movel_fit,"[array([ 930.20909919, -475.92225473,  177.44562621])]","[array([-0.56353064, -0.0646218 , -0.24923583, -0.24460433, -1.71213408,
        2.13813767])]"
1665,movel_fit,"[array([ 930.11874342, -472.51164168,  177.44470637])]","[array([-0.56133916, -0.06756144, -0.251989  , -0.24551882, -1.71142484,
        2.13820138])]"
1832,movel_fit,"[array([ 930.02125578, -469.08052653,  177.44460704])]","[array([-0.55916272, -0.07060365, -0.25482294, -0.24648993, -1.71063123,
        2.13832826])]"
1999,movel_fit,"[array([ 929.91715776, -465.64945538,  177.44530904])]","[array([-0.55701443, -0.0737314 , -0.25772132, -0.24751181, -1.7097573 ,
        2.13851792])]"
2165,movel_fit,"[array([ 929.80712884, -462.23897327,  177.44677143])]","[array([-0.55490671, -0.07692562, -0.26066627, -0.24857741, -1.70880902,
        2.13876849])]"
2332,movel_fit,"[array([ 929.68984565, -458.8081436 ,  177.4489794 ])]","[array([-0.5528141 , -0.08022506, -0.26369323, -0.24969907, -1.70777506,
        2.13908276])]"
2499,movel_fit,"[array([ 929.56596277, -455.37788431,  177.45189085])]","[array([-0.55074943, -0.08361077, -0.26678438, -0.25086993, -1.70666107,
        2.13945917])]"
2665,movel_fit,"[array([ 929.43626121, -451.96821798,  177.455445  ])]","[array([-0.54872434, -0.08706259, -0.26992119, -0.2520823 , -1.70547435,
        2.13989475])]"
2832,movel_fit,"[array([ 929.29917552, -448.53806442,  177.45964451])]","[array([-0.54671427, -0.09062253, -0.27314156, -0.25335038, -1.70420069,
        2.14039454])]"
2999,movel_fit,"[array([ 929.15547257, -445.10814822,  177.46442668])]","[array([-0.54473146, -0.09427024, -0.27642671, -0.25466655, -1.70284716,
        2.14095585])]"
