breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([403.09913735, -14.97106369, 810.00278186])]","[array([-1.27982456, -1.11743301, -1.07929404, -2.15062312, -2.18694057,
       -0.018641  ])]"
2218,movel_fit,"[array([459.72672481, -49.45432406, 892.17258456])]","[array([-1.2253777 , -0.99172053, -0.94371604, -2.10178324, -2.12425971,
        0.02059265])]"
4453,movel_fit,"[array([483.39720293, -64.40047776, 928.60461775])]","[array([-1.21901224, -0.947748  , -0.88054406, -2.0786587 , -2.0937636 ,
        0.03865607])]"
6716,movel_fit,"[array([506.39360414, -79.33924041, 966.17722507])]","[array([-1.2264329 , -0.91151482, -0.81193595, -2.04914185, -2.05888567,
        0.06103169])]"
9044,movel_fit,"[array([ 529.13861768,  -94.30632781, 1005.53113298])]","[array([-1.24432769, -0.88115295, -0.73617179, -2.01159206, -2.01850627,
        0.08800686])]"
11591,movel_fit,"[array([ 553.2397585 , -109.97138647, 1049.28806162])]","[array([-1.26839984, -0.85265228, -0.64790579, -1.96357028, -1.96979981,
        0.12032752])]"
14644,movel_fit,"[array([ 581.81036139, -127.68552456, 1102.28270889])]","[array([-1.28953466, -0.8183891 , -0.53858458, -1.90282642, -1.90777474,
        0.15871594])]"
16588,movel_fit,"[array([ 600.61178202, -138.63534306, 1135.80138145])]","[array([-1.28918577, -0.7911235 , -0.47133503, -1.86936495, -1.86951281,
        0.17977408])]"
18151,movel_fit,"[array([ 616.44063139, -147.87234634, 1162.19038951])]","[array([-1.28052644, -0.76553642, -0.4210159 , -1.84812222, -1.84007563,
        0.19331403])]"
19442,movel_fit,"[array([ 630.25813032, -155.96136761, 1183.35438048])]","[array([-1.2661964 , -0.74020126, -0.38315192, -1.8371412 , -1.818609  ,
        0.20139125])]"
20604,movel_fit,"[array([ 643.36173045, -163.81631476, 1201.69347677])]","[array([-1.2482861 , -0.71413603, -0.35279372, -1.83370728, -1.80208368,
        0.20560334])]"
21698,movel_fit,"[array([ 656.40065016, -171.75849641, 1218.21027419])]","[array([-1.22655428, -0.68593924, -0.32806552, -1.83798797, -1.79023253,
        0.20624789])]"
22774,movel_fit,"[array([ 669.91285763, -180.07000299, 1233.62351588])]","[array([-1.20054086, -0.6545007 , -0.30789294, -1.85076378, -1.78296214,
        0.20310368])]"
23868,movel_fit,"[array([ 684.3844885 , -188.89480517, 1248.40605369])]","[array([-1.16872826, -0.61815606, -0.29187033, -1.8742104 , -1.78124288,
        0.19536851])]"
25015,movel_fit,"[array([ 700.34557544, -198.30800945, 1262.98736431])]","[array([-1.12869823, -0.57478095, -0.27975749, -1.91166092, -1.78675174,
        0.18167926])]"
26216,movel_fit,"[array([ 717.90124932, -207.96996029, 1277.40913079])]","[array([-1.07814594, -0.52299305, -0.27117815, -1.96620255, -1.80175928,
        0.1607173 ])]"
27427,movel_fit,"[array([ 736.39823958, -217.08189938, 1291.36064966])]","[array([-1.01760008, -0.46429696, -0.26425569, -2.03650819, -1.82678697,
        0.13300193])]"
28624,movel_fit,"[array([ 755.29066411, -225.1139277 , 1304.92760526])]","[array([-0.9501495 , -0.40173863, -0.25528264, -2.11725519, -1.85934842,
        0.1009226 ])]"
29828,movel_fit,"[array([ 774.62079695, -232.0625332 , 1318.72416852])]","[array([-0.87979628, -0.33810658, -0.24047564, -2.20259684, -1.89509023,
        0.06725641])]"
31039,movel_fit,"[array([ 794.0111617 , -238.03516576, 1333.14640044])]","[array([-0.81366676, -0.27795851, -0.2179418 , -2.28375599, -1.92757   ,
        0.03602902])]"
32122,movel_fit,"[array([ 810.86899463, -242.90128601, 1346.85403878])]","[array([-0.76439593, -0.23060729, -0.19169006, -2.34519391, -1.9487183 ,
        0.01360895])]"
33035,movel_fit,"[array([ 824.36386704, -247.12994   , 1359.19400272])]","[array([-7.32706558e-01, -1.96438937e-01, -1.66217430e-01, -2.38570183e+00,
       -1.95894682e+00, -7.56581261e-05])]"
33817,movel_fit,"[array([ 835.14122269, -251.15418858, 1370.42529812])]","[array([-0.71389962, -0.17164068, -0.14261294, -2.41059857, -1.96165418,
       -0.00726984])]"
34528,movel_fit,"[array([ 844.10227755, -255.3363937 , 1381.19129925])]","[array([-0.70419831, -0.15292897, -0.12018249, -2.42432665, -1.95898963,
       -0.00974773])]"
35206,movel_fit,"[array([ 851.72748021, -259.88250366, 1391.9236375 ])]","[array([-0.70203395, -0.13874657, -0.09821918, -2.42860306, -1.95171881,
       -0.00812895])]"
35879,movel_fit,"[array([ 858.31167039, -264.94287207, 1402.99333792])]","[array([-0.70697585, -0.12838209, -0.07597048, -2.42367657, -1.93980909,
       -0.00244683])]"
