breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([402.77064475, -14.84826115, 809.48416756])]","[array([-1.28063464, -1.11822151, -1.07995654, -2.15068249, -2.18738083,
       -0.0189873 ])]"
2218,movel_fit,"[array([459.78193779, -49.51034346, 892.1100003 ])]","[array([-1.22527247, -0.99160443, -0.94375244, -2.10173544, -2.12427513,
        0.02074751])]"
4453,movel_fit,"[array([483.43825005, -64.47837457, 928.54901036])]","[array([-1.21895058, -0.94761587, -0.88056659, -2.07862755, -2.0938082 ,
        0.03878837])]"
6716,movel_fit,"[array([506.4228014 , -79.4341527 , 966.12526515])]","[array([-1.22640546, -0.91137836, -0.8119528 , -2.04912402, -2.05894845,
        0.06114697])]"
9044,movel_fit,"[array([ 529.16115179,  -94.40095786, 1005.47830514])]","[array([-1.24434262, -0.8810289 , -0.73616143, -2.01153737, -2.01857668,
        0.08812196])]"
11591,movel_fit,"[array([ 553.20962744, -110.03272744, 1049.28437738])]","[array([-1.26849343, -0.85258265, -0.64785925, -1.96355647, -1.96989184,
        0.12034199])]"
14644,movel_fit,"[array([ 581.7583965 , -127.67404301, 1102.30893911])]","[array([-1.28961569, -0.81838388, -0.53853438, -1.90284296, -1.90785517,
        0.15866366])]"
16588,movel_fit,"[array([ 600.55580943, -138.58502256, 1135.845006  ])]","[array([-1.28931521, -0.79120001, -0.47126699, -1.8693341 , -1.86952909,
        0.17968036])]"
18151,movel_fit,"[array([ 616.37079854, -147.76798834, 1162.27782478])]","[array([-1.28065323, -0.76564556, -0.42090545, -1.84808854, -1.84006834,
        0.19315911])]"
19442,movel_fit,"[array([ 630.19817273, -155.83270458, 1183.44569841])]","[array([-1.26630876, -0.74034169, -0.38302971, -1.837059  , -1.81855385,
        0.20122953])]"
20604,movel_fit,"[array([ 643.32709651, -163.66249988, 1201.78784634])]","[array([-1.2483498 , -0.71429374, -0.35265601, -1.83356666, -1.80196646,
        0.20544616])]"
21698,movel_fit,"[array([ 656.37321615, -171.58938916, 1218.31582226])]","[array([-1.22660368, -0.68611266, -0.32791384, -1.83781472, -1.79007542,
        0.20608258])]"
22774,movel_fit,"[array([ 669.9008716 , -179.90343478, 1233.73057907])]","[array([-1.20055979, -0.65466818, -0.30774935, -1.85058567, -1.7827761 ,
        0.20295172])]"
23868,movel_fit,"[array([ 684.41662737, -188.7493566 , 1248.45951597])]","[array([-1.16869958, -0.61829515, -0.2917446 , -1.87396328, -1.78104399,
        0.19529892])]"
25015,movel_fit,"[array([ 700.40795263, -198.21777181, 1262.98120176])]","[array([-1.12865295, -0.57486104, -0.27967414, -1.91141492, -1.78659557,
        0.18169957])]"
26216,movel_fit,"[array([ 717.98899272, -208.02618618, 1277.25862136])]","[array([-1.07820716, -0.52303445, -0.27121141, -1.96591033, -1.80167058,
        0.16088955])]"
27427,movel_fit,"[array([ 736.56131208, -217.28347193, 1291.01772631])]","[array([-1.01767699, -0.46422479, -0.26443432, -2.03621238, -1.82682738,
        0.13337359])]"
