breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([402.54509123, -14.74908289, 809.291093  ])]","[array([-1.28152317, -1.11883719, -1.08015598, -2.15063208, -2.18759447,
       -0.01939804])]"
2218,movel_fit,"[array([459.83443434, -49.54928422, 892.06045206])]","[array([-1.22512226, -0.99149564, -0.94379705, -2.10172381, -2.12427966,
        0.02088385])]"
4453,movel_fit,"[array([483.46764726, -64.54203301, 928.50147475])]","[array([-1.21886782, -0.94750476, -0.88061192, -2.07864237, -2.09384924,
        0.03888808])]"
6716,movel_fit,"[array([506.44557744, -79.51063931, 966.0795903 ])]","[array([-1.2263509 , -0.91126894, -0.81199813, -2.04914898, -2.0589974 ,
        0.06123399])]"
9044,movel_fit,"[array([ 529.18940918,  -94.47850723, 1005.43929033])]","[array([-1.24434302, -0.88091424, -0.73613482, -2.01147569, -2.01862668,
        0.08822842])]"
11591,movel_fit,"[array([ 553.18839989, -110.08903166, 1049.28288621])]","[array([-1.26858509, -0.8525149 , -0.64779537, -1.96351604, -1.96996888,
        0.12036357])]"
14644,movel_fit,"[array([ 581.71427811, -127.66600291, 1102.32660356])]","[array([-1.28968273, -0.81835858, -0.53846897, -1.90283363, -1.90794497,
        0.15863305])]"
16588,movel_fit,"[array([ 600.5249566 , -138.56603683, 1135.86981509])]","[array([-1.28946404, -0.79127067, -0.47117711, -1.86922557, -1.86950855,
        0.17962936])]"
18151,movel_fit,"[array([ 616.31086983, -147.68803685, 1162.34040672])]","[array([-1.28081846, -0.76576088, -0.42077828, -1.84797864, -1.84004657,
        0.193038  ])]"
19442,movel_fit,"[array([ 630.15659962, -155.74812461, 1183.51978804])]","[array([-1.26647297, -0.74047286, -0.38285888, -1.83687022, -1.81846732,
        0.20110747])]"
20604,movel_fit,"[array([ 643.30455403, -163.55176739, 1201.85149228])]","[array([-1.24848259, -0.71445416, -0.35247231, -1.83329755, -1.80182725,
        0.20533248])]"
21698,movel_fit,"[array([ 656.34748636, -171.45971178, 1218.39246721])]","[array([-1.22674445, -0.68630077, -0.32770953, -1.83750275, -1.78990044,
        0.2059492 ])]"
22774,movel_fit,"[array([ 669.87805071, -179.76253056, 1233.82721929])]","[array([-1.20067435, -0.65485618, -0.30754602, -1.85028985, -1.78257679,
        0.20280455])]"
23868,movel_fit,"[array([ 684.44525941, -188.6351533 , 1248.50292603])]","[array([-1.16876769, -0.61843572, -0.29152502, -1.87356125, -1.78083287,
        0.19523976])]"
25015,movel_fit,"[array([ 700.45136598, -198.13104102, 1262.98203677])]","[array([-1.1286999 , -0.57495294, -0.27948898, -1.91102828, -1.78643741,
        0.18170272])]"
26216,movel_fit,"[array([ 718.04654093, -208.07275781, 1277.15621642])]","[array([-1.07840162, -0.52313931, -0.2711239 , -1.96545141, -1.80150553,
        0.16099944])]"
27427,movel_fit,"[array([ 736.67502422, -217.44488902, 1290.75700567])]","[array([-1.01787326, -0.46424809, -0.26450929, -2.03579116, -1.82676673,
        0.13364761])]"
28624,movel_fit,"[array([ 755.76427725, -225.69125982, 1303.95717734])]","[array([-0.95027485, -0.40139436, -0.25585448, -2.11671937, -1.85964885,
        0.10191183])]"
29828,movel_fit,"[array([ 775.32192297, -232.67235338, 1317.49167055])]","[array([-0.87957812, -0.33745638, -0.24124453, -2.20234168, -1.89569866,
        0.06846536])]"
31039,movel_fit,"[array([ 794.86088301, -238.50649751, 1331.86580156])]","[array([-0.81308318, -0.27714478, -0.21874741, -2.28381461, -1.92833108,
        0.03723705])]"
32122,movel_fit,"[array([ 811.78496749, -243.11693135, 1345.71594471])]","[array([-0.76344522, -0.22972782, -0.19236285, -2.34554209, -1.94949473,
        0.01470469])]"
33035,movel_fit,"[array([ 825.28214639, -247.17542013, 1358.2376474 ])]","[array([-7.31560076e-01, -1.95557702e-01, -1.66738079e-01, -2.38625485e+00,
       -1.95965899e+00,  8.69584175e-04])]"
33817,movel_fit,"[array([ 836.10604754, -251.09925845, 1369.5802422 ])]","[array([-0.7126163 , -0.17074609, -0.14303508, -2.41127493, -1.96227818,
       -0.00639318])]"
34528,movel_fit,"[array([ 845.20838666, -255.25819126, 1380.37790532])]","[array([-0.70279263, -0.15198128, -0.12057752, -2.42509555, -1.95948514,
       -0.00885877])]"
35206,movel_fit,"[array([ 852.95226143, -259.84329521, 1391.14218571])]","[array([-0.70056116, -0.13758246, -0.09837834, -2.42941074, -1.95225435,
       -0.00723508])]"
35879,movel_fit,"[array([ 859.56212707, -264.99429718, 1402.29874018])]","[array([-7.05564848e-01, -1.27047020e-01, -7.58561952e-02, -2.42448181e+00,
       -1.94037242e+00, -1.62743721e-03])]"
36576,movel_fit,"[array([ 865.16584239, -270.95000198, 1414.18781977])]","[array([-0.718303  , -0.1203122 , -0.05226171, -2.40947101, -1.92314567,
        0.0084535 ])]"
37326,movel_fit,"[array([ 870.21944712, -277.75813162, 1427.1851914 ])]","[array([-0.74020369, -0.11758202, -0.02581409, -2.38115859, -1.89882076,
        0.02463353])]"
38155,movel_fit,"[array([ 874.3811537 , -285.27221336, 1442.02255706])]","[array([-0.77350328, -0.12023557,  0.00564565, -2.3353072 , -1.86491012,
        0.04851237])]"
39047,movel_fit,"[array([ 877.85893089, -293.11194795, 1458.34794122])]","[array([-0.81787436, -0.12862197,  0.0442148 , -2.26958035, -1.82068882,
        0.08101794])]"
39951,movel_fit,"[array([ 880.32039148, -299.85205507, 1475.62806985])]","[array([-0.86746053, -0.14142712,  0.09027218, -2.189169  , -1.76965332,
        0.11942341])]"
40848,movel_fit,"[array([ 882.68312402, -305.20673371, 1493.23154893])]","[array([-0.91477885, -0.15424983,  0.1441149 , -2.10196589, -1.71704633,
        0.16040179])]"
41755,movel_fit,"[array([ 885.24037894, -309.12684356, 1511.38879427])]","[array([-0.95447299, -0.16327458,  0.20500203, -2.01519258, -1.66725966,
        0.20084999])]"
42652,movel_fit,"[array([ 888.71198144, -311.91977753, 1529.39846022])]","[array([-0.98197064, -0.16471335,  0.26850583, -1.93866352, -1.62548576,
        0.23656099])]"
43447,movel_fit,"[array([ 892.92078139, -313.94885057, 1545.20945871])]","[array([-0.99612603, -0.15843675,  0.32418546, -1.88415622, -1.59650964,
        0.26229188])]"
44120,movel_fit,"[array([ 897.693241  , -316.01482503, 1558.20910732])]","[array([-1.00170788, -0.14754572,  0.36903031, -1.84972404, -1.57774923,
        0.27884797])]"
44707,movel_fit,"[array([ 902.86648373, -318.4905796 , 1569.05215071])]","[array([-1.00254525, -0.13395143,  0.40501929, -1.83031537, -1.56584548,
        0.28887757])]"
45248,movel_fit,"[array([ 908.54673642, -321.42717584, 1578.43927809])]","[array([-1.00036549, -0.11843085,  0.4343484 , -1.82237149, -1.55846105,
        0.29407977])]"
45772,movel_fit,"[array([ 914.63711458, -325.15037018, 1586.85285038])]","[array([-0.9961307 , -0.10095512,  0.45831588, -1.82488619, -1.55483521,
        0.29504044])]"
46304,movel_fit,"[array([ 921.63350927, -329.70729703, 1594.24884063])]","[array([-0.98941787, -0.08130507,  0.47698137, -1.8379324 , -1.55459491,
        0.29218006])]"
46872,movel_fit,"[array([ 929.78532827, -335.09137347, 1600.9807943 ])]","[array([-0.97937489, -0.05867867,  0.49044616, -1.86338695, -1.55804343,
        0.28469288])]"
47504,movel_fit,"[array([ 939.30978751, -341.39855502, 1607.41202671])]","[array([-0.96445451, -0.03186815,  0.49834809, -1.9047538 , -1.56609526,
        0.27087586])]"
48222,movel_fit,"[array([ 950.74274257, -348.49032086, 1613.62365152])]","[array([-9.41326285e-01,  1.21154967e-03,  5.00139175e-01, -1.96751723e+00,
       -1.58083355e+00,  2.48653441e-01])]"
48991,movel_fit,"[array([ 963.80860546, -355.65704755, 1619.20161961])]","[array([-0.90780279,  0.04049763,  0.49702893, -2.05120195, -1.60317184,
        0.21827625])]"
49761,movel_fit,"[array([ 977.57885083, -361.47990654, 1624.73564718])]","[array([-0.86454028,  0.08504013,  0.49583269, -2.14791134, -1.63125725,
        0.18248651])]"
49999,movel_fit,"[array([1037.26546798, -381.67800311, 1649.3610183 ])]","[array([-0.64169105,  0.26297277,  0.52846687, -2.57675729, -1.72437355,
        0.00504172])]"
