breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1562.50779899, -557.45296979, 1151.50079408])]","[array([ 2.55117082, -0.48280392, -2.55799964,  0.61914578, -1.14828861,
       -2.74980084])]"
999,moveabsj,"[array([1431.14674648, -522.94588273, 1069.5180148 ])]","[array([ 2.53281704, -0.43826212, -2.64736685,  0.57002423, -1.24726032,
       -2.77412507])]"
1999,moveabsj,"[array([1420.47634434, -519.41299146, 1064.24987866])]","[array([ 2.53144333, -0.43475706, -2.65395763,  0.56677633, -1.25589314,
       -2.77564101])]"
2999,moveabsj,"[array([1409.84742206, -515.19552382, 1059.73019711])]","[array([ 2.53012326, -0.43111531, -2.66041587,  0.56435806, -1.26501026,
       -2.776935  ])]"
3999,moveabsj,"[array([1399.29029315, -510.26706175, 1056.05654683])]","[array([ 2.52887209, -0.42732686, -2.66668358,  0.56279031, -1.27465696,
       -2.77796911])]"
4999,moveabsj,"[array([1388.84510049, -504.54328315, 1053.27163963])]","[array([ 2.52774831, -0.4233607 , -2.67278063,  0.56209131, -1.28480235,
       -2.77869588])]"
5999,moveabsj,"[array([1378.58198616, -497.99174998, 1051.34015586])]","[array([ 2.52679541, -0.41924233, -2.67871623,  0.5622868 , -1.29537512,
       -2.77910331])]"
6999,moveabsj,"[array([1368.56389429, -490.68015001, 1050.1668647 ])]","[array([ 2.52599779, -0.41504722, -2.6844802 ,  0.56340884, -1.3062974 ,
       -2.77924488])]"
7999,moveabsj,"[array([1358.84380395, -482.58258917, 1049.76577922])]","[array([ 2.52540908, -0.41076859, -2.69007444,  0.56543342, -1.31750094,
       -2.77907196])]"
8999,moveabsj,"[array([1349.45876739, -473.71591425, 1050.0764681 ])]","[array([ 2.52506702, -0.40641108, -2.69553793,  0.56831138, -1.32887246,
       -2.77857626])]"
9999,moveabsj,"[array([1340.43290439, -464.24408299, 1050.94249024])]","[array([ 2.52493169, -0.40205337, -2.70087494,  0.57196748, -1.34029568,
       -2.77784045])]"
10999,moveabsj,"[array([1331.74193131, -454.14503209, 1052.351909  ])]","[array([ 2.52508926, -0.39760744, -2.70617051,  0.57622513, -1.35165208,
       -2.77679558])]"
11999,moveabsj,"[array([1323.32347627, -443.8214118 , 1054.07229605])]","[array([ 2.52535797, -0.39321413, -2.71136443,  0.58091675, -1.36289725,
       -2.77565852])]"
12999,moveabsj,"[array([1315.05817714, -433.28268628, 1056.05270261])]","[array([ 2.52581216, -0.38872529, -2.71660697,  0.5857457 , -1.37391408,
       -2.77439503])]"
13999,moveabsj,"[array([1306.80396284, -422.85529078, 1058.1527795 ])]","[array([ 2.52632643, -0.38416049, -2.72187508,  0.59040959, -1.38470407,
       -2.77315415])]"
14999,moveabsj,"[array([1298.35382552, -412.79910755, 1060.25680185])]","[array([ 2.52680024, -0.37944624, -2.72723254,  0.59456341, -1.39526205,
       -2.77207714])]"
15999,moveabsj,"[array([1289.51896335, -403.36290048, 1062.25622978])]","[array([ 2.52715271, -0.37451578, -2.73271606,  0.59783837, -1.4055916 ,
       -2.77129407])]"
16999,moveabsj,"[array([1280.04555267, -394.76532059, 1064.14933573])]","[array([ 2.52729295, -0.36921532, -2.73837911,  0.59985266, -1.4157515 ,
       -2.77091857])]"
17999,moveabsj,"[array([1269.73028565, -387.3651046 , 1065.81499183])]","[array([ 2.52705938, -0.36351451, -2.74420972,  0.60023651, -1.42577921,
       -2.77116668])]"
18999,moveabsj,"[array([1258.32738802, -381.39954726, 1067.26596946])]","[array([ 2.52635508, -0.35725356, -2.75024943,  0.59859095, -1.43571607,
       -2.77215977])]"
19999,moveabsj,"[array([1245.67136267, -377.02456322, 1068.55199843])]","[array([ 2.52518707, -0.35026541, -2.75651333,  0.59448092, -1.44553689,
       -2.77390427])]"
20999,moveabsj,"[array([1231.5367243 , -374.72140371, 1069.37682703])]","[array([ 2.5233339 , -0.34254549, -2.76309682,  0.5874813 , -1.45511577,
       -2.77670917])]"
21999,moveabsj,"[array([1215.74297094, -375.04305944, 1069.73331401])]","[array([ 2.52057156, -0.334101  , -2.76983082,  0.5770982 , -1.46448529,
       -2.78069472])]"
22999,moveabsj,"[array([1198.18820105, -378.43716893, 1069.36434334])]","[array([ 2.51680834, -0.32495687, -2.77675995,  0.56280415, -1.47335879,
       -2.78592336])]"
23999,moveabsj,"[array([1178.81578404, -385.48022709, 1067.55607966])]","[array([ 2.5118982 , -0.31529687, -2.7841649 ,  0.54410004, -1.48109488,
       -2.79260562])]"
24999,moveabsj,"[array([1157.66954598, -397.07602908, 1063.98738297])]","[array([ 2.505481  , -0.30552912, -2.79179542,  0.52060517, -1.48736376,
       -2.80083698])]"
25999,moveabsj,"[array([1135.12280123, -413.65352368, 1058.14816335])]","[array([ 2.49755453, -0.29613225, -2.7996541 ,  0.49224091, -1.49133998,
       -2.81044732])]"
26999,moveabsj,"[array([1111.75758285, -435.45915236, 1049.38795929])]","[array([ 2.48805664, -0.28778583, -2.80785835,  0.45958039, -1.49199599,
       -2.82138901])]"
27999,moveabsj,"[array([1088.70535351, -461.49646992, 1037.90615377])]","[array([ 2.47761433, -0.28100717, -2.8162533 ,  0.42402716, -1.48861927,
       -2.83284876])]"
28999,moveabsj,"[array([1066.9731504 , -490.25421691, 1024.34635186])]","[array([ 2.46667134, -0.27618344, -2.8245769 ,  0.38784394, -1.48133164,
       -2.84430658])]"
29999,moveabsj,"[array([1047.31721931, -518.97566603, 1010.17843796])]","[array([ 2.45618324, -0.27295237, -2.83264847,  0.35345251, -1.47131238,
       -2.85477352])]"
30999,moveabsj,"[array([1029.67742286, -545.62323277,  996.86314983])]","[array([ 2.44635059, -0.27077603, -2.84017467,  0.3227863 , -1.4606532 ,
       -2.86396623])]"
31999,moveabsj,"[array([1013.63973172, -568.50284147,  985.79125481])]","[array([ 2.43732708, -0.26883487, -2.84696619,  0.29692529, -1.45151649,
       -2.87151883])]"
32999,moveabsj,"[array([ 998.64922134, -586.85741503,  977.73245272])]","[array([ 2.42891942, -0.26654651, -2.85290291,  0.27628322, -1.44553325,
       -2.87737208])]"
33999,moveabsj,"[array([ 984.20978144, -600.46289558,  973.09805346])]","[array([ 2.42077218, -0.26358395, -2.85783433,  0.26102232, -1.44390021,
       -2.8816266 ])]"
34999,moveabsj,"[array([ 970.11589581, -608.80458836,  972.15824534])]","[array([ 2.41286814, -0.25967043, -2.86173583,  0.25134577, -1.44749149,
       -2.88413838])]"
35999,moveabsj,"[array([ 956.34401196, -611.28692897,  975.00474784])]","[array([ 2.4052599 , -0.25471367, -2.86460625,  0.24765409, -1.45702669,
       -2.88486039])]"
36999,moveabsj,"[array([ 943.09584662, -607.19838711,  981.726445  ])]","[array([ 2.39817519, -0.24880103, -2.8663352 ,  0.25046322, -1.47319555,
       -2.88373384])]"
37999,moveabsj,"[array([ 930.51611698, -595.61034095,  992.34090369])]","[array([ 2.39204798, -0.24192628, -2.86710726,  0.26022985, -1.49647954,
       -2.88062946])]"
38999,moveabsj,"[array([ 918.95729146, -576.25892813, 1006.11900358])]","[array([ 2.38729861, -0.23463537, -2.8671824 ,  0.27711508, -1.52651842,
       -2.87561773])]"
39999,moveabsj,"[array([ 908.45870963, -549.66951234, 1022.20987876])]","[array([ 2.38431827, -0.22713784, -2.86729811,  0.30036325, -1.56181267,
       -2.8688305 ])]"
40999,moveabsj,"[array([ 899.49796584, -519.17251351, 1038.4989853 ])]","[array([ 2.38295832, -0.22058222, -2.86776074,  0.32755567, -1.59864241,
       -2.86098849])]"
41999,moveabsj,"[array([ 891.7320367 , -489.41748123, 1052.99624211])]","[array([ 2.38249898, -0.21527106, -2.8690816 ,  0.35454057, -1.63260723,
       -2.85311776])]"
42999,moveabsj,"[array([ 884.10139737, -465.00829841, 1064.3704501 ])]","[array([ 2.38170349, -0.21099448, -2.87126517,  0.37671033, -1.66075591,
       -2.84657392])]"
43999,moveabsj,"[array([ 874.93222508, -448.51571079, 1072.74607933])]","[array([ 2.37950722, -0.20658309, -2.87419239,  0.39044648, -1.68247573,
       -2.84246678])]"
44999,moveabsj,"[array([ 862.87804029, -441.13047883, 1078.56429306])]","[array([ 2.37533849, -0.20081948, -2.87780006,  0.39324089, -1.69777151,
       -2.84165036])]"
45999,moveabsj,"[array([ 847.40622978, -444.10129353, 1082.31477414])]","[array([ 2.36876247, -0.19325342, -2.88144676,  0.38341016, -1.70645275,
       -2.84486139])]"
46999,moveabsj,"[array([ 829.07009076, -457.09499125, 1083.99478584])]","[array([ 2.36059455, -0.18360207, -2.88541935,  0.36067956, -1.70720212,
       -2.85153334])]"
47999,moveabsj,"[array([ 808.94829034, -481.07510242, 1082.41361394])]","[array([ 2.35055413, -0.17356403, -2.88952748,  0.32614163, -1.69853829,
       -2.86197793])]"
48999,moveabsj,"[array([ 788.28425863, -514.99482034, 1077.68020327])]","[array([ 2.33937491, -0.16428414, -2.89377412,  0.28225228, -1.68000891,
       -2.87515385])]"
49999,moveabsj,"[array([ 694.18403331, -671.85474446, 1061.52424955])]","[array([ 2.29067589, -0.12887186, -2.91865193,  0.0922566 , -1.5753277 ,
       -2.93721418])]"
