breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([ 1055.45764672, -1142.00484541,   493.17587383])]","[array([-0.9668215 ,  1.41618109,  1.8094105 , -0.50286035, -1.47339498,
        1.8307354 ])]"
9281,movec_fit,"[array([ 1128.41898259, -1120.15941698,   496.39291178]), array([ 1194.62058896, -1106.65338051,   524.30307498])]","[array([-0.90594258,  1.50034274,  1.94618793, -0.46590883, -1.41484228,
        1.81358113]), array([-0.86413902,  1.43581428,  1.83264659, -0.46215074, -1.32809309,
        1.84724499])]"
13124,movec_fit,"[array([ 1220.4729285 , -1102.37138496,   540.5282381 ]), array([ 1245.71470382, -1097.9728026 ,   557.43591097])]","[array([-0.83991634,  1.47334441,  1.90624824, -0.4348884 , -1.29724321,
        1.8458085 ]), array([-0.81642593,  1.50395616,  1.96430997, -0.40853331, -1.26136398,
        1.84912316])]"
18013,movec_fit,"[array([ 1277.46237466, -1090.98423078,   576.8606169 ]), array([ 1308.98501134, -1080.39980347,   590.2976204 ])]","[array([-0.795532  ,  1.4830793 ,  1.92986055, -0.40240733, -1.21533912,
        1.86506469]), array([-0.77010524,  1.50144533,  1.95622747, -0.38497876, -1.17256572,
        1.87458076])]"
23128,movec_fit,"[array([ 1341.98971931, -1064.13560369,   594.69338322]), array([ 1374.93879445, -1040.92888032,   583.67919555])]","[array([-0.75199619,  1.4743582 ,  1.89714624, -0.39917183, -1.1355843 ,
        1.88167376]), array([-0.72103677,  1.55107279,  1.99764048, -0.37935046, -1.10267342,
        1.87167868])]"
26228,movec_fit,"[array([ 1394.89085737, -1023.53895657,   566.41526699]), array([ 1414.6697567 , -1003.90400304,   538.35143464])]","[array([-0.71734167,  1.50899297,  1.90395846, -0.42020706, -1.0960472 ,
        1.86563592]), array([-0.70840617,  1.52440144,  1.89314099, -0.44694561, -1.08838176,
        1.85979416])]"
28946,movec_fit,"[array([1431.55258638, -986.75007142,  504.58776848]), array([1446.8641148 , -971.40743688,  465.14402643])]","[array([-0.70264877,  1.5262347 ,  1.85405534, -0.47810305, -1.07910648,
        1.83671162]), array([-0.69939427,  1.55244436,  1.84656773, -0.51369301, -1.07000644,
        1.82872224])]"
31428,movec_fit,"[array([1459.16329387, -960.46570394,  428.62422138]), array([1469.8326768 , -951.85964804,  397.18033171])]","[array([-0.69590231,  1.56712186,  1.82393962, -0.53969755, -1.05540834,
        1.80073828]), array([-0.69946349,  1.54893202,  1.74700022, -0.58771875, -1.0386817 ,
        1.79477583])]"
33772,movec_fit,"[array([1479.43862719, -944.12846147,  374.94951963]), array([1489.45583623, -935.249667  ,  362.32797888])]","[array([-0.69306288,  1.58640329,  1.77994756, -0.59421965, -1.02645522,
        1.77492823]), array([-0.68967092,  1.56881345,  1.72928842, -0.61651244, -1.0109011 ,
        1.761746  ])]"
37344,movec_fit,"[array([1506.86325213, -916.0053099 ,  363.45801591]), array([1527.16344816, -891.53588769,  393.53663241])]","[array([-0.67183791,  1.61876125,  1.80939   , -0.60802526, -1.00357529,
        1.7678609 ]), array([-0.65678868,  1.49901756,  1.63487559, -0.6305266 , -0.98098583,
        1.77449319])]"
39462,movec_fit,"[array([1539.69754571, -877.628935  ,  426.3776233 ]), array([1551.4526497 , -867.10981848,  469.3604839 ])]","[array([-0.63454714,  1.56505433,  1.78491796, -0.58151568, -0.98758754,
        1.78492564]), array([-0.62037016,  1.56344146,  1.82282832, -0.56401271, -0.97964053,
        1.82450823])]"
41104,movec_fit,"[array([1559.27468143, -862.22378069,  507.3318708 ]), array([1565.51648789, -859.87980443,  545.92915929])]","[array([-0.60597154,  1.55030129,  1.83879049, -0.5319794 , -0.96511163,
        1.82693706]), array([-0.59588202,  1.53029875,  1.84088706, -0.51026325, -0.95002146,
        1.84232877])]"
42813,movec_fit,"[array([1570.98184194, -859.10549743,  582.99208566]), array([1575.82756684, -858.02048042,  613.99983338])]","[array([-0.58578133,  1.52156185,  1.85756354, -0.48551953, -0.93135477,
        1.85633883]), array([-0.57519451,  1.53877186,  1.90738946, -0.4587836 , -0.91067667,
        1.87705182])]"
44510,movec_fit,"[array([1581.02896022, -855.37394922,  637.67978192]), array([1586.76243274, -849.89464146,  653.45570488])]","[array([-0.56930881,  1.51393337,  1.88487554, -0.45160733, -0.89668496,
        1.88415981]), array([-0.55814521,  1.52940808,  1.91857123, -0.42967033, -0.87976014,
        1.88696156])]"
47377,movec_fit,"[array([1598.28234612, -833.34747252,  662.10870991]), array([1611.13333513, -807.58283023,  644.99666481])]","[array([-0.55308835,  1.48423419,  1.85128314, -0.45622923, -0.87754065,
        1.89585172]), array([-0.52834923,  1.57795098,  1.97980221, -0.42492975, -0.86352276,
        1.88234002])]"
49026,movec_fit,"[array([1618.58411887, -789.28193163,  622.02037447]), array([1625.4703365 , -769.72623809,  589.23832835])]","[array([-0.53154931,  1.52831434,  1.88771122, -0.47334539, -0.88994578,
        1.86901218]), array([-0.5324609 ,  1.51432582,  1.83737651, -0.5162017 , -0.90906715,
        1.86437933])]"
49999,movec_fit,"[array([1628.90739971, -758.15600643,  565.85326115]), array([1631.52390469, -747.02335096,  540.5977007 ])]","[array([-0.52861158,  1.52757503,  1.83929828, -0.52367322, -0.91723087,
        1.84710378]), array([-0.52579195,  1.54779143,  1.84999828, -0.53324951, -0.92610789,
        1.83387547])]"
