breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1307.31700053, 1521.09884173, 1412.49588041])]","[array([0.69970477, 0.1422139 , 0.65653217, 2.52077963, 1.24797817,
       1.54778218])]"
1665,movel,"[array([1297.20049118, 1544.56286827, 1399.48065521])]","[array([0.71265921, 0.15417105, 0.65060263, 2.52216768, 1.24402223,
       1.54752653])]"
3332,movel,"[array([1284.02075033, 1568.417538  , 1388.81702544])]","[array([0.72599555, 0.16498248, 0.64451378, 2.52157888, 1.24129038,
       1.54657034])]"
4999,movel,"[array([1267.99508397, 1592.60984366, 1380.34300521])]","[array([0.73967134, 0.17480131, 0.63821393, 2.51906685, 1.2397129 ,
       1.54490973])]"
6665,movel,"[array([1249.41678174, 1617.15240682, 1373.78259894])]","[array([0.75366124, 0.18387219, 0.63158514, 2.51473718, 1.23914316,
       1.54257488])]"
8332,movel,"[array([1228.69777498, 1642.09866355, 1368.70800142])]","[array([0.76793708, 0.19253416, 0.62446328, 2.50877178, 1.23934444,
       1.539641  ])]"
9999,movel,"[array([1206.50000369, 1667.39104427, 1364.52651506])]","[array([0.78238219, 0.20116545, 0.61671802, 2.50149056, 1.23998611,
       1.53625206])]"
11665,movel,"[array([1183.70755125, 1692.83160551, 1360.4781826 ])]","[array([0.79679292, 0.21013162, 0.60833277, 2.49337583, 1.24067072,
       1.53262213])]"
13332,movel,"[array([1161.27885759, 1718.08207192, 1355.70535623])]","[array([0.81091698, 0.21969956, 0.59948695, 2.48504319, 1.24100297,
       1.52901478])]"
14999,movel,"[array([1140.14432019, 1742.58457776, 1349.37242171])]","[array([0.82445488, 0.22991776, 0.59064608, 2.47721559, 1.24066204,
       1.52573149])]"
16665,movel,"[array([1120.98654941, 1765.68954928, 1340.73016776])]","[array([0.8371607 , 0.24061905, 0.58252522, 2.47063077, 1.23944191,
       1.52308001])]"
18332,movel,"[array([1104.18681885, 1786.76890356, 1329.07786119])]","[array([0.84889447, 0.25151229, 0.5759904 , 2.46599247, 1.23721942,
       1.52136457])]"
19999,movel,"[array([1090.08610391, 1805.14375759, 1313.69523768])]","[array([0.85953086, 0.26226618, 0.57198049, 2.46403234, 1.23387394,
       1.52091176])]"
21665,movel,"[array([1079.28808835, 1820.12475628, 1293.6844664 ])]","[array([0.86889198, 0.27269622, 0.57134401, 2.46558671, 1.22916136,
       1.52209106])]"
23332,movel,"[array([1072.99690895, 1831.098974  , 1267.84492232])]","[array([0.87668184, 0.2829831 , 0.57458401, 2.47167621, 1.22254776,
       1.52534953])]"
24999,movel,"[array([1072.96188674, 1837.916885  , 1234.92237502])]","[array([0.88258826, 0.29387615, 0.58131737, 2.48333925, 1.21306403,
       1.53121857])]"
26665,movel,"[array([1080.27082013, 1841.92462183, 1194.43998768])]","[array([0.88683818, 0.30678468, 0.58944834, 2.50090047, 1.19933138,
       1.54023835])]"
28332,movel,"[array([1092.92180144, 1846.84802058, 1148.4490221 ])]","[array([0.89091441, 0.32308496, 0.59498503, 2.52262622, 1.18039362,
       1.5525671 ])]"
29999,movel,"[array([1104.59460997, 1856.98050237, 1102.95810855])]","[array([0.89709277, 0.3421404 , 0.59452287, 2.54412437, 1.15780123,
       1.56703731])]"
31665,movel,"[array([1108.44922678, 1872.88930593, 1064.85270281])]","[array([0.90637007, 0.36066832, 0.58901237, 2.5607488 , 1.13613743,
       1.58088389])]"
33332,movel,"[array([1101.50334486, 1890.99662841, 1037.05085179])]","[array([0.91774931, 0.37533357, 0.58293728, 2.57013642, 1.12026776,
       1.59099717])]"
34999,movel,"[array([1083.89821516, 1906.75427668, 1018.82641296])]","[array([0.92949938, 0.38440345, 0.58085896, 2.57160925, 1.11359159,
       1.5948451 ])]"
36665,movel,"[array([1056.28135512, 1917.1820309 , 1009.87948326])]","[array([0.940387  , 0.3870251 , 0.58526195, 2.5646838 , 1.11825836,
       1.59067059])]"
38332,movel,"[array([1017.83959606, 1923.61220804, 1012.89744473])]","[array([0.95100128, 0.38306413, 0.59447956, 2.54855836, 1.1344806 ,
       1.57831876])]"
39999,movel,"[array([ 967.39648509, 1932.78809528, 1030.84407876])]","[array([0.96399964, 0.37482434, 0.60135423, 2.522952  , 1.15848707,
       1.56041713])]"
41665,movel,"[array([ 910.65767122, 1950.48837877, 1059.26293828])]","[array([0.98075734, 0.3676799 , 0.59802031, 2.49236795, 1.18152621,
       1.54269037])]"
43332,movel,"[array([ 860.54198051, 1971.52866652, 1084.00645376])]","[array([0.99800746, 0.36500157, 0.58804678, 2.46686569, 1.19676147,
       1.52999096])]"
44999,movel,"[array([ 825.02377751, 1986.9234186 , 1089.74389946])]","[array([1.01208801, 0.36682238, 0.58289809, 2.45367523, 1.20300929,
       1.52406129])]"
46665,movel,"[array([ 807.95607228, 1991.85260207, 1066.17351455])]","[array([1.02102089, 0.37330487, 0.59003089, 2.45599984, 1.19963946,
       1.52605678])]"
48332,movel,"[array([ 813.27031178, 1986.31550739, 1013.89496573])]","[array([1.02353217, 0.38540606, 0.60716172, 2.47461649, 1.18516851,
       1.53665421])]"
49999,movel,"[array([ 835.39278257, 1979.31454268,  947.38297883])]","[array([1.02294509, 0.40375228, 0.62143667, 2.50454867, 1.15841419,
       1.55581578])]"
