average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
176.87111368146026,182.99057190866867,153.12728943161676,7.66930049429906,0.2249094001859536,0.7889561388779933,0.010026240702311092,0.16638889652654218,0.0025191391932599372,0.007377722212015026,9.121866169607894e-05,0.0020360457259532075
