breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 891.06543915, -993.78918562,  210.48420438])]","[array([-0.88839265, -0.17705661, -0.33544823, -0.14399743, -1.1508703 ,
        2.96689041])]"
499,movel_fit,"[array([ 863.31717952, -826.25218953,  145.57128907])]","[array([-0.90617652, -0.28515071, -0.48466438, -0.34584383, -1.23648477,
        2.850671  ])]"
999,movel_fit,"[array([ 861.39695535, -809.91088036,  139.26679695])]","[array([-0.90372172, -0.29288924, -0.49638434, -0.35762873, -1.2458242 ,
        2.82662837])]"
1499,movel_fit,"[array([ 859.54010577, -793.40369706,  133.44598079])]","[array([-0.89924632, -0.29926931, -0.5059388 , -0.3656111 , -1.25659529,
        2.79745417])]"
1999,movel_fit,"[array([ 858.12098268, -776.6324223 ,  128.15569733])]","[array([-0.89403393, -0.30496352, -0.51447063, -0.37316594, -1.26790692,
        2.76696478])]"
2499,movel_fit,"[array([ 856.99242945, -759.73237644,  123.27192758])]","[array([-0.88880916, -0.31038422, -0.52266111, -0.38142385, -1.27930821,
        2.73682068])]"
2999,movel_fit,"[array([ 856.19562724, -742.68641617,  118.85628153])]","[array([-0.88361497, -0.3156839 , -0.5306331 , -0.39054612, -1.29066344,
        2.70729407])]"
3499,movel_fit,"[array([ 855.71350673, -725.49677272,  114.91636212])]","[array([-0.87839041, -0.32092965, -0.53842254, -0.40038563, -1.30191411,
        2.67834664])]"
3999,movel_fit,"[array([ 855.48841862, -708.23433396,  111.41556252])]","[array([-0.8730453 , -0.32605946, -0.54595846, -0.41060834, -1.31305634,
        2.64979427])]"
4499,movel_fit,"[array([ 855.64893843, -690.87759579,  108.37459198])]","[array([-0.8673864 , -0.33100264, -0.55314603, -0.42106876, -1.32400302,
        2.62148108])]"
4999,movel_fit,"[array([ 856.07969007, -673.48094276,  105.77674035])]","[array([-0.86143258, -0.33578086, -0.5599824 , -0.43158715, -1.33479265,
        2.59341272])]"
5499,movel_fit,"[array([ 856.80338527, -655.9858983 ,  103.61994904])]","[array([-0.8551299 , -0.34048776, -0.56654606, -0.44218372, -1.34535561,
        2.56565359])]"
5999,movel_fit,"[array([ 857.77864255, -638.49055782,  101.87381213])]","[array([-0.84853561, -0.34511999, -0.57285051, -0.45281293, -1.35561659,
        2.53833821])]"
6499,movel_fit,"[array([ 859.06351239, -620.96786809,  100.5565384 ])]","[array([-0.84161246, -0.34976247, -0.57895396, -0.4635418 , -1.36546152,
        2.51155661])]"
6999,movel_fit,"[array([ 860.58589776, -603.43228031,   99.66023577])]","[array([-0.8344102 , -0.35451925, -0.58493223, -0.47435783, -1.37487314,
        2.48540746])]"
7499,movel_fit,"[array([ 862.29322723, -585.93144212,   99.14042877])]","[array([-0.82695677, -0.35942562, -0.59082736, -0.48519721, -1.38380516,
        2.45994335])]"
7999,movel_fit,"[array([ 864.30063413, -568.42726367,   99.01897264])]","[array([-0.81914639, -0.36448764, -0.59661731, -0.49609487, -1.39214652,
        2.43512906])]"
8499,movel_fit,"[array([ 866.50647525, -550.96880882,   99.23662067])]","[array([-0.81098465, -0.36966639, -0.60227044, -0.50686835, -1.39995722,
        2.41089212])]"
8999,movel_fit,"[array([ 868.91317551, -533.5532828 ,   99.81770656])]","[array([-0.80244548, -0.37495136, -0.60773447, -0.51748538, -1.40726101,
        2.3871923 ])]"
9499,movel_fit,"[array([ 871.54077818, -516.17183838,  100.74786311])]","[array([-0.79345275, -0.3802657 , -0.61292887, -0.52785865, -1.41407112,
        2.36391628])]"
9999,movel_fit,"[array([ 874.25238772, -498.82408355,  101.95111599])]","[array([-0.7840117 , -0.38557622, -0.61784455, -0.53781373, -1.42051757,
        2.34096634])]"
10499,movel_fit,"[array([ 877.22352505, -481.54669634,  103.48032034])]","[array([-0.7740514 , -0.39072315, -0.62231813, -0.54742712, -1.42649482,
        2.31833306])]"
10999,movel_fit,"[array([ 880.30340689, -464.29518907,  105.27548654])]","[array([-0.76356046, -0.39570103, -0.62635144, -0.55652956, -1.43217208,
        2.2958829 ])]"
11499,movel_fit,"[array([ 883.49738389, -447.13239736,  107.31753933])]","[array([-0.75256442, -0.40038134, -0.62985126, -0.56508942, -1.43757033,
        2.27362772])]"
11999,movel_fit,"[array([ 886.88107871, -430.03462804,  109.63739049])]","[array([-0.74105303, -0.40476886, -0.63281224, -0.57322355, -1.44261712,
        2.25161496])]"
