breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 887.33638777, -984.10653239,  209.6687977 ])]","[array([-0.88630936, -0.18771403, -0.34495684, -0.14469002, -1.15503985,
        2.96543454])]"
499,movel_fit,"[array([ 862.11353114, -825.77476907,  147.23088807])]","[array([-0.90652032, -0.28577177, -0.48341126, -0.34497821, -1.23948693,
        2.8497455 ])]"
999,movel_fit,"[array([ 860.06795344, -809.43087444,  141.0248831 ])]","[array([-0.90429246, -0.29368157, -0.49522768, -0.35702162, -1.24892954,
        2.82604381])]"
1499,movel_fit,"[array([ 858.24064953, -792.92448625,  135.25159273])]","[array([-0.89997815, -0.30015325, -0.50488717, -0.36536885, -1.2596438 ,
        2.79725676])]"
1999,movel_fit,"[array([ 856.783688  , -776.18834394,  129.94417495])]","[array([-0.89490231, -0.30592119, -0.51353402, -0.37310481, -1.27089817,
        2.7670099 ])]"
2499,movel_fit,"[array([ 855.65198115, -759.3138465 ,  125.06254855])]","[array([-0.88972401, -0.31136545, -0.52175982, -0.38142068, -1.28226862,
        2.73693045])]"
2999,movel_fit,"[array([ 854.83820354, -742.28937745,  120.64582216])]","[array([-0.88456461, -0.31668678, -0.52975977, -0.39055937, -1.2936137 ,
        2.70742456])]"
3499,movel_fit,"[array([ 854.33320216, -725.15027565,  116.69483643])]","[array([-0.879378  , -0.32191697, -0.5375494 , -0.40037859, -1.30485705,
        2.67847856])]"
3999,movel_fit,"[array([ 854.13142871, -707.89081027,  113.19167006])]","[array([-0.87402415, -0.32704728, -0.54509662, -0.41061266, -1.31597546,
        2.64990292])]"
4499,movel_fit,"[array([ 854.2673038 , -690.56957739,  110.14008241])]","[array([-0.86840154, -0.33198671, -0.55229461, -0.4210628 , -1.32692518,
        2.62159321])]"
4999,movel_fit,"[array([ 854.6858341 , -673.18190236,  107.53804444])]","[array([-0.8624744 , -0.33678472, -0.55916007, -0.43160135, -1.33771531,
        2.5935359 ])]"
5499,movel_fit,"[array([ 855.39209579, -655.72133549,  105.37298803])]","[array([-0.85621073, -0.34148878, -0.5657363 , -0.44220438, -1.3482777 ,
        2.56579333])]"
5999,movel_fit,"[array([ 856.36956357, -638.24143737,  103.62393676])]","[array([-0.84963561, -0.34612551, -0.57205706, -0.45285437, -1.35852967,
        2.53848327])]"
6499,movel_fit,"[array([ 857.63156662, -620.74767096,  102.30193962])]","[array([-0.84275504, -0.35077269, -0.57817639, -0.46359412, -1.36838639,
        2.51172007])]"
6999,movel_fit,"[array([ 859.12875769, -603.24043601,  101.39184359])]","[array([-0.83559117, -0.35553099, -0.58417386, -0.47441121, -1.37780862,
        2.4855813 ])]"
7499,movel_fit,"[array([ 860.84599925, -585.7359496 ,  100.86758308])]","[array([-0.82814086, -0.36044789, -0.59009162, -0.48527738, -1.38673417,
        2.4601073 ])]"
7999,movel_fit,"[array([ 862.84082179, -568.25783434,  100.73057131])]","[array([-0.82035166, -0.36549056, -0.59588354, -0.49616614, -1.39508785,
        2.43528108])]"
8499,movel_fit,"[array([ 865.03973254, -550.80783461,  100.94600865])]","[array([-0.81221024, -0.37067321, -0.60155039, -0.50695906, -1.40291352,
        2.41104185])]"
8999,movel_fit,"[array([ 867.43149341, -533.4120345 ,  101.51707314])]","[array([-0.80370016, -0.37595276, -0.60702613, -0.51758682, -1.41023517,
        2.38734543])]"
9499,movel_fit,"[array([ 870.03248616, -516.02847053,  102.43080418])]","[array([-0.79472552, -0.38128279, -0.61225211, -0.5279648 , -1.4170732 ,
        2.36405586])]"
9999,movel_fit,"[array([ 872.7686418 , -498.70504224,  103.63220181])]","[array([-0.7852986 , -0.38656832, -0.61716268, -0.53795681, -1.42350388,
        2.34111617])]"
10499,movel_fit,"[array([ 875.71365627, -481.4362261 ,  105.15204305])]","[array([-0.7753614 , -0.39172098, -0.62165366, -0.54757388, -1.42951479,
        2.31847229])]"
10999,movel_fit,"[array([ 878.79264413, -464.21570249,  106.93855391])]","[array([-0.76490093, -0.39668124, -0.62569091, -0.55670047, -1.43519565,
        2.29603956])]"
11499,movel_fit,"[array([ 881.98572644, -447.05393476,  108.98308083])]","[array([-0.75392448, -0.40138731, -0.62922191, -0.56530828, -1.44059487,
        2.27379719])]"
11999,movel_fit,"[array([ 885.34229742, -429.95968185,  111.29092103])]","[array([-0.74243184, -0.40578974, -0.6322104 , -0.57345218, -1.44567109,
        2.25177478])]"
12499,movel_fit,"[array([ 888.77610354, -412.89932807,  113.8203152 ])]","[array([-0.730415  , -0.40987193, -0.63465619, -0.58104402, -1.45052666,
        2.22989335])]"
12999,movel_fit,"[array([ 892.29373934, -395.90350126,  116.56478521])]","[array([-0.71793128, -0.41361995, -0.63656545, -0.58814698, -1.45513598,
        2.20823801])]"
13499,movel_fit,"[array([ 895.95323367, -378.9733114 ,  119.51532577])]","[array([-0.7049455 , -0.41694344, -0.63787639, -0.59476773, -1.4594636 ,
        2.18678204])]"
13999,movel_fit,"[array([ 899.67224682, -362.08482052,  122.64877531])]","[array([-0.69150815, -0.41991247, -0.63866023, -0.60091115, -1.4635648 ,
        2.16554943])]"
14499,movel_fit,"[array([ 903.44020148, -345.24757627,  125.94827825])]","[array([-0.67762864, -0.42247025, -0.63888344, -0.60655527, -1.46747112,
        2.14452601])]"
14999,movel_fit,"[array([ 907.37491149, -328.47004836,  129.52488957])]","[array([-0.66328051, -0.42455254, -0.63841187, -0.61177452, -1.47113726,
        2.12369194])]"
15499,movel_fit,"[array([ 911.24924263, -311.71377228,  133.08693685])]","[array([-0.648567  , -0.42630293, -0.63760246, -0.616517  , -1.4745782 ,
        2.10318011])]"
15999,movel_fit,"[array([ 915.12939142, -294.98366013,  136.79590214])]","[array([-0.63345907, -0.427644  , -0.63625249, -0.62078909, -1.47787618,
        2.08288893])]"
