breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 889.61557845, -988.88864669,  209.37825938])]","[array([-0.88707079, -0.18211975, -0.34061828, -0.1443843 , -1.15224416,
        2.96601912])]"
499,movel_fit,"[array([ 862.93039967, -826.10106517,  146.10522279])]","[array([-0.90624565, -0.28519656, -0.48409906, -0.34545488, -1.23762327,
        2.85023973])]"
999,movel_fit,"[array([ 860.94996123, -809.75723405,  139.85322187])]","[array([-0.90389877, -0.29302194, -0.49586658, -0.35736575, -1.24700837,
        2.82636381])]"
1499,movel_fit,"[array([ 859.11031031, -793.24778977,  134.05470025])]","[array([-0.89949694, -0.29944555, -0.50547289, -0.36552433, -1.25774708,
        2.79737569])]"
1999,movel_fit,"[array([ 857.67231852, -776.47955036,  128.75232579])]","[array([-0.89434002, -0.30518443, -0.51407041, -0.37316117, -1.2690307 ,
        2.76699216])]"
2499,movel_fit,"[array([ 856.5455208 , -759.58960424,  123.86849897])]","[array([-0.88913326, -0.3106139 , -0.52227747, -0.38144642, -1.28041293,
        2.73687781])]"
2999,movel_fit,"[array([ 855.74110722, -742.55355171,  119.45467847])]","[array([-0.88395573, -0.31592217, -0.5302603 , -0.39057807, -1.29176338,
        2.70736423])]"
3499,movel_fit,"[array([ 855.2489388 , -725.38072234,  115.50872154])]","[array([-0.87874401, -0.32116413, -0.53805394, -0.4004079 , -1.30300936,
        2.67841517])]"
3999,movel_fit,"[array([ 855.03660158, -708.12028415,  112.00815882])]","[array([-0.87339427, -0.32629044, -0.54559197, -0.41063721, -1.31413891,
        2.649855  ])]"
4499,movel_fit,"[array([ 855.18891771, -690.77914364,  108.96311226])]","[array([-0.86774967, -0.33122854, -0.55278192, -0.42109399, -1.32508437,
        2.62154469])]"
4999,movel_fit,"[array([ 855.61351475, -673.37938318,  106.36310023])]","[array([-0.86180446, -0.33602092, -0.55963659, -0.4316226 , -1.33587423,
        2.59348071])]"
5499,movel_fit,"[array([ 856.33067378, -655.90014004,  104.20500034])]","[array([-0.85551936, -0.34072393, -0.56620274, -0.44222346, -1.34643679,
        2.56573194])]"
5999,movel_fit,"[array([ 857.3094101 , -638.40225144,  102.45805103])]","[array([-0.84892583, -0.34536296, -0.57251844, -0.45286234, -1.35669251,
        2.53841355])]"
6499,movel_fit,"[array([ 858.5848422 , -620.89958739,  101.14160158])]","[array([-0.84202729, -0.34999986, -0.57862174, -0.46359837, -1.36654235,
        2.5116494 ])]"
6999,movel_fit,"[array([ 860.09676611, -603.3691639 ,  100.23828956])]","[array([-0.83483639, -0.35476037, -0.58461218, -0.4744143 , -1.37595819,
        2.48550116])]"
7499,movel_fit,"[array([ 861.8090332 , -585.86537194,   99.71645663])]","[array([-0.82738483, -0.3596707 , -0.59051823, -0.48526839, -1.38488625,
        2.46003734])]"
7999,movel_fit,"[array([ 863.81357339, -568.36432466,   99.58835988])]","[array([-0.81957637, -0.36472671, -0.59631153, -0.49616257, -1.39323188,
        2.43521285])]"
8499,movel_fit,"[array([ 866.01979148, -550.91398053,   99.80571717])]","[array([-0.81142532, -0.36989913, -0.60196525, -0.50694642, -1.40104608,
        2.41098108])]"
8999,movel_fit,"[array([ 868.41567049, -533.51266907,  100.38349646])]","[array([-0.80290632, -0.37517789, -0.60743133, -0.51756711, -1.40836147,
        2.38729119])]"
9499,movel_fit,"[array([ 871.03223805, -516.12135643,  101.30808869])]","[array([-0.79391572, -0.38050425, -0.61264297, -0.52794356, -1.41518495,
        2.36400514])]"
9999,movel_fit,"[array([ 873.75857075, -498.77876189,  102.51140086])]","[array([-0.78447583, -0.38580341, -0.61755671, -0.53791759, -1.42162221,
        2.34105852])]"
10499,movel_fit,"[array([ 876.7192514 , -481.51155424,  104.03760041])]","[array([-0.77453063, -0.3909448 , -0.62203192, -0.54753272, -1.42761394,
        2.31842831])]"
10999,movel_fit,"[array([ 879.79771676, -464.26816115,  105.82898442])]","[array([-0.76405102, -0.39591774, -0.62607002, -0.55664652, -1.43329419,
        2.29598553])]"
11499,movel_fit,"[array([ 882.99416111, -447.10378406,  107.87405658])]","[array([-0.75306243, -0.40060785, -0.62958211, -0.56523025, -1.43869157,
        2.27373804])]"
