average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
400.15061317812643,451.31832311023555,336.9993225972708,17.842159306738935,0.0912850495984299,0.3877655137541275,0.004934331564867442,0.10029209592457712,0.0021464692714141527,0.008263675977987493,3.1725478558236054e-05,0.0019081605321187654
