breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([-259.12733337,  504.3111844 ,  562.04573983])]","[array([ 1.08401425,  0.34505389,  1.11241874, -0.6083682 , -0.67643381,
        5.05460673])]"
999,moveabsj,"[array([-351.27806942,  481.28734786,  590.24851409])]","[array([ 1.30220399,  0.32352841,  0.96506854, -0.58532317, -0.64788288,
        5.0474606 ])]"
1999,moveabsj,"[array([-354.90818243,  480.47020392,  592.86095086])]","[array([ 1.31135154,  0.32147771,  0.95680525, -0.58323928, -0.64710277,
        5.04715554])]"
2999,moveabsj,"[array([-357.75176968,  480.34839835,  596.50195021])]","[array([ 1.3193695 ,  0.31842374,  0.94731323, -0.58003717, -0.64697255,
        5.04675839])]"
3999,moveabsj,"[array([-359.81706398,  480.91366144,  601.21106871])]","[array([ 1.32622825,  0.31433967,  0.93653455, -0.57582921, -0.64740985,
        5.04633442])]"
4999,moveabsj,"[array([-361.12032658,  482.1157196 ,  606.9953004 ])]","[array([ 1.33189779,  0.30925321,  0.92447611, -0.57067118, -0.64840841,
        5.04585089])]"
5999,moveabsj,"[array([-361.71601908,  483.88037179,  613.85157136])]","[array([ 1.3364468 ,  0.30317688,  0.91117822, -0.56453214, -0.64992532,
        5.04523857])]"
6999,moveabsj,"[array([-361.65217114,  486.10703062,  621.74119224])]","[array([ 1.33989731,  0.29618513,  0.89668966, -0.55747968, -0.6519406 ,
        5.04442759])]"
7999,moveabsj,"[array([-361.00920356,  488.66314892,  630.58871526])]","[array([ 1.34232785,  0.28838173,  0.8810993 , -0.54958338, -0.6544304 ,
        5.04332522])]"
8999,moveabsj,"[array([-359.88987255,  491.39262207,  640.29120082])]","[array([ 1.34384115,  0.27987586,  0.86451133, -0.54102389, -0.65732638,
        5.04189714])]"
9999,moveabsj,"[array([-358.44532911,  494.11118996,  650.69644314])]","[array([ 1.34462929,  0.27081299,  0.84708879, -0.53197979, -0.66055902,
        5.04009306])]"
10999,moveabsj,"[array([-356.86935032,  496.60274345,  661.57554939])]","[array([ 1.34495406,  0.26142142,  0.82909908, -0.52260012, -0.66414168,
        5.03779909])]"
11999,moveabsj,"[array([-355.35692327,  498.67589944,  672.70469327])]","[array([ 1.34507903,  0.25188464,  0.81077995, -0.51325053, -0.66796362,
        5.03510701])]"
12999,moveabsj,"[array([-354.15515486,  500.13915153,  683.7961423 ])]","[array([ 1.3454056 ,  0.24244537,  0.79250306, -0.504112  , -0.67198278,
        5.03200576])]"
13999,moveabsj,"[array([-353.47475219,  500.85526331,  694.56304788])]","[array([ 1.34628769,  0.23335083,  0.7746283 , -0.49550311, -0.67609875,
        5.02863998])]"
14999,moveabsj,"[array([-353.49984914,  500.72571397,  704.68821579])]","[array([ 1.3480661 ,  0.22488802,  0.75759884, -0.48769545, -0.68025094,
        5.02516051])]"
15999,moveabsj,"[array([-354.40259967,  499.73290331,  713.89674359])]","[array([ 1.35113608,  0.21729351,  0.74181846, -0.48088302, -0.68422425,
        5.02178019])]"
16999,moveabsj,"[array([-356.29349888,  497.88610022,  721.87580936])]","[array([ 1.35578464,  0.21086728,  0.72777573, -0.47526555, -0.68789008,
        5.01869476])]"
