breakpoints,primitives,points,q_bp
0,movej_fit,"[array([2100.,  500.,  700.])]","[array([ 0.        ,  0.70626835, -0.50359216, -0.        ,  1.20986051,
        0.        ])]"
500,movel_fit,"[array([2100.       ,  509.9801996,  700.       ])]","[array([ 0.00594053,  0.70628325, -0.50356111, -0.00634968,  1.20985102,
        0.00224247])]"
1000,movel_fit,"[array([2100.        ,  519.98039961,  700.        ])]","[array([ 0.01189253,  0.70632805, -0.50346773, -0.01271181,  1.20982248,
        0.00448984])]"
1500,movel_fit,"[array([2100.        ,  529.98059961,  700.        ])]","[array([ 0.0178437 ,  0.70640277, -0.50331201, -0.01907337,  1.2097749 ,
        0.006738  ])]"
2000,movel_fit,"[array([2100.        ,  539.98079962,  700.        ])]","[array([ 0.0237936 ,  0.7065074 , -0.50309397, -0.02543409,  1.20970829,
        0.00898737])]"
2500,movel_fit,"[array([2100.        ,  549.98099962,  700.        ])]","[array([ 0.02974182,  0.70664193, -0.50281361, -0.03179369,  1.20962268,
        0.01123833])]"
3000,movel_fit,"[array([2100.        ,  559.98119962,  700.        ])]","[array([ 0.03568794,  0.70680638, -0.50247093, -0.03815188,  1.20951808,
        0.01349128])]"
3500,movel_fit,"[array([2100.        ,  569.98139963,  700.        ])]","[array([ 0.04163153,  0.70700073, -0.50206597, -0.0445084 ,  1.20939453,
        0.01574664])]"
4000,movel_fit,"[array([2100.        ,  579.98159963,  700.        ])]","[array([ 0.04757218,  0.707225  , -0.50159871, -0.05086295,  1.20925207,
        0.01800478])]"
4500,movel_fit,"[array([2100.        ,  589.98179964,  700.        ])]","[array([ 0.05350947,  0.70747917, -0.5010692 , -0.05721526,  1.20909073,
        0.02026611])]"
5000,movel_fit,"[array([2100.        ,  599.98199964,  700.        ])]","[array([ 0.05944298,  0.70776324, -0.50047743, -0.06356506,  1.20891056,
        0.02253102])]"
5500,movel_fit,"[array([2100.        ,  609.98219964,  700.        ])]","[array([ 0.06537231,  0.70807723, -0.49982345, -0.06991208,  1.20871162,
        0.02479991])]"
6000,movel_fit,"[array([2100.        ,  619.98239965,  700.        ])]","[array([ 0.07129704,  0.70842112, -0.49910726, -0.07625603,  1.20849396,
        0.02707317])]"
6500,movel_fit,"[array([2100.        ,  629.98259965,  700.        ])]","[array([ 0.07721676,  0.70879491, -0.4983289 , -0.08259666,  1.20825766,
        0.02935119])]"
7000,movel_fit,"[array([2100.        ,  639.98279966,  700.        ])]","[array([ 0.08313106,  0.7091986 , -0.49748839, -0.08893368,  1.20800276,
        0.03163435])]"
7500,movel_fit,"[array([2100.        ,  649.98299966,  700.        ])]","[array([ 0.08903954,  0.7096322 , -0.49658577, -0.09526684,  1.20772936,
        0.03392305])]"
8000,movel_fit,"[array([2100.        ,  659.98319966,  700.        ])]","[array([ 0.0949418 ,  0.7100957 , -0.49562106, -0.10159587,  1.20743752,
        0.03621768])]"
8500,movel_fit,"[array([2100.        ,  669.98339967,  700.        ])]","[array([ 0.10083742,  0.71058909, -0.4945943 , -0.10792051,  1.20712734,
        0.0385186 ])]"
9000,movel_fit,"[array([2100.        ,  679.98359967,  700.        ])]","[array([ 0.10672602,  0.71111239, -0.49350552, -0.11424049,  1.20679889,
        0.04082621])]"
9500,movel_fit,"[array([2100.        ,  689.98379968,  700.        ])]","[array([ 0.1126072 ,  0.71166558, -0.49235477, -0.12055556,  1.20645228,
        0.04314089])]"
10000,movel_fit,"[array([2100.        ,  699.98399968,  700.        ])]","[array([ 0.11848057,  0.71224867, -0.49114208, -0.12686547,  1.20608761,
        0.04546301])]"
10500,movel_fit,"[array([2100.        ,  709.98419968,  700.        ])]","[array([ 0.12434573,  0.71286165, -0.48986749, -0.13316997,  1.20570496,
        0.04779294])]"
11000,movel_fit,"[array([2100.        ,  719.98439969,  700.        ])]","[array([ 0.13020231,  0.71350453, -0.48853104, -0.1394688 ,  1.20530446,
        0.05013106])]"
11500,movel_fit,"[array([2100.        ,  729.98459969,  700.        ])]","[array([ 0.13604992,  0.7141773 , -0.48713279, -0.14576172,  1.20488622,
        0.05247774])]"
