primitives,points,q_bp
movej_fit,"[array([2126.15356493,  396.82841147,  694.84414266])]","[array([-0.04585194,  0.71206879, -0.50309332, -0.01376673,  1.20491507,
       -0.00810867])]"
movel_fit,"[array([2124.63668239,  403.74184119,  695.27207728])]","[array([-0.04279829,  0.71166096, -0.50307355, -0.01286077,  1.20523284,
       -0.00755123])]"
movel_fit,"[array([2123.09084516,  410.63774611,  695.68735687])]","[array([-0.03974997,  0.71125702, -0.50306095, -0.01195509,  1.20555152,
       -0.0069972 ])]"
movel_fit,"[array([2121.51237001,  417.53069932,  696.09052873])]","[array([-0.03670051,  0.71085616, -0.50305588, -0.01104761,  1.2058719 ,
       -0.00644552])]"
movel_fit,"[array([2119.90118778,  424.42069816,  696.48164055])]","[array([-0.03364984,  0.71045832, -0.50305835, -0.0101383 ,  1.20619402,
       -0.00589618])]"
movel_fit,"[array([2118.25722566,  431.30773911,  696.86073929])]","[array([-0.03059789,  0.71006345, -0.5030684 , -0.00922709,  1.20651791,
       -0.00534915])]"
movel_fit,"[array([2116.58040708,  438.19181776,  697.22787111])]","[array([-0.02754459,  0.70967151, -0.50308604, -0.00831392,  1.20684361,
       -0.00480438])]"
movel_fit,"[array([2114.87065179,  445.07292868,  697.58308143])]","[array([-0.02448989,  0.70928244, -0.50311132, -0.00739875,  1.20717113,
       -0.00426186])]"
movel_fit,"[array([2113.12787581,  451.95106542,  697.9264149 ])]","[array([-0.02143372,  0.7088962 , -0.50314426, -0.00648152,  1.20750052,
       -0.00372154])]"
movel_fit,"[array([2111.35199142,  458.82622032,  698.25791545])]","[array([-0.01837601,  0.70851273, -0.50318489, -0.00556216,  1.2078318 ,
       -0.00318341])]"
movel_fit,"[array([2109.54290719,  465.69838456,  698.57762629])]","[array([-0.01531669,  0.70813199, -0.50323325, -0.00464062,  1.20816501,
       -0.00264743])]"
movel_fit,"[array([2107.70052792,  472.56754798,  698.88558987])]","[array([-0.0122557 ,  0.70775393, -0.50328938, -0.00371683,  1.20850019,
       -0.00211358])]"
movel_fit,"[array([2105.82475472,  479.43369904,  699.18184795])]","[array([-0.00919298,  0.7073785 , -0.5033533 , -0.00279074,  1.20883737,
       -0.00158182])]"
movel_fit,"[array([2103.91548493,  486.29682474,  699.46644159])]","[array([-6.12846523e-03,  7.07005647e-01, -5.03425066e-01, -1.86229192e-03,
        1.20917658e+00, -1.05212415e-03])]"
movel_fit,"[array([2101.97261219,  493.15691045,  699.73941114])]","[array([-3.06208244e-03,  7.06635319e-01, -5.03504711e-01, -9.31415656e-04,
        1.20951788e+00, -5.24471780e-04])]"
movel_fit,"[array([2100.,  500.,  700.])]","[array([ 0.        ,  0.70626835, -0.50359216, -0.        ,  1.20986051,
        0.        ])]"
