average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
389.83947293439104,405.06678434833816,347.50764126222134,17.25933257864465,0.24675943260728195,0.48190566240085847,0.05694660131694283,0.10798674088125207,0.0011323517564829325,0.008271338485382019,0.0001919848453470948,0.0009057082284906788
