breakpoints,primitives,points,q_bp
0,movej_fit,"[array([1355.05509548, -501.08321048, 1039.35422666])]","[array([ 0.05148643,  1.09424432,  0.99276991,  1.96872242, -1.54070811,
       -0.86438281])]"
1999,movel_fit,"[array([1305.51941606, -486.8761425 , 1017.09819744])]","[array([ 0.06027318,  1.08702579,  0.93951165,  1.96979801, -1.65930198,
       -0.94669217])]"
3998,movel_fit,"[array([1259.77219289, -469.83761559,  989.39001198])]","[array([ 0.06832659,  1.09251616,  0.90538824,  1.9584321 , -1.7658746 ,
       -0.97407686])]"
5997,movel_fit,"[array([1218.41212175, -450.26054794,  956.87417483])]","[array([ 0.07771301,  1.10317401,  0.88611212,  1.92945809, -1.85815453,
       -0.97830983])]"
7996,movel_fit,"[array([1181.58095387, -428.56602686,  920.47820362])]","[array([ 0.08789267,  1.115726  ,  0.871077  ,  1.89010922, -1.94023438,
       -0.98278085])]"
9995,movel_fit,"[array([1148.98833759, -405.1931201 ,  881.18326157])]","[array([ 0.09852037,  1.12744101,  0.85177371,  1.84448883, -2.01476435,
       -1.00276748])]"
11994,movel_fit,"[array([1120.05935211, -380.51883809,  839.86221778])]","[array([ 0.10912756,  1.13940955,  0.82661628,  1.79556915, -2.08294931,
       -1.03485737])]"
13993,movel_fit,"[array([1094.08340979, -354.82615838,  797.21626226])]","[array([ 0.11969903,  1.15284769,  0.79685507,  1.74402487, -2.14487165,
       -1.07295525])]"
15992,movel_fit,"[array([1070.31495388, -328.31035669,  753.78717135])]","[array([ 0.13056168,  1.16768435,  0.76270261,  1.68948862, -2.20037451,
       -1.11526727])]"
17991,movel_fit,"[array([1048.0227927 , -301.10141906,  710.00284118])]","[array([ 0.14213686,  1.18348437,  0.72371873,  1.63159628, -2.24923223,
       -1.16101731])]"
19990,movel_fit,"[array([1026.49904968, -273.28432216,  666.22209636])]","[array([ 0.15501456,  1.19931562,  0.67847561,  1.56997792, -2.29094001,
       -1.21044883])]"
21989,movel_fit,"[array([1005.04319543, -244.91429905,  622.77199664])]","[array([ 0.16986726,  1.21443679,  0.62546451,  1.50479782, -2.3247995 ,
       -1.26257754])]"
23988,movel_fit,"[array([ 982.9396116 , -216.03499613,  579.99003018])]","[array([ 0.18714893,  1.22932497,  0.56434874,  1.43765064, -2.35073586,
       -1.31350623])]"
25987,movel_fit,"[array([ 959.440504  , -186.70355061,  538.27615039])]","[array([ 0.21095578,  1.23479931,  0.48428949,  1.36271105, -2.35619449,
       -1.33875895])]"
27986,movel_fit,"[array([ 933.75458004, -157.01914902,  498.14404062])]","[array([ 0.23840483,  1.24272184,  0.3968621 ,  1.29404492, -2.35619449,
       -1.36517527])]"
29985,movel_fit,"[array([ 905.05109381, -127.15810161,  460.26765539])]","[array([ 0.26999356,  1.25437476,  0.29925946,  1.23476245, -2.35463938,
       -1.40311277])]"
31984,movel_fit,"[array([872.52022556, -97.42658271, 425.52685338])]","[array([ 0.30901187,  1.26551451,  0.18499968,  1.1833318 , -2.34541285,
       -1.43996021])]"
33983,movel_fit,"[array([835.52923001, -68.31501503, 395.00807188])]","[array([ 0.35774029,  1.27569902,  0.05303224,  1.140667  , -2.32734386,
       -1.47522344])]"
35982,movel_fit,"[array([793.8390521 , -40.4893895 , 369.85812156])]","[array([ 0.41771097,  1.28597906, -0.09339241,  1.10619063, -2.30056728,
       -1.50939546])]"
37981,movel_fit,"[array([747.76607507, -14.671796  , 350.97914752])]","[array([ 0.48836911,  1.30037069, -0.24638656,  1.07704459, -2.2678095 ,
       -1.54110576])]"
39980,movel_fit,"[array([698.16891843,   8.54404008, 338.74424888])]","[array([ 0.56736096,  1.32540453, -0.39682148,  1.04862457, -2.23307613,
       -1.56780255])]"
41979,movel_fit,"[array([646.18732039,  28.85202583, 332.90573923])]","[array([ 0.65261135,  1.36760982, -0.53750936,  1.01609907, -2.19802255,
       -1.58774311])]"
43978,movel_fit,"[array([592.84780519,  46.27651606, 332.74144308])]","[array([ 0.74603473,  1.42878524, -0.66382803,  0.97638218, -2.15775548,
       -1.60313289])]"
45977,movel_fit,"[array([538.90035445,  61.04685055, 337.37533261])]","[array([ 0.85106021,  1.51366132, -0.77338614,  0.9295666 , -2.10811865,
       -1.61536737])]"
47976,movel_fit,"[array([484.85198046,  73.47366693, 345.95575358])]","[array([ 0.97819259,  1.62490252, -0.86468702,  0.87905046, -2.04080407,
       -1.62922278])]"
49975,movel_fit,"[array([430.99384489,  83.87812666, 357.76038451])]","[array([ 1.15392261,  1.76086901, -0.93513336,  0.83162765, -1.94131531,
       -1.65775382])]"
