breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 929.41121372, -506.72253554,  769.04660022])]","[array([-0.64866735,  0.1167812 , -0.09699595, -0.33132048, -1.78364059,
        2.1889861 ])]"
5000,movel_fit,"[array([ 940.0566882 , -493.41069429,  793.43770329])]","[array([-0.6433999 ,  0.09827647, -0.09059458, -0.34859007, -1.7834124 ,
        2.19726483])]"
10000,movel_fit,"[array([ 947.44238546, -488.76414652,  866.34110235])]","[array([-0.66336217,  0.04551527, -0.07007431, -0.39237283, -1.7861772 ,
        2.22321751])]"
15000,movel_fit,"[array([ 949.61339227, -476.26163887,  959.49527631])]","[array([-0.68915786, -0.01750479, -0.04415599, -0.45102002, -1.79547795,
        2.2550252 ])]"
20000,movel_fit,"[array([ 947.97014686, -457.33528875, 1006.8609916 ])]","[array([-0.69611924, -0.05025314, -0.03394918, -0.48412382, -1.80591008,
        2.27062073])]"
25000,movel_fit,"[array([ 947.73183437, -446.00884875,  928.8882613 ])]","[array([-0.6569416 , -0.00655827, -0.06489985, -0.43547095, -1.80464482,
        2.24300087])]"
30000,movel_fit,"[array([ 947.49528401, -370.47232482,  702.11566735])]","[array([-0.50306691,  0.15465335, -0.1412544 , -0.29556153, -1.80036515,
        2.14996648])]"
35000,movel_fit,"[array([ 941.80926053, -272.89929895,  585.5326149 ])]","[array([-0.37839991,  0.26737405, -0.17591595, -0.2421696 , -1.81620877,
        2.08818468])]"
40000,movel_fit,"[array([ 934.75972879, -386.7253221 ,  753.43886656])]","[array([-0.54453382,  0.10306184, -0.13945598, -0.32687479, -1.8076676 ,
        2.1768715 ])]"
45000,movel_fit,"[array([ 912.82084847, -434.07725108,  987.03494936])]","[array([-0.71802854, -0.05210908, -0.07306196, -0.51561962, -1.85171314,
        2.27750862])]"
50000,movel_fit,"[array([ 905.3418254 , -402.02375991,  798.4128687 ])]","[array([-0.57950367,  0.05291641, -0.14290048, -0.33601949, -1.82486751,
        2.19329185])]"
