breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([780.7175648 , 844.14286946, 280.79361838])]","[array([ 0.59595096, -0.07171345, -0.19318676, -0.51850161, -1.51189826,
        0.82115648])]"
1633,movel_fit,"[array([832.85368061, 738.34908168, 267.25194149])]","[array([ 0.54896572, -0.09009451, -0.19982495, -0.4051157 , -1.5356291 ,
        0.85018051])]"
3258,movel_fit,"[array([854.1872709 , 684.98643847, 265.63736712])]","[array([ 0.53190169, -0.11913323, -0.21626861, -0.3408789 , -1.5292761 ,
        0.87108863])]"
4914,movel_fit,"[array([872.09750021, 629.29699807, 268.52504771])]","[array([ 0.51623994, -0.14146591, -0.22497439, -0.27393128, -1.53634637,
        0.88748462])]"
6641,movel_fit,"[array([887.44381675, 570.74715464, 276.63820405])]","[array([ 0.50057009, -0.16936114, -0.23564798, -0.20516499, -1.54341961,
        0.90535274])]"
8491,movel_fit,"[array([899.76408271, 508.02681833, 290.27207729])]","[array([ 0.48281385, -0.19758883, -0.24395239, -0.13587849, -1.5573851 ,
        0.92118633])]"
10532,movel_fit,"[array([909.23261575, 439.39832635, 310.20399044])]","[array([ 0.46033151, -0.23069946, -0.25265539, -0.06693199, -1.57385441,
        0.93644983])]"
12873,movel_fit,"[array([916.0689919 , 362.03446998, 338.21052055])]","[array([ 0.43049936, -0.2743083 , -0.26398858,  0.00299876, -1.58764149,
        0.95422056])]"
15755,movel_fit,"[array([920.89005298, 268.76393481, 377.9692016 ])]","[array([ 0.38608188, -0.33660238, -0.28011187,  0.0755484 , -1.59110097,
        0.97820609])]"
20154,movel_fit,"[array([923.76063207, 129.49294834, 445.28080882])]","[array([ 0.29257381, -0.44055   , -0.30260109,  0.1482877 , -1.56500736,
        1.01552332])]"
23480,movel_fit,"[array([927.91456744,  25.56365689, 498.1986792 ])]","[array([ 0.18425374, -0.51730486, -0.31311858,  0.15127518, -1.51069089,
        1.03317522])]"
26380,movel_fit,"[array([935.57224596, -65.47311094, 542.85808392])]","[array([ 0.05447738, -0.57362072, -0.31709191,  0.10316319, -1.4390689 ,
        1.03989193])]"
28692,movel_fit,"[array([ 946.31692177, -138.33292045,  576.36306201])]","[array([-0.07963065, -0.60180805, -0.31388777,  0.01446718, -1.37174569,
        1.02546183])]"
30688,movel_fit,"[array([ 960.0927593 , -201.844622  ,  601.99171076])]","[array([-0.21048309, -0.60326207, -0.30230416, -0.09412665, -1.32064827,
        0.99462388])]"
32478,movel_fit,"[array([ 976.99535816, -258.7351863 ,  621.86465446])]","[array([-0.33240692, -0.58058773, -0.28114895, -0.21187104, -1.29040617,
        0.94890315])]"
34135,movel_fit,"[array([ 996.87558901, -311.16132447,  636.47863541])]","[array([-0.43922363, -0.53309999, -0.246604  , -0.32493762, -1.28621364,
        0.89395775])]"
35713,movel_fit,"[array([1020.60404014, -359.85694779,  646.79419362])]","[array([-0.52832027, -0.46350476, -0.19776864, -0.42675143, -1.30497405,
        0.83369882])]"
37254,movel_fit,"[array([1047.75580623, -405.98164517,  652.79142172])]","[array([-0.60146797, -0.37690325, -0.1372348 , -0.51734701, -1.34138527,
        0.77275814])]"
38799,movel_fit,"[array([1078.8983875 , -450.12871092,  654.55623791])]","[array([-0.66155853, -0.27795494, -0.06881899, -0.60175282, -1.38858221,
        0.71295995])]"
40386,movel_fit,"[array([1114.37621423, -492.80416963,  652.31376694])]","[array([-0.71214203, -0.17084477,  0.00275679, -0.68767485, -1.44063877,
        0.65473849])]"
42055,movel_fit,"[array([1154.42159453, -534.64954847,  644.93555541])]","[array([-0.75542934, -0.05945216,  0.07105825, -0.78115989, -1.49152486,
        0.59854969])]"
43843,movel_fit,"[array([1200.24989647, -575.61869399,  633.26248705])]","[array([-0.79031548,  0.05613709,  0.13629281, -0.88320991, -1.53871094,
        0.54408584])]"
45781,movel_fit,"[array([1252.01097994, -616.04295873,  616.23830535])]","[array([-0.81802278,  0.17178182,  0.19066269, -0.99960852, -1.57644113,
        0.49123012])]"
47915,movel_fit,"[array([1310.86529953, -656.01568774,  593.4851597 ])]","[array([-0.83727344,  0.28507391,  0.22982689, -1.13219004, -1.60012943,
        0.43872214])]"
49999,movel_fit,"[array([1414.81666043, -717.92838979,  547.38839124])]","[array([-0.84368333,  0.46263117,  0.2912244 , -1.33483655, -1.6158292 ,
        0.36086192])]"
