breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([779.37730667, 846.48581831, 281.75578405])]","[array([ 0.59805953, -0.07193962, -0.19254762, -0.51894748, -1.51091177,
        0.81908205])]"
1633,movel_fit,"[array([832.82275746, 738.34727791, 267.21664639])]","[array([ 0.54917537, -0.09011973, -0.19980885, -0.40473344, -1.53558582,
        0.8500627 ])]"
3258,movel_fit,"[array([854.14396995, 684.97422935, 265.67024804])]","[array([ 0.53213685, -0.11909543, -0.21614724, -0.34045336, -1.52937734,
        0.87090593])]"
4914,movel_fit,"[array([872.03647031, 629.28171919, 268.54203713])]","[array([ 0.51650015, -0.14151169, -0.22495198, -0.27348199, -1.53637286,
        0.8873079 ])]"
6641,movel_fit,"[array([887.39476435, 570.73376703, 276.67266758])]","[array([ 0.50083944, -0.16938523, -0.23560708, -0.20470322, -1.54347047,
        0.90516827])]"
8491,movel_fit,"[array([899.72691077, 508.02841826, 290.30564381])]","[array([ 0.48310037, -0.19762042, -0.24393467, -0.13541018, -1.55740503,
        0.92100324])]"
10532,movel_fit,"[array([909.17108622, 439.39741712, 310.23555436])]","[array([ 0.46064693, -0.23072677, -0.2526566 , -0.06643798, -1.57391909,
        0.93623562])]"
12873,movel_fit,"[array([916.04144265, 362.0367282 , 338.24420813])]","[array([ 0.43082208, -0.27431772, -0.26399194,  0.00351421, -1.58768443,
        0.95401501])]"
15755,movel_fit,"[array([920.84456525, 268.77670627, 378.00714036])]","[array([ 0.38644293, -0.33664603, -0.28015887,  0.07608992, -1.59114212,
        0.97796995])]"
20154,movel_fit,"[array([923.65485051, 129.50348216, 445.32420353])]","[array([ 0.2928809 , -0.44066485, -0.30269037,  0.1487113 , -1.56508902,
        1.0153003 ])]"
23480,movel_fit,"[array([927.78886279,  25.56282771, 498.20459728])]","[array([ 0.18473702, -0.51739801, -0.31324462,  0.15200989, -1.51083235,
        1.03275528])]"
26380,movel_fit,"[array([935.46071049, -65.47244638, 542.87943989])]","[array([ 0.05499787, -0.5736668 , -0.31714536,  0.10399056, -1.43923078,
        1.03939127])]"
28692,movel_fit,"[array([ 946.26325701, -138.3044768 ,  576.43514407])]","[array([-0.07894617, -0.60179511, -0.31383863,  0.01555495, -1.3718492 ,
        1.02478061])]"
30688,movel_fit,"[array([ 959.99675216, -201.85044834,  602.04172688])]","[array([-0.2097901 , -0.60332407, -0.30227938, -0.09290115, -1.32068911,
        0.99390256])]"
32478,movel_fit,"[array([ 976.90052954, -258.75394064,  621.92495861])]","[array([-0.33173103, -0.58068192, -0.28109519, -0.21058753, -1.29035213,
        0.94819151])]"
34135,movel_fit,"[array([ 996.75487042, -311.19439568,  636.54443174])]","[array([-0.43867154, -0.53321153, -0.24651174, -0.3237673 , -1.28615291,
        0.89336394])]"
35713,movel_fit,"[array([1020.47843855, -359.92038566,  646.87856477])]","[array([-0.527911  , -0.46358962, -0.19761016, -0.42573418, -1.3049334 ,
        0.83325255])]"
37254,movel_fit,"[array([1047.64782442, -406.04777514,  652.86964294])]","[array([-0.60115294, -0.37692051, -0.1370022 , -0.51646959, -1.34140268,
        0.77241127])]"
38799,movel_fit,"[array([1078.79152581, -450.21827268,  654.63898901])]","[array([-0.66134436, -0.2778868 , -0.06848628, -0.60099802, -1.38870369,
        0.71270512])]"
40386,movel_fit,"[array([1114.29920238, -492.87855673,  652.43059671])]","[array([-0.71195452, -0.17069086,  0.00322352, -0.68698668, -1.44084157,
        0.65449007])]"
42055,movel_fit,"[array([1154.35418454, -534.72598497,  645.0185769 ])]","[array([-0.75527487, -0.05924292,  0.0715808 , -0.78051179, -1.49178145,
        0.59834017])]"
43843,movel_fit,"[array([1200.22962143, -575.68934619,  633.36316075])]","[array([-0.79016804,  0.05643436,  0.13695158, -0.88260306, -1.53901213,
        0.54385643])]"
45781,movel_fit,"[array([1252.00441997, -616.07739124,  616.2961189 ])]","[array([-0.81791552,  0.17211808,  0.19129541, -0.99916347, -1.57679745,
        0.4910285 ])]"
47915,movel_fit,"[array([1310.88503541, -656.01479633,  593.51585314])]","[array([-0.83719903,  0.28540364,  0.23035445, -1.13195043, -1.60046918,
        0.43855484])]"
49999,movel_fit,"[array([1414.72213514, -718.0225345 ,  547.65101912])]","[array([-0.84371453,  0.46311546,  0.29217708, -1.33458895, -1.61646   ,
        0.36038823])]"
