average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
56.11902711955687,61.00943510308483,51.682062783213844,0.9820397650858556,0.11021542241606952,0.4874525269593813,0.0033094183777757705,0.05292689519698399,0.009403455589274263,0.03485616881114098,2.309404056792281e-05,0.008101300437716256
