timestamp, cmd_num, J1, J2, J3, J4, J5, J6, J1_2, J2_2, J3_2, J4_2, J5_2, J6_2
0, -1, -28.4308, -12.4981, 30.5532, -164.547, -107.839, 56.8864, 56.8615, -16.4311, 26.5147, -20.5567, -98.604, -57.6973
0.004, -1, -28.4308, -12.4981, 30.5532, -164.547, -107.839, 56.8864, 56.8615, -16.4311, 26.5147, -20.5567, -98.604, -57.6973
0.008, -1, -28.4308, -12.4981, 30.5532, -164.547, -107.839, 56.8864, 56.8615, -16.4311, 26.5147, -20.5567, -98.604, -57.6973
0.008, -1, -28.4308, -12.4981, 30.5532, -164.547, -107.839, 56.8864, 56.8615, -16.4311, 26.5147, -20.5567, -98.604, -57.6973
0.012, -1, -28.4308, -12.4981, 30.5532, -164.547, -107.839, 56.8864, 56.8615, -16.4311, 26.5147, -20.5567, -98.604, -57.6973
0.016, -1, -28.4308, -12.4981, 30.5532, -164.547, -107.839, 56.8864, 56.8615, -16.4311, 26.5147, -20.5567, -98.604, -57.6973
0.02, -1, -28.4308, -12.4981, 30.5532, -164.547, -107.839, 56.8864, 56.8615, -16.4311, 26.5147, -20.5567, -98.604, -57.6973
0.024, -1, -28.4308, -12.4981, 30.5532, -164.547, -107.839, 56.8864, 56.8615, -16.4311, 26.5147, -20.5567, -98.604, -57.6973
0.028, -1, -28.4308, -12.4981, 30.5532, -164.547, -107.839, 56.8864, 56.8615, -16.4311, 26.5147, -20.5567, -98.604, -57.6973
0.032, -1, -28.4308, -12.4981, 30.5532, -164.547, -107.839, 56.8864, 56.8615, -16.4311, 26.5147, -20.5567, -98.604, -57.6973
0.036, -1, -28.4308, -12.4981, 30.5531, -164.547, -107.839, 56.8864, 56.8615, -16.4311, 26.5147, -20.5567, -98.604, -57.6973
0.04, -1, -28.4311, -12.4979, 30.5531, -164.547, -107.839, 56.8864, 56.8615, -16.4311, 26.5147, -20.5567, -98.604, -57.6973
0.044, -1, -28.4319, -12.4974, 30.553, -164.547, -107.839, 56.8864, 56.8615, -16.4311, 26.5147, -20.5567, -98.604, -57.6973
0.048, -1, -28.4337, -12.4963, 30.5526, -164.547, -107.839, 56.8864, 56.8614, -16.4311, 26.5147, -20.5567, -98.604, -57.6973
0.052, -1, -28.4365, -12.4944, 30.552, -164.547, -107.838, 56.8863, 56.8611, -16.431, 26.5147, -20.5567, -98.604, -57.6973
0.056, -1, -28.4404, -12.4915, 30.5509, -164.547, -107.837, 56.8863, 56.8599, -16.4307, 26.5144, -20.5565, -98.6039, -57.6975
0.06, -1, -28.4457, -12.4875, 30.5493, -164.547, -107.836, 56.8862, 56.857, -16.43, 26.5138, -20.556, -98.6038, -57.6979
0.064, -1, -28.4521, -12.4823, 30.5469, -164.546, -107.834, 56.886, 56.8515, -16.4286, 26.5125, -20.5547, -98.6037, -57.6991
0.068, -1, -28.4597, -12.4761, 30.5437, -164.546, -107.83, 56.8857, 56.8419, -16.4263, 26.5101, -20.5523, -98.6034, -57.7016
0.072, -1, -28.4682, -12.4688, 30.5394, -164.546, -107.825, 56.8852, 56.8265, -16.4226, 26.5059, -20.548, -98.603, -57.7063
0.076, -1, -28.4778, -12.4605, 30.5339, -164.545, -107.818, 56.8846, 56.8038, -16.4172, 26.4993, -20.5411, -98.6024, -57.7143
0.08, -1, -28.4887, -12.4509, 30.527, -164.545, -107.809, 56.8838, 56.7723, -16.4098, 26.4896, -20.5306, -98.6015, -57.7269
0.084, -1, -28.5012, -12.44, 30.5185, -164.544, -107.797, 56.8828, 56.7309, -16.4001, 26.4762, -20.5158, -98.6003, -57.7451
0.088, -1, -28.5153, -12.4276, 30.5083, -164.543, -107.783, 56.8816, 56.6786, -16.3879, 26.4587, -20.4961, -98.5989, -57.7699
0.092, -1, -28.5311, -12.4137, 30.4964, -164.542, -107.765, 56.8801, 56.6145, -16.373, 26.4366, -20.4711, -98.5971, -57.8016
0.096, -1, -28.5485, -12.3985, 30.4826, -164.54, -107.745, 56.8783, 56.5385, -16.3554, 26.41, -20.4408, -98.5949, -57.8404
0.1, -1, -28.5673, -12.3819, 30.4672, -164.539, -107.723, 56.8763, 56.451, -16.3352, 26.379, -20.4054, -98.5925, -57.886
0.104, -1, -28.5876, -12.3641, 30.45, -164.537, -107.697, 56.8741, 56.3524, -16.3125, 26.344, -20.3653, -98.5897, -57.9376
0.108, -1, -28.6091, -12.3452, 30.4313, -164.535, -107.669, 56.8716, 56.2437, -16.2873, 26.3053, -20.3211, -98.5867, -57.9944
0.112, -1, -28.6318, -12.3252, 30.4111, -164.533, -107.638, 56.8689, 56.126, -16.2601, 26.2636, -20.2735, -98.5834, -58.0556
0.116, -1, -28.656, -12.3038, 30.3896, -164.531, -107.605, 56.8661, 56.001, -16.2312, 26.2195, -20.2232, -98.5799, -58.1203
0.12, -1, -28.6817, -12.281, 30.3669, -164.528, -107.571, 56.8631, 55.8701, -16.2009, 26.1733, -20.1706, -98.5762, -58.1877
0.124, -1, -28.7089, -12.2568, 30.3432, -164.526, -107.536, 56.8599, 55.7347, -16.1694, 26.1257, -20.1164, -98.5724, -58.257
0.128, -1, -28.7375, -12.2314, 30.3187, -164.523, -107.499, 56.8567, 55.5957, -16.1372, 26.077, -20.0611, -98.5685, -58.3279
0.131, -1, -28.7671, -12.2049, 30.2936, -164.521, -107.462, 56.8535, 55.4543, -16.1044, 26.0275, -20.0048, -98.5645, -58.3997
0.136, -1, -28.7977, -12.1775, 30.268, -164.518, -107.424, 56.8501, 55.3112, -16.0711, 25.9775, -19.9481, -98.5604, -58.4722
0.139, -1, -28.829, -12.1494, 30.242, -164.515, -107.385, 56.8468, 55.1669, -16.0376, 25.9272, -19.891, -98.5564, -58.545
0.144, -1, -28.8609, -12.1209, 30.2157, -164.513, -107.347, 56.8434, 55.0219, -16.0039, 25.8767, -19.8338, -98.5523, -58.618
