breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([2539.97000429,  566.17914052, 1161.92424245])]","[array([ 0.01258078,  0.68866855, -0.21443817, -1.47983702, -0.82402415,
       -2.27094357])]"
5000,moveabsj,"[array([2441.92603921,  603.07964594, 1267.76672332])]","[array([ 0.00774794,  0.63060132, -0.19546769, -1.52168682, -0.93425501,
       -2.31039288])]"
10000,moveabsj,"[array([2342.06771   ,  614.82996576, 1384.15742325])]","[array([-0.00373303,  0.5688071 , -0.18335425, -1.55696345, -1.03970305,
       -2.34538861])]"
15000,moveabsj,"[array([2249.47629372,  619.49525784, 1500.0174895 ])]","[array([-0.01298547,  0.50753123, -0.17883977, -1.58382685, -1.12215535,
       -2.3708179 ])]"
20000,moveabsj,"[array([2163.99797273,  613.90485339, 1608.46374687])]","[array([-0.02354593,  0.4479508 , -0.17988412, -1.60918559, -1.18606077,
       -2.39127192])]"
25000,moveabsj,"[array([2086.35159224,  597.23270938, 1705.09052839])]","[array([-0.03727933,  0.39066188, -0.1844934 , -1.63710271, -1.2337565 ,
       -2.40890865])]"
30000,moveabsj,"[array([2019.3770528 ,  565.79175752, 1778.67682382])]","[array([-0.05689805,  0.33688808, -0.18896259, -1.67676511, -1.26584191,
       -2.426633  ])]"
35000,moveabsj,"[array([1971.39122958,  515.0888693 , 1812.32356574])]","[array([-0.08421862,  0.29030707, -0.1885754 , -1.73863749, -1.27948419,
       -2.44673102])]"
40000,moveabsj,"[array([1938.31378877,  448.79363619, 1796.89724299])]","[array([-0.11655424,  0.25363382, -0.17947809, -1.82809642, -1.2849992 ,
       -2.47372437])]"
45000,moveabsj,"[array([1887.07451393,  382.22436698, 1746.2993881 ])]","[array([-0.14683335,  0.21893896, -0.16166776, -1.94659476, -1.31357811,
       -2.51645083])]"
50000,moveabsj,"[array([1793.55211016,  341.51743683, 1720.69056146])]","[array([-0.1641762 ,  0.17077409, -0.14739155, -2.06132639, -1.3782264 ,
       -2.5675812 ])]"
