breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([435.60662771, -34.59021623, 856.46603822])]","[array([-1.24224652, -1.04200396, -1.00373255, -2.12275996, -2.15206572,
        0.00434214])]"
5016,movel_fit,"[array([489.5323984 , -68.16832823, 937.65829687])]","[array([-1.21469486, -0.93567169, -0.86525207, -2.07406844, -2.08639697,
        0.04109202])]"
10170,movel_fit,"[array([ 540.11797086, -101.56085682, 1024.58035127])]","[array([-1.25204933, -0.86729411, -0.6996993 , -1.99358174, -1.99759562,
        0.10063553])]"
16241,movel_fit,"[array([ 596.83450459, -136.9022117 , 1129.97701543])]","[array([-1.29605599, -0.80037227, -0.48175476, -1.87082943, -1.87316523,
        0.1770482 ])]"
19210,movel_fit,"[array([ 627.58182077, -154.14280744, 1179.81420621])]","[array([-1.26942511, -0.74476439, -0.3884944 , -1.83779673, -1.82268955,
        0.20072606])]"
21703,movel_fit,"[array([ 656.18498237, -171.68212934, 1218.55186927])]","[array([-1.22906924, -0.68766379, -0.3264181 , -1.83488404, -1.78843763,
        0.20737366])]"
24141,movel_fit,"[array([ 687.88254648, -191.01776226, 1252.26659892])]","[array([-1.16202494, -0.60963197, -0.28675908, -1.87870768, -1.78040333,
        0.19415517])]"
26732,movel_fit,"[array([ 725.42198364, -212.17353064, 1283.6042161 ])]","[array([-1.05716137, -0.50144268, -0.26712924, -1.98996295, -1.80807026,
        0.1513962 ])]"
29319,movel_fit,"[array([ 766.3532353 , -229.64544677, 1312.76191445])]","[array([-0.90975226, -0.3658381 , -0.24920432, -2.16729006, -1.87898055,
        0.07981747])]"
31864,movel_fit,"[array([ 807.13247869, -241.87863383, 1343.18495593])]","[array([-0.77077562, -0.23882908, -0.19933294, -2.33789416, -1.94787875,
        0.01411601])]"
33720,movel_fit,"[array([ 834.12204992, -250.38196469, 1368.82541801])]","[array([-0.71394598, -0.17344285, -0.14557299, -2.41011297, -1.96291582,
       -0.0072017 ])]"
35268,movel_fit,"[array([ 852.7091425 , -260.16492702, 1392.7753084 ])]","[array([-0.6995591 , -0.13623628, -0.09631951, -2.43201154, -1.95253178,
       -0.00957542])]"
36813,movel_fit,"[array([ 866.12680237, -272.54019239, 1418.81607769])]","[array([-0.72306033, -0.11903428, -0.04435874, -2.40414734, -1.91693934,
        0.01102686])]"
38642,movel_fit,"[array([ 875.86188322, -288.52847642, 1451.47050919])]","[array([-0.7937514 , -0.12406973,  0.02444419, -2.30612946, -1.84303913,
        0.06207715])]"
40549,movel_fit,"[array([ 881.94502134, -302.41047099, 1487.65560917])]","[array([-0.8981471 , -0.15216408,  0.122354  , -2.13307277, -1.73288324,
        0.14450327])]"
42542,movel_fit,"[array([ 889.13755845, -311.48781632, 1526.9908809 ])]","[array([-0.98008595, -0.16837728,  0.25906928, -1.94265902, -1.62507988,
        0.23442528])]"
44079,movel_fit,"[array([ 898.55356403, -316.66383984, 1556.73524666])]","[array([-1.00115014, -0.1472709 ,  0.36747152, -1.84994841, -1.57846982,
        0.28091275])]"
45329,movel_fit,"[array([ 910.22874844, -323.26291111, 1578.72025566])]","[array([-1.00019755, -0.11586708,  0.43762061, -1.82100626, -1.55727081,
        0.29778303])]"
46513,movel_fit,"[array([ 925.00056718, -332.35358134, 1595.86454525])]","[array([-0.98648609, -0.07339119,  0.482358  , -1.84433711, -1.55535305,
        0.29315309])]"
47932,movel_fit,"[array([ 946.22499245, -345.46528132, 1611.09543379])]","[array([-0.9524563 , -0.01391999,  0.50086836, -1.93608343, -1.5722427 ,
        0.26118185])]"
49567,movel_fit,"[array([ 974.05772352, -359.07760007, 1624.2089687 ])]","[array([-0.8768061 ,  0.07033129,  0.494121  , -2.11984425, -1.62023114,
        0.19261599])]"
49999,movel_fit,"[array([ 982.08537572, -361.20068489, 1627.53316927])]","[array([-0.84715153,  0.10004563,  0.49683956, -2.18195887, -1.6405934 ,
        0.17035677])]"
