timestamp, cmd_num, J1, J2, J3, J4, J5, J6, J1_2, J2_2, J3_2, J4_2, J5_2, J6_2
0, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.0497, 26.5649, 25.1852, -13.5974, -94.0858, 7.05674
0.005, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.0497, 26.5649, 25.1852, -13.5974, -94.0858, 7.05674
0.01, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.0497, 26.5649, 25.1852, -13.5974, -94.0858, 7.05674
0.01, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.0497, 26.5649, 25.1852, -13.5974, -94.0858, 7.05674
0.013, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.0497, 26.5649, 25.1852, -13.5974, -94.0858, 7.05674
0.016, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.0497, 26.5649, 25.1852, -13.5974, -94.0858, 7.05674
0.02, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.0497, 26.5649, 25.1852, -13.5974, -94.0858, 7.05674
0.024, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.0497, 26.5649, 25.1852, -13.5974, -94.0858, 7.05674
0.028, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.0497, 26.5649, 25.1852, -13.5974, -94.0858, 7.05674
0.032, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.0497, 26.5649, 25.1852, -13.5974, -94.0858, 7.05674
0.036, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.0497, 26.5649, 25.1852, -13.5974, -94.0858, 7.05674
0.04, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.0497, 26.5649, 25.1852, -13.5974, -94.0858, 7.05674
0.044, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.0496, 26.5649, 25.1852, -13.5974, -94.0858, 7.05674
0.048, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.049, 26.565, 25.1853, -13.5975, -94.0858, 7.05674
0.052, -1, 50.7475, -0.094422, 14.8101, 53.2765, -77.9018, -64.2424, -25.0475, 26.5653, 25.1855, -13.5975, -94.0858, 7.05674
0.056, -1, 50.7475, -0.0944151, 14.8101, 53.2765, -77.9018, -64.2424, -25.0445, 26.566, 25.1858, -13.5976, -94.0857, 7.05674
