primitives,points,q_bp
movej_fit,"[array([213.13032225,  24.23842667, 774.29664644])]","[array([-0.81168762, -0.84331091, -0.3094417 , -0.20329228, -2.07747051,
       -1.22330761])]"
movel_fit,"[array([258.22737844,   2.69522428, 775.76155393])]","[array([-0.71240122, -0.80187774, -0.30350506, -0.19105951, -1.99772682,
       -1.25901958])]"
movel_fit,"[array([303.31463737, -18.86826727, 777.18855632])]","[array([-0.64876325, -0.75832364, -0.29576785, -0.17947831, -1.9242888 ,
       -1.26074235])]"
movel_fit,"[array([340.33845583, -36.62227385, 778.38357747])]","[array([-0.61431528, -0.72159175, -0.28814694, -0.17253558, -1.86715377,
       -1.24611113])]"
movel_fit,"[array([377.73029059, -53.62682363, 780.14998995])]","[array([-0.55201655, -0.69020701, -0.27596227, -0.14483984, -1.80257665,
       -1.22865615])]"
movel_fit,"[array([415.40645828, -69.87496814, 782.40910182])]","[array([-0.47091226, -0.66223636, -0.26214226, -0.0973871 , -1.7342798 ,
       -1.20497097])]"
movel_fit,"[array([453.36676153, -85.31483225, 785.03272041])]","[array([-0.37665067, -0.63465601, -0.24839778, -0.03105105, -1.66675846,
       -1.17501212])]"
movel_fit,"[array([491.66389932, -99.95971024, 787.82922958])]","[array([-0.2782524 , -0.60362933, -0.23511717,  0.04919017, -1.60529949,
       -1.13904871])]"
movel_fit,"[array([ 530.22938242, -113.88095275,  790.57897173])]","[array([-0.18726683, -0.56563898, -0.2209399 ,  0.13407188, -1.55433221,
       -1.09872262])]"
movel_fit,"[array([ 568.97033294, -127.34783809,  793.04610224])]","[array([-0.11420968, -0.5191703 , -0.2036959 ,  0.21280417, -1.51491822,
       -1.05769763])]"
movel_fit,"[array([ 607.70805606, -140.90383135,  795.06886504])]","[array([-0.06566873, -0.46530383, -0.18134986,  0.27643065, -1.48486826,
       -1.02116076])]"
movel_fit,"[array([ 646.12405862, -155.4239646 ,  796.60229332])]","[array([-0.04514905, -0.40689031, -0.15247599,  0.31805206, -1.46047267,
       -0.99399782])]"
movel_fit,"[array([ 683.68391196, -172.04019862,  797.71115723])]","[array([-0.05549363, -0.34683817, -0.11574789,  0.33072102, -1.43877255,
       -0.98008998])]"
movel_fit,"[array([ 719.71674729, -191.80987417,  798.38713901])]","[array([-0.10121082, -0.28623826, -0.06943141,  0.30431205, -1.41947432,
       -0.9822488 ])]"
movel_fit,"[array([ 753.63485333, -215.03573802,  798.24301916])]","[array([-0.18938731, -0.22237457, -0.01170143,  0.22295569, -1.40746636,
       -1.00085783])]"
movel_fit,"[array([ 785.5097064, -240.9186885,  796.339211 ])]","[array([-0.32822689, -0.14771986,  0.05505307,  0.06570684, -1.4141581 ,
       -1.02691873])]"
movel_fit,"[array([ 816.26081651, -267.76801418,  791.57417459])]","[array([-0.50739089, -0.05358498,  0.1133651 , -0.16711476, -1.45192868,
       -1.04183748])]"
movel_fit,"[array([ 847.21506038, -293.63500364,  783.62351444])]","[array([-0.67198586,  0.05808628,  0.14020475, -0.41275096, -1.51164824,
       -1.03722347])]"
movel_fit,"[array([ 879.51880061, -317.18593484,  774.0872663 ])]","[array([-0.77125235,  0.16876961,  0.14959885, -0.59499984, -1.56186249,
       -1.01877933])]"
movel_fit,"[array([ 914.39696439, -338.08702428,  767.13527471])]","[array([-0.80803612,  0.25594666,  0.17440915, -0.69405672, -1.57919827,
       -0.98944885])]"
movel_fit,"[array([ 951.46216084, -355.96741738,  768.64853205])]","[array([-0.79710216,  0.30303567,  0.23341576, -0.70616441, -1.55346644,
       -0.95045066])]"
movel_fit,"[array([ 989.06591437, -369.10817121,  779.47755055])]","[array([-0.73431395,  0.30724772,  0.32570723, -0.60977898, -1.48264663,
       -0.89428657])]"
movel_fit,"[array([1026.89384133, -376.9299818 ,  792.860261  ])]","[array([-0.59997927,  0.29418077,  0.43320398, -0.37748161, -1.38707733,
       -0.8040293 ])]"
movel_fit,"[array([1066.40382922, -379.99967851,  803.04569122])]","[array([-0.42827496,  0.31126895,  0.52737554, -0.08640314, -1.32226727,
       -0.66871683])]"
movel_fit,"[array([1107.43068417, -383.06486681,  807.76743759])]","[array([-0.31727553,  0.3766595 ,  0.62565116,  0.094754  , -1.31563646,
       -0.5248976 ])]"
movel_fit,"[array([1146.30518627, -397.33640735,  809.22258006])]","[array([-0.30753441,  0.47183651,  0.76120784,  0.1069841 , -1.34400643,
       -0.43853566])]"
movel_fit,"[array([1176.24287465, -426.00318823,  808.21807513])]","[array([-0.40777027,  0.56346495,  0.89061816, -0.0732837 , -1.37456797,
       -0.43919233])]"
movel_fit,"[array([1200.98282164, -457.77206721,  799.63921282])]","[array([-0.58155252,  0.65496017,  0.9395721 , -0.42080401, -1.40370885,
       -0.51622691])]"
movel_fit,"[array([1232.04026528, -495.80025524,  790.07201122])]","[array([-0.73095287,  0.63113724,  0.67625877, -0.80972466, -1.30012672,
       -0.54888384])]"
movel_fit,"[array([1263.04616868, -533.848489  ,  780.57996822])]","[array([-0.81741853,  0.60999041,  0.36607147, -1.20578097, -1.23104341,
       -0.51465187])]"
