primitives,points,q_bp
movej_fit,"[array([213.13032225,  24.23842667, 774.29664644])]","[array([-0.81168762, -0.84331091, -0.3094417 , -0.20329228, -2.07747051,
       -1.22330761])]"
movel_fit,"[array([258.22737844,   2.69522428, 775.76155393])]","[array([-0.71240122, -0.80187774, -0.30350506, -0.19105951, -1.99772682,
       -1.25901958])]"
movel_fit,"[array([303.31582507, -18.87005059, 777.18565025])]","[array([-0.64886045, -0.75832195, -0.29577299, -0.17952845, -1.92430264,
       -1.26066325])]"
movel_fit,"[array([340.3397632 , -36.62171277, 778.39094362])]","[array([-0.61427985, -0.7215879 , -0.28814165, -0.17251696, -1.86714426,
       -1.24614056])]"
movel_fit,"[array([377.72583297, -53.62404554, 780.16021021])]","[array([-0.55201348, -0.69021425, -0.27595206, -0.14483775, -1.80258136,
       -1.22866112])]"
movel_fit,"[array([415.40231531, -69.8725559 , 782.41775832])]","[array([-0.47089789, -0.66223055, -0.26212826, -0.09737689, -1.73429057,
       -1.204984  ])]"
movel_fit,"[array([453.36478441, -85.31292509, 785.0364743 ])]","[array([-0.37665842, -0.63466156, -0.24841044, -0.03105701, -1.66675001,
       -1.17500505])]"
movel_fit,"[array([491.66268606, -99.95922268, 787.8324669 ])]","[array([-0.2782489 , -0.60362669, -0.23511028,  0.04919323, -1.60530517,
       -1.13905169])]"
movel_fit,"[array([ 530.22746386, -113.88172478,  790.57635282])]","[array([-0.18730186, -0.565648  , -0.22095696,  0.13404273, -1.55431835,
       -1.09869074])]"
movel_fit,"[array([ 568.96957959, -127.34955294,  793.04331347])]","[array([-0.11422517, -0.51917451, -0.20370239,  0.21279113, -1.51491174,
       -1.05768328])]"
movel_fit,"[array([ 607.70832857, -140.90735712,  795.06451551])]","[array([-0.06568926, -0.46530983, -0.1813592 ,  0.27641313, -1.48485541,
       -1.02114177])]"
movel_fit,"[array([ 646.12412583, -155.42822654,  796.59623085])]","[array([-0.04516963, -0.40690079, -0.15248825,  0.31803266, -1.46045649,
       -0.99397801])]"
movel_fit,"[array([ 683.68285274, -172.04553124,  797.70483844])]","[array([-0.05552126, -0.34685315, -0.11576666,  0.33069484, -1.43874931,
       -0.98006336])]"
movel_fit,"[array([ 719.71897512, -191.81678664,  798.38220827])]","[array([-0.10122127, -0.28623503, -0.06943258,  0.30430641, -1.41946701,
       -0.98223997])]"
movel_fit,"[array([ 753.63221517, -215.03915486,  798.23976893])]","[array([-0.18939749, -0.22239361, -0.01172205,  0.22294717, -1.40744835,
       -1.00084756])]"
movel_fit,"[array([ 785.50539852, -240.91978923,  796.32946758])]","[array([-0.32822763, -0.14774322,  0.05500401,  0.06571289, -1.41412726,
       -1.02692065])]"
movel_fit,"[array([ 816.25776058, -267.76616435,  791.54324446])]","[array([-0.50742   , -0.05364412,  0.11317894, -0.16716145, -1.45180828,
       -1.04178343])]"
movel_fit,"[array([ 847.21823475, -293.63470022,  783.62482887])]","[array([-0.67201494,  0.05809696,  0.14022518, -0.41279574, -1.51167273,
       -1.03719837])]"
movel_fit,"[array([ 879.57964035, -317.13976375,  774.19121848])]","[array([-0.77119676,  0.16885697,  0.14986967, -0.59503619, -1.56199374,
       -1.01892786])]"
movel_fit,"[array([ 914.37439051, -338.04107655,  767.47045791])]","[array([-0.80799454,  0.2559925 ,  0.17502821, -0.69399857, -1.57959285,
       -0.98984683])]"
movel_fit,"[array([ 951.38868657, -355.9456124 ,  768.92869169])]","[array([-0.79711485,  0.30302547,  0.23383072, -0.706123  , -1.55378952,
       -0.95071757])]"
movel_fit,"[array([ 988.90863412, -369.24001158,  779.37810152])]","[array([-0.73450398,  0.30713627,  0.32540295, -0.60977599, -1.48260861,
       -0.89402198])]"
movel_fit,"[array([1027.07862512, -376.77632826,  792.79492795])]","[array([-0.59983834,  0.29422018,  0.43303128, -0.37764908, -1.38684106,
       -0.80404577])]"
movel_fit,"[array([1066.78586072, -379.78107376,  803.02873818])]","[array([-0.42785722,  0.31178066,  0.52798973, -0.08615928, -1.32233199,
       -0.66915734])]"
movel_fit,"[array([1107.50338007, -383.36469479,  807.82138033])]","[array([-0.31749014,  0.37713038,  0.62639936,  0.09473815, -1.31589555,
       -0.52468121])]"
movel_fit,"[array([1146.1076715 , -397.84353408,  809.23875892])]","[array([-0.3081934 ,  0.47168228,  0.76099543,  0.10646931, -1.3438303 ,
       -0.43785628])]"
movel_fit,"[array([1176.04542277, -426.17572904,  807.94846955])]","[array([-0.40798006,  0.56220121,  0.88809905, -0.07336574, -1.37327639,
       -0.43890491])]"
movel_fit,"[array([1201.0281275 , -457.85048957,  799.91786453])]","[array([-0.58208835,  0.65408521,  0.93890764, -0.42181514, -1.40328102,
       -0.51570593])]"
movel_fit,"[array([1232.06642075, -495.77409976,  790.0981667 ])]","[array([-0.73092031,  0.63116956,  0.67635073, -0.80970498, -1.30014431,
       -0.54895194])]"
movel_fit,"[array([1263.04616868, -533.848489  ,  780.57996822])]","[array([-0.81741853,  0.60999041,  0.36607147, -1.20578097, -1.23104341,
       -0.51465187])]"
