breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([ 426.62271943, -451.93584105, -228.88270185])]","[array([-1.51601635,  1.54572874, -0.077738  , -0.74810079, -1.33220567,
        0.05388433])]"
4599,movec_fit,"[array([ 415.38457045, -471.58052108, -175.51501239]), array([ 403.51782882, -492.10127989, -119.74740481])]","[array([-1.53499801,  1.5274529 , -0.07011331, -0.73793484, -1.41470499,
        0.07001685]), array([-1.55313134,  1.50477514, -0.06821396, -0.73118317, -1.49577318,
        0.07250836])]"
6527,movec_fit,"[array([ 398.50944612, -501.93094525,  -96.42555653]), array([ 393.62672061, -512.65720241,  -73.45240248])]","[array([-1.56373952,  1.49978008, -0.06715632, -0.73461501, -1.5324113 ,
        0.0784821 ]), array([-1.57307607,  1.49582737, -0.06361545, -0.73837548, -1.57010065,
        0.08273901])]"
8224,movec_fit,"[array([ 389.44395163, -522.91755667,  -53.55824821]), array([ 385.4229647 , -533.98224144,  -34.12716208])]","[array([-1.58162001,  1.48875795, -0.06355098, -0.74279922, -1.59928142,
        0.08331523]), array([-1.5890477 ,  1.48315798, -0.06045865, -0.74754405, -1.62972802,
        0.08286738])]"
9772,movec_fit,"[array([ 381.88178234, -544.71514371,  -16.73925247]), array([ 3.78491451e+02, -5.55968750e+02,  2.39290646e-01])]","[array([-1.59701735,  1.47727093, -0.05975494, -0.75463328, -1.65558806,
        0.08422368]), array([-1.60410808,  1.47251571, -0.05698207, -0.76215415, -1.68219464,
        0.08469819])]"
11169,movec_fit,"[array([ 375.53578346, -566.50922743,   15.32806515]), array([ 372.69484928, -577.35130588,   30.1388257 ])]","[array([-1.61043137,  1.46643034, -0.05548099, -0.7695585 , -1.70418406,
        0.08472907]), array([-1.61622778,  1.46108602, -0.05279063, -0.77744829, -1.72651083,
        0.08395   ])]"
12357,movec_fit,"[array([ 370.35277092, -586.78625665,   42.59217694]), array([ 368.09574204, -596.36619823,   54.83158913])]","[array([-1.62113796,  1.45610129, -0.0508093 , -0.78496396, -1.74476559,
        0.08418578]), array([-1.6257209 ,  1.45157346, -0.04820211, -0.79286708, -1.76308171,
        0.08380513])]"
13269,movec_fit,"[array([ 366.40580004, -603.84666164,   64.16143265]), array([ 364.76831919, -611.38513517,   73.35002931])]","[array([-1.62911755,  1.44764418, -0.04625542, -0.79919141, -1.77661569,
        0.08365383]), array([-1.63233818,  1.44397971, -0.04398279, -0.805746  , -1.79012508,
        0.08313886])]"
13840,movec_fit,"[array([ 363.76110287, -616.16210494,   79.08087192]), array([ 362.77510363, -620.95568599,   84.75188996])]","[array([-1.63433451,  1.44159011, -0.04258292, -0.81005548, -1.79842992,
        0.08304599]), array([-1.63626382,  1.4393037 , -0.04106443, -0.81445484, -1.80671058,
        0.08281125])]"
14314,movel_fit,"[array([ 361.14270479, -628.98123504,   94.11571812])]","[array([-1.63939171,  1.43539247, -0.03845733, -0.82192636, -1.82023397,
        0.08233771])]"
