breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([453.30636219, 637.57908636, 896.77770049])]","[array([-0.09739542,  0.59867766, -0.99975959,  0.7029453 , -1.8338312 ,
        5.52607295])]"
4599,movec_fit,"[array([471.76748923, 614.14351561, 910.13365104]), array([483.32731413, 586.75412521, 929.60556505])]","[array([-0.11461458,  0.60180636, -0.99332105,  0.69414271, -1.82109902,
        5.54260722]), array([-0.13365552,  0.59962144, -0.98035485,  0.68413181, -1.80301788,
        5.56061755])]"
6527,movec_fit,"[array([485.73626091, 575.42395335, 938.43872721]), array([486.82654733, 564.50005659, 947.32876085])]","[array([-0.14093294,  0.59801784, -0.97397532,  0.68053455, -1.79483162,
        5.56825827]), array([-0.14760235,  0.59622162, -0.96727449,  0.67736123, -1.78655366,
        5.57579157])]"
8224,movec_fit,"[array([486.81840277, 555.38389163, 955.00599554]), array([486.02293858, 546.89660318, 962.36726692])]","[array([-0.15286365,  0.59463415, -0.96125707,  0.67498826, -1.77934724,
        5.58226246]), array([-0.1574785 ,  0.59313467, -0.95525663,  0.67304354, -1.7723668 ,
        5.58847423])]"
9772,movec_fit,"[array([484.68043078, 539.65140596, 968.83359598]), array([482.79366374, 532.86101807, 975.07319251])]","[array([-0.16118995,  0.59183407, -0.94976156,  0.67159325, -1.76616622,
        5.59392733]), array([-0.16448504,  0.59055707, -0.94422375,  0.67039219, -1.76011637,
        5.59915202])]"
11169,movec_fit,"[array([480.62359441, 527.02055404, 980.60032163]), array([478.02831535, 521.43876929, 986.03640596])]","[array([-0.16719393,  0.58936427, -0.9391006 ,  0.66945416, -1.75470133,
        5.60371578]), array([-0.16969346,  0.58809678, -0.9338464 ,  0.66861166, -1.74932442,
        5.60812074])]"
12357,movec_fit,"[array([475.47069787, 516.82609817, 990.64861029]), array([472.6116081 , 512.34973141, 995.23059454])]","[array([-0.17170575,  0.58692784, -0.92921274,  0.66793737, -1.74472289,
        5.61178338]), array([-0.17362131,  0.58567097, -0.92444348,  0.66729018, -1.74011521,
        5.61535232])]"
13269,movec_fit,"[array([470.20092753, 508.9751673 , 998.75378455]), array([ 467.62572699,  505.67657235, 1002.25414765])]","[array([-0.17504527,  0.58463647, -0.92065995,  0.66680174, -1.73654713,
        5.61805088]), array([-0.17642328,  0.58354878, -0.91679736,  0.66632051, -1.7329799 ,
        5.62069498])]"
13840,movec_fit,"[array([ 465.91350939,  503.62606565, 1004.45764017]), array([ 464.15366072,  501.61915802, 1006.63423312])]","[array([-0.1772741 ,  0.58283316, -0.91431132,  0.66601823, -1.73072262,
        5.62234171]), array([-0.17810329,  0.58210267, -0.91181319,  0.66571921, -1.72848379,
        5.62395568])]"
14314,movel_fit,"[array([ 461.07445744,  498.31681822, 1010.25731326])]","[array([-0.17946197,  0.58083432, -0.90755872,  0.66521836, -1.7247365 ,
        5.62661619])]"
17056,movec_fit,"[array([ 451.20757152,  489.05981081, 1020.66170463]), array([ 440.05513044,  480.19246247, 1030.89094811])]","[array([-0.18326334,  0.57682147, -0.89463279,  0.6637239 , -1.71382351,
        5.63410188]), array([-0.18697471,  0.57232587, -0.88079617,  0.66208815, -1.70285161,
        5.64129926])]"
19055,movec_fit,"[array([ 431.19162673,  473.91379624, 1038.21768528]), array([ 421.85590083,  467.80950315, 1045.34819392])]","[array([-0.18970895,  0.56876425, -0.87009994,  0.66075178, -1.69482424,
        5.64640321]), array([-0.19250756,  0.56502035, -0.85896052,  0.65926865, -1.68685718,
        5.65136457])]"
19912,movel_fit,"[array([ 413.51276673,  462.67991716, 1051.30311467])]","[array([-0.19501439,  0.56167507, -0.84902583,  0.65784688, -1.68007163,
        5.6555226 ])]"
22027,movec_fit,"[array([ 402.8587989 ,  456.44574766, 1058.43478526]), array([ 391.898961  ,  450.26860927, 1065.31658312])]","[array([-0.19833433,  0.55738021, -0.83626599,  0.65583843, -1.6717655 ,
        5.66053501]), array([-0.20203294,  0.55288798, -0.82295711,  0.65344956, -1.66353734,
        5.66541122])]"
24575,movec_fit,"[array([ 378.23905088,  442.73412501, 1073.36863672]), array([ 364.1716689 ,  435.05297396, 1081.12876432])]","[array([-0.20727771,  0.54709904, -0.80599164,  0.64984261, -1.65359333,
        5.67116053]), array([-0.21365805,  0.54084257, -0.78796954,  0.64522543, -1.64360557,
        5.67672778])]"
26842,movec_fit,"[array([ 351.37022507,  428.13284375, 1087.72154585]), array([ 338.50901002,  421.32180196, 1093.84831684])]","[array([-0.22050231,  0.53485992, -0.77098494,  0.64013019, -1.63470637,
        5.68144451]), array([-0.2285391 ,  0.5285516 , -0.75324976,  0.63408744, -1.62595765,
        5.68575259])]"
28921,movec_fit,"[array([ 326.71567778,  415.28976526, 1098.97399721]), array([ 315.05560998,  409.61127922, 1103.52755276])]","[array([-0.23711411,  0.52245979, -0.73628576,  0.62765374, -1.61811846,
        5.68920454]), array([-0.24695868,  0.51606534, -0.71873535,  0.62033202, -1.61054005,
        5.69201754])]"
30961,movec_fit,"[array([ 303.72673763,  404.44228011, 1107.41484739]), array([ 292.64137992,  399.79944272, 1110.64917721])]","[array([-0.2581091 ,  0.50938848, -0.70079759,  0.61213914, -1.60332556,
        5.69404639]), array([-0.27089504,  0.50228292, -0.68217951,  0.60288188, -1.59638505,
        5.69521047])]"
32930,movec_fit,"[array([ 282.28944646,  395.93333724, 1113.08145067]), array([ 272.58620043,  392.83693699, 1114.73375899])]","[array([-0.28498559,  0.49498907, -0.66349724,  0.59286186, -1.5899846 ,
        5.69537768]), array([-0.30078539,  0.4873743 , -0.64430051,  0.58186708, -1.58401553,
        5.69446686])]"
35040,movec_fit,"[array([ 263.20884181,  390.45812019, 1115.58444725]), array([ 255.36977717,  389.03501171, 1115.49131893])]","[array([-0.3197474 ,  0.47893916, -0.6231763 ,  0.56899914, -1.57817523,
        5.69217361]), array([-0.34079748,  0.47042437, -0.60171203,  0.55506524, -1.57301774,
        5.68848388])]"
38838,movec_fit,"[array([ 246.76605901,  388.15585055, 1113.34276298]), array([ 248.2285147 ,  387.39317478, 1109.78605785])]","[array([-0.3845301 ,  0.45555075, -0.56250685,  0.52681556, -1.56556708,
        5.67844514]), array([-0.4365111 ,  0.44274179, -0.52353924,  0.49349992, -1.56073086,
        5.66447756])]"
41488,movec_fit,"[array([ 257.02867962,  385.15785671, 1107.37561442]), array([ 272.93437459,  380.21181899, 1105.58358058])]","[array([-0.47838007,  0.43597879, -0.49704722,  0.46635778, -1.55908993,
        5.65252459]), array([-0.52447636,  0.43170695, -0.47191933,  0.43611153, -1.55902671,
        5.63874361])]"
43567,movec_fit,"[array([ 290.05433794,  373.95598022, 1104.70320195]), array([ 310.51282775,  365.37104068, 1104.27399569])]","[array([-0.56264962,  0.43035855, -0.4536921 ,  0.41094303, -1.56005538,
        5.62664456]), array([-0.60153605,  0.43081049, -0.43717305,  0.38529716, -1.56189846,
        5.61356637])]"
