breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 861.61735197, -841.09811283,  747.82895956])]","[array([-0.95020661, -0.08067234, -0.29568647, -0.36345454, -1.36227872,
        2.9229539 ])]"
500,movel_fit,"[array([ 859.22877182, -825.02772944,  741.25092731])]","[array([-0.94859379, -0.08572044, -0.30755766, -0.37057885, -1.37063397,
        2.93184885])]"
1000,movel_fit,"[array([ 857.14324136, -808.72014795,  735.07664847])]","[array([-0.94217264, -0.0886425 , -0.31542111, -0.37017204, -1.38115624,
        2.92971169])]"
1500,movel_fit,"[array([ 855.36990482, -792.22100851,  729.33007241])]","[array([-0.93362032, -0.09017337, -0.32105842, -0.36701774, -1.3931291 ,
        2.92306359])]"
2000,movel_fit,"[array([ 853.91159094, -775.54558734,  724.02024084])]","[array([-0.92435405, -0.09083617, -0.32555789, -0.36360531, -1.40600942,
        2.91532348])]"
2500,movel_fit,"[array([ 852.76958838, -758.71055692,  719.15439384])]","[array([-0.915009  , -0.09098051, -0.32950681, -0.361011  , -1.41939713,
        2.90800025])]"
3000,movel_fit,"[array([ 851.94346461, -741.73363699,  714.73762225])]","[array([-0.90576948, -0.09079587, -0.33315138, -0.35951852, -1.43304997,
        2.90152632])]"
3500,movel_fit,"[array([ 851.43099344, -724.63319367,  710.77264838])]","[array([-0.89660594, -0.09035615, -0.33654398, -0.35904894, -1.44684893,
        2.89583709])]"
4000,movel_fit,"[array([ 851.22816825, -707.42783239,  707.25972206])]","[array([-0.887424  , -0.08967743, -0.33965951, -0.35941988, -1.46074054,
        2.89072309])]"
4500,movel_fit,"[array([ 851.3292809 , -690.1360151 ,  704.19661656])]","[array([-0.8781409 , -0.08876663, -0.34246966, -0.36047181, -1.47468557,
        2.88600447])]"
5000,movel_fit,"[array([ 851.72704929, -672.77571998,  701.5787082 ])]","[array([-0.86871197, -0.08765099, -0.34497847, -0.36210779, -1.48862779,
        2.88158881])]"
5500,movel_fit,"[array([ 852.4127789 , -655.36415315,  699.39912271])]","[array([-0.8591284 , -0.08638794, -0.34722852, -0.3642864 , -1.50248386,
        2.87746442])]"
6000,movel_fit,"[array([ 853.37654571, -637.91751562,  697.64893221])]","[array([-0.84940224, -0.08505961, -0.34928904, -0.36699601, -1.5161495 ,
        2.87366619])]"
