breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 932.71100867, -607.77745362,  177.53418181])]","[array([-0.64688256,  0.04419652, -0.1420814 , -0.21596728, -1.73149925,
        2.13860588])]"
2242,movel_fit,"[array([ 929.81603861, -460.65938257,  177.34082022])]","[array([-0.55339337, -0.0770821 , -0.26101659, -0.24828315, -1.709481  ,
        2.13785118])]"
4485,movel_fit,"[array([ 927.6535126 , -414.60395591,  177.42670193])]","[array([-0.52777016, -0.12925681, -0.30747494, -0.26772798, -1.6884567 ,
        2.14764559])]"
6749,movel_fit,"[array([ 924.24303482, -368.19204536,  177.51901862])]","[array([-0.5066036 , -0.19847406, -0.36632916, -0.29550107, -1.65314307,
        2.16810102])]"
9078,movel_fit,"[array([ 919.58519905, -320.54778033,  177.40603828])]","[array([-0.48912115, -0.28660133, -0.4388572 , -0.33191873, -1.60388874,
        2.19786787])]"
11630,movel_fit,"[array([ 913.27928357, -268.46844106,  176.73537087])]","[array([-0.47301546, -0.39926248, -0.52921093, -0.37905035, -1.5399168 ,
        2.23324745])]"
14675,movel_fit,"[array([ 905.06762807, -206.44407454,  174.94846163])]","[array([-0.45212776, -0.54369313, -0.64169437, -0.43939827, -1.46024228,
        2.25698687])]"
16613,movel_fit,"[array([ 900.40864465, -166.91151973,  173.38276526])]","[array([-0.43256163, -0.62961624, -0.7063474 , -0.47432048, -1.41340295,
        2.23561521])]"
18173,movel_fit,"[array([ 897.60421637, -134.97547   ,  172.38082453])]","[array([-0.410919  , -0.69031221, -0.75031882, -0.49714171, -1.3790906 ,
        2.19317528])]"
19464,movel_fit,"[array([ 896.34877579, -108.46843436,  171.89113755])]","[array([-0.38703942, -0.73029679, -0.77790134, -0.50940702, -1.35328459,
        2.13217074])]"
20621,movel_fit,"[array([896.23525723, -84.69813296, 171.90136236])]","[array([-0.36024567, -0.75518913, -0.79370731, -0.51317986, -1.3330275 ,
        2.05914379])]"
21714,movel_fit,"[array([897.22888247, -62.24196211, 172.36944028])]","[array([-0.32938355, -0.76524626, -0.7982035 , -0.50829705, -1.31789853,
        1.97332157])]"
22790,movel_fit,"[array([899.30948088, -40.23367228, 173.18586553])]","[array([-0.29388384, -0.75867216, -0.79042753, -0.49439134, -1.30948012,
        1.87661379])]"
23884,movel_fit,"[array([902.46774047, -17.97796631, 174.23722336])]","[array([-0.25343111, -0.73142278, -0.76775907, -0.47121088, -1.31147996,
        1.76980777])]"
25031,movel_fit,"[array([907.30493863,   5.07814337, 175.47143037])]","[array([-0.20843544, -0.67688771, -0.72582697, -0.43988117, -1.32969834,
        1.65514946])]"
26232,movel_fit,"[array([913.42638896,  28.98205081, 176.4237151 ])]","[array([-0.16183375, -0.59118267, -0.66233536, -0.40491923, -1.37156773,
        1.53899968])]"
27443,movel_fit,"[array([920.44162364,  52.87371269, 176.60766074])]","[array([-0.11879244, -0.47931001, -0.58157012, -0.37446421, -1.43845044,
        1.43239416])]"
28640,movel_fit,"[array([927.85992582,  76.32373533, 175.71734292])]","[array([-0.08248786, -0.35410334, -0.49343349, -0.35479891, -1.52316344,
        1.34256094])]"
29844,movel_fit,"[array([935.27513922,  99.83297086, 173.58759843])]","[array([-0.05271959, -0.22775063, -0.4073433 , -0.34781474, -1.615841  ,
        1.27316915])]"
31053,movel_fit,"[array([942.16172893, 123.51515943, 170.43645305])]","[array([-0.02869556, -0.11326006, -0.33260516, -0.35310796, -1.70483749,
        1.23255406])]"
32132,movel_fit,"[array([947.40331579, 144.82565713, 167.15407271])]","[array([-0.01109733, -0.02804814, -0.27976616, -0.36669183, -1.77470794,
        1.23074785])]"
33039,movel_fit,"[array([950.70052275, 163.02732594, 164.66613234])]","[array([ 0.00191041,  0.03004593, -0.245433  , -0.38300337, -1.82586427,
        1.25976923])]"
33821,movel_fit,"[array([952.64072822, 178.9238138 , 162.99774304])]","[array([ 0.01266407,  0.06996318, -0.22269328, -0.39876314, -1.86414456,
        1.30891254])]"
34533,movel_fit,"[array([953.48411264, 193.54030167, 162.12723063])]","[array([ 0.02273572,  0.09727571, -0.20743847, -0.41262879, -1.89351606,
        1.37181367])]"
35211,movel_fit,"[array([953.38371101, 207.50111468, 162.0255268 ])]","[array([ 0.03305363,  0.11395123, -0.19800061, -0.42354555, -1.91487076,
        1.44373752])]"
35884,movel_fit,"[array([952.3237716 , 221.30863352, 162.71079119])]","[array([ 0.04425309,  0.11979461, -0.19417218, -0.43071172, -1.92729348,
        1.52076314])]"
36581,movel_fit,"[array([950.35082362, 235.48466056, 164.0504489 ])]","[array([ 0.05686655,  0.11283496, -0.19698941, -0.43348411, -1.92784735,
        1.5993701 ])]"
37331,movel_fit,"[array([947.08616068, 250.43501867, 166.27775154])]","[array([ 0.07139422,  0.08840846, -0.20926039, -0.43128022, -1.91182682,
        1.67597001])]"
38160,movel_fit,"[array([942.27370048, 266.55064605, 169.19186787])]","[array([ 0.08850817,  0.03959861, -0.23594694, -0.423676  , -1.87188479,
        1.7465646 ])]"
39052,movel_fit,"[array([935.97940801, 283.52318609, 172.24076649])]","[array([ 0.10874044, -0.03911165, -0.28229226, -0.41091057, -1.80206575,
        1.80479098])]"
39956,movel_fit,"[array([928.66313643, 300.4560924 , 174.6360276 ])]","[array([ 0.13228606, -0.14393406, -0.34844171, -0.39474229, -1.7062043 ,
        1.84586782])]"
40853,movel_fit,"[array([920.83166708, 317.12962189, 175.94347546])]","[array([ 0.15975723, -0.26464972, -0.42914951, -0.37684865, -1.59464558,
        1.86797612])]"
41760,movel_fit,"[array([912.70402618, 333.92797473, 175.96390051])]","[array([ 0.19192156, -0.3915276 , -0.51797289, -0.35769473, -1.47646399,
        1.86633222])]"
42656,movel_fit,"[array([905.1851757 , 350.73241929, 174.91863412])]","[array([ 0.22686335, -0.51010387, -0.60395546, -0.33883201, -1.36337633,
        1.83197355])]"
43450,movel_fit,"[array([899.34172205, 365.9052176 , 173.38158845])]","[array([ 0.25859952, -0.60327298, -0.67347083, -0.32340635, -1.2699284 ,
        1.7642565 ])]"
44123,movel_fit,"[array([895.39769817, 379.10609241, 172.08664239])]","[array([ 0.28557793, -0.67180231, -0.72563277, -0.31059607, -1.19526127,
        1.67249838])]"
44710,movel_fit,"[array([892.98965231, 390.91727125, 171.20557147])]","[array([ 0.30952352, -0.72182325, -0.76433002, -0.29738733, -1.13381556,
        1.56311219])]"
45251,movel_fit,"[array([891.89043591, 402.00304752, 170.77480517])]","[array([ 0.33223849, -0.75693842, -0.79201154, -0.28104407, -1.08211223,
        1.43913885])]"
45775,movel_fit,"[array([891.90455761, 412.79296098, 170.78293305])]","[array([ 0.35433376, -0.77712838, -0.80854816, -0.26039477, -1.04051902,
        1.30468179])]"
46307,movel_fit,"[array([893.08915016, 423.69705182, 171.26900283])]","[array([ 0.37506051, -0.77992593, -0.81199094, -0.23693201, -1.01171729,
        1.16609464])]"
46875,movel_fit,"[array([895.53399248, 435.12177651, 172.09034176])]","[array([ 0.39216356, -0.76106193, -0.79901602, -0.21574463, -1.00045115,
        1.03229387])]"
47509,movel_fit,"[array([899.48593994, 447.53143924, 173.22883366])]","[array([ 0.40200529, -0.7141716 , -0.76431657, -0.20536118, -1.01386853,
        0.91466319])]"
48228,movel_fit,"[array([905.43761716, 461.02707949, 174.59647385])]","[array([ 0.40021625, -0.63276356, -0.70230437, -0.21518832, -1.06037987,
        0.82651611])]"
48998,movel_fit,"[array([912.6937964 , 475.08700577, 175.48759099])]","[array([ 0.38644709, -0.51960189, -0.61515355, -0.24650666, -1.1423326 ,
        0.77427311])]"
49766,movel_fit,"[array([920.33932631, 488.92140307, 175.48734545])]","[array([ 0.36652375, -0.39022061, -0.51592312, -0.28919189, -1.2474009 ,
        0.74803989])]"
49999,movel_fit,"[array([971.58440984, 580.84209867, 166.47211227])]","[array([ 0.29155655,  0.40466212,  0.03321612, -0.60280831, -1.96997489,
        0.54814788])]"
