breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 876.18584723, -895.14379964,  172.05827973])]","[array([-0.8968737 , -0.23757385, -0.41836984, -0.26255056, -1.20378812,
        2.89564131])]"
499,movel_fit,"[array([ 863.39859151, -825.93595036,  146.35750889])]","[array([-0.90584216, -0.285503  , -0.48422004, -0.34556374, -1.23703785,
        2.84999495])]"
999,movel_fit,"[array([ 861.69792525, -809.64366692,  139.92460939])]","[array([-0.90329863, -0.29302313, -0.49589722, -0.3574617 , -1.24615683,
        2.82599602])]"
1499,movel_fit,"[array([ 859.65697159, -793.20329891,  133.99888957])]","[array([-0.89911403, -0.29953703, -0.5056927 , -0.3657004 , -1.25688175,
        2.79728878])]"
1999,movel_fit,"[array([ 858.35918165, -776.45081591,  128.72765459])]","[array([-0.89386422, -0.3051913 , -0.51419878, -0.37335034, -1.26807189,
        2.76684153])]"
2499,movel_fit,"[array([ 856.99181821, -759.56901002,  123.83162098])]","[array([-0.888825  , -0.31079289, -0.52253723, -0.38160422, -1.2795802 ,
        2.73684584])]"
2999,movel_fit,"[array([ 856.28717734, -742.54273627,  119.44484234])]","[array([-0.88357787, -0.31603664, -0.5304432 , -0.39074002, -1.29087448,
        2.70727901])]"
3499,movel_fit,"[array([ 855.81814851, -725.3767553 ,  115.44267005])]","[array([-0.8783426 , -0.32126854, -0.53827342, -0.40056294, -1.30203874,
        2.67832962])]"
3999,movel_fit,"[array([ 855.55979357, -708.12715827,  111.91262602])]","[array([-0.87304193, -0.32642524, -0.54585857, -0.41081134, -1.31316639,
        2.64983781])]"
4499,movel_fit,"[array([ 855.706337  , -690.80171783,  108.86317969])]","[array([-0.86739736, -0.331349  , -0.55303048, -0.4212442 , -1.32411171,
        2.62151831])]"
4999,movel_fit,"[array([ 855.9890716 , -673.39002868,  106.20489784])]","[array([-0.86152952, -0.33625532, -0.56001038, -0.43173141, -1.33494486,
        2.5935069 ])]"
5499,movel_fit,"[array([ 856.79671478, -655.94276293,  104.0547144 ])]","[array([-0.85519644, -0.34089705, -0.56651992, -0.4423418 , -1.34541547,
        2.56574234])]"
5999,movel_fit,"[array([ 857.63462382, -638.43725494,  102.2686978 ])]","[array([-0.84868335, -0.3456374 , -0.57293256, -0.45293579, -1.35574353,
        2.53847044])]"
6499,movel_fit,"[array([ 858.828631  , -620.92865677,  100.93019732])]","[array([-0.84183618, -0.35034687, -0.57910216, -0.46365638, -1.36562885,
        2.51174777])]"
6999,movel_fit,"[array([ 860.37868361, -603.40238683,   99.96852644])]","[array([-0.83460842, -0.35506965, -0.5851069 , -0.4744598 , -1.37497075,
        2.485591  ])]"
7499,movel_fit,"[array([ 862.11325305, -585.91693808,   99.43869627])]","[array([-0.82717203, -0.35994749, -0.59099712, -0.48534792, -1.38388248,
        2.46017476])]"
7999,movel_fit,"[array([ 864.11292587, -568.41634111,   99.31582347])]","[array([-0.81936494, -0.36498983, -0.59676797, -0.49623245, -1.39225465,
        2.43534545])]"
8499,movel_fit,"[array([ 866.2264195 , -550.93945843,   99.53169894])]","[array([-0.81127328, -0.37024467, -0.60248208, -0.50701858, -1.40015725,
        2.41115422])]"
8999,movel_fit,"[array([ 868.66605354, -533.5056591 ,  100.12221537])]","[array([-0.8027809 , -0.37552517, -0.60796653, -0.5177811 , -1.40747387,
        2.3875654 ])]"
9499,movel_fit,"[array([ 871.31344957, -516.1442419 ,  101.06779248])]","[array([-0.79382485, -0.38080361, -0.61313431, -0.52821604, -1.41430267,
        2.3643444 ])]"
9999,movel_fit,"[array([ 873.94230485, -498.79274402,  102.21722522])]","[array([-0.78437294, -0.38615256, -0.61809703, -0.53804719, -1.42077991,
        2.34131596])]"
10499,movel_fit,"[array([ 876.91803024, -481.51092735,  103.76839138])]","[array([-0.77440888, -0.39130113, -0.62255222, -0.54766565, -1.42677889,
        2.31866358])]"
10999,movel_fit,"[array([ 879.81680325, -464.26228123,  105.50371229])]","[array([-0.76398475, -0.3964003 , -0.62669913, -0.55663879, -1.43255783,
        2.29619181])]"
11499,movel_fit,"[array([ 883.00076264, -447.06919431,  107.55435999])]","[array([-0.7530313 , -0.40113803, -0.63025857, -0.56530165, -1.43797935,
        2.27400928])]"
11999,movel_fit,"[array([ 886.36471699, -429.963423  ,  109.89019415])]","[array([-0.74158112, -0.40556179, -0.63325567, -0.57352753, -1.44307153,
        2.25207428])]"
12499,movel_fit,"[array([ 889.81631622, -412.89939449,  112.42274677])]","[array([-0.72960692, -0.40966155, -0.63573067, -0.58120536, -1.44790478,
        2.23029714])]"
12999,movel_fit,"[array([ 893.35730041, -395.88346186,  115.12241775])]","[array([-0.71708852, -0.41336929, -0.63764388, -0.58829168, -1.45248115,
        2.20863921])]"
13499,movel_fit,"[array([ 897.03816995, -378.9397785 ,  118.15894096])]","[array([-0.70408818, -0.41668923, -0.63887205, -0.59491056, -1.45685442,
        2.18714761])]"
13999,movel_fit,"[array([ 900.73070303, -362.0519852 ,  121.23742963])]","[array([-0.69065189, -0.41967052, -0.63969924, -0.60100397, -1.46092957,
        2.16593173])]"
14499,movel_fit,"[array([ 904.42008756, -345.16902019,  124.49619284])]","[array([-0.67676093, -0.42229069, -0.63998543, -0.60657634, -1.46488481,
        2.14487178])]"
14999,movel_fit,"[array([ 908.36293488, -328.43944839,  128.20055883])]","[array([-0.66244154, -0.42434677, -0.639368  , -0.61175488, -1.46863041,
        2.12400892])]"
15499,movel_fit,"[array([ 912.12731869, -311.63225102,  131.67405205])]","[array([-0.64772992, -0.42620095, -0.63869431, -0.61642477, -1.47210108,
        2.10348923])]"
15999,movel_fit,"[array([ 916.07510368, -294.89170391,  135.40444431])]","[array([-0.63257501, -0.4274586 , -0.63726054, -0.62068892, -1.47537812,
        2.08316721])]"
16499,movel_fit,"[array([ 920.0828354 , -278.23603358,  139.29414444])]","[array([-0.61707874, -0.42827522, -0.63526029, -0.62453066, -1.47844092,
        2.06315   ])]"
16999,movel_fit,"[array([ 923.92687513, -261.53102036,  143.24943074])]","[array([-0.60123842, -0.42882046, -0.63288694, -0.62787859, -1.48148083,
        2.04334395])]"
17499,movel_fit,"[array([ 927.93879263, -244.90103025,  147.368249  ])]","[array([-0.58500378, -0.42876068, -0.62982391, -0.6308181 , -1.4842754 ,
        2.0237973 ])]"
17999,movel_fit,"[array([ 931.93612795, -228.28254022,  151.38529953])]","[array([-0.56840955, -0.42827369, -0.62642335, -0.63329142, -1.4867861 ,
        2.00458851])]"
18499,movel_fit,"[array([ 935.87410104, -211.68557401,  155.58591695])]","[array([-0.55152286, -0.42749587, -0.62252985, -0.63532425, -1.48919913,
        1.9856381 ])]"
18999,movel_fit,"[array([ 939.66465846, -195.06226301,  159.93022884])]","[array([-0.53434304, -0.4264117 , -0.61816522, -0.63688484, -1.49165392,
        1.96689342])]"
19499,movel_fit,"[array([ 943.58439468, -178.46443177,  164.15081001])]","[array([-0.51677333, -0.42476172, -0.61337977, -0.63800776, -1.49370279,
        1.948516  ])]"
