breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 873.68127531, -890.22952198,  172.0231831 ])]","[array([-0.89616565, -0.2425594 , -0.42216234, -0.26257623, -1.2077244 ,
        2.89457559])]"
499,movel_fit,"[array([ 862.29557834, -825.57826096,  147.66795789])]","[array([-0.90614025, -0.28580857, -0.48300307, -0.34464759, -1.23979954,
        2.84906156])]"
999,movel_fit,"[array([ 860.29813259, -809.25885253,  141.45598805])]","[array([-0.90394703, -0.29367243, -0.49480743, -0.35681415, -1.24919956,
        2.82548314])]"
1499,movel_fit,"[array([ 858.42125626, -792.76818435,  135.64478336])]","[array([-0.8997618 , -0.30020833, -0.50458281, -0.36534139, -1.25987155,
        2.7969498 ])]"
1999,movel_fit,"[array([ 856.99401124, -776.06765153,  130.32983172])]","[array([-0.8947274 , -0.30596097, -0.51324386, -0.37317321, -1.27105857,
        2.76681649])]"
2499,movel_fit,"[array([ 855.7708173 , -759.20810879,  125.46237079])]","[array([-0.88963641, -0.31147944, -0.52151854, -0.38151159, -1.28247251,
        2.7368204 ])]"
2999,movel_fit,"[array([ 854.99688648, -742.18497655,  121.05045183])]","[array([-0.88444802, -0.31678527, -0.52950382, -0.39065577, -1.29378087,
        2.70729162])]"
3499,movel_fit,"[array([ 854.47220922, -725.06219857,  117.06641527])]","[array([-0.87927647, -0.32202269, -0.53732601, -0.40046411, -1.30499353,
        2.67835886])]"
3999,movel_fit,"[array([ 854.26366862, -707.82839327,  113.55047656])]","[array([-0.87394419, -0.32714019, -0.54487483, -0.41070388, -1.31609508,
        2.64980939])]"
4499,movel_fit,"[array([ 854.38182964, -690.5114022 ,  110.47817535])]","[array([-0.86833265, -0.33208952, -0.55209655, -0.421148  , -1.32703538,
        2.62150754])]"
4999,movel_fit,"[array([ 854.74105405, -673.12753786,  107.85293381])]","[array([-0.86244342, -0.33693242, -0.55901309, -0.43167069, -1.33783756,
        2.59347403])]"
