breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 876.63895262, -897.38888842,  172.95684087])]","[array([-0.89760196, -0.23587998, -0.41630049, -0.26234288, -1.20296766,
        2.89616292])]"
499,movel_fit,"[array([ 863.53305925, -826.00646645,  146.15385792])]","[array([-0.90591405, -0.28576806, -0.48473529, -0.34592215, -1.23628381,
        2.85044006])]"
999,movel_fit,"[array([ 861.98365231, -809.71024773,  139.64952535])]","[array([-0.90320564, -0.29313748, -0.49633478, -0.35771947, -1.24530315,
        2.82624749])]"
1499,movel_fit,"[array([ 859.82919531, -793.29521336,  133.68720267])]","[array([-0.89905234, -0.29966853, -0.50614399, -0.36582352, -1.25609449,
        2.79747492])]"
1999,movel_fit,"[array([ 858.61179033, -776.51046551,  128.45690895])]","[array([-0.89368551, -0.30527562, -0.51455831, -0.37339067, -1.26729562,
        2.76685857])]"
2499,movel_fit,"[array([ 857.18264313, -759.64134549,  123.55165341])]","[array([-0.88867968, -0.31089873, -0.52290885, -0.38160464, -1.27884246,
        2.73686816])]"
2999,movel_fit,"[array([ 856.47899101, -742.60825729,  119.16185369])]","[array([-0.88342229, -0.3161445 , -0.53081273, -0.39072965, -1.29014028,
        2.70729039])]"
3499,movel_fit,"[array([ 856.0730827 , -725.42773548,  115.17077143])]","[array([-0.87813874, -0.32134588, -0.53860867, -0.4005685 , -1.30127866,
        2.67831456])]"
3999,movel_fit,"[array([ 855.76568762, -708.17616219,  111.62587712])]","[array([-0.87287138, -0.3265374 , -0.54622831, -0.41081197, -1.31242997,
        2.6498551 ])]"
4499,movel_fit,"[array([ 855.93289425, -690.84147068,  108.58711482])]","[array([-0.8672022 , -0.3314551 , -0.55338085, -0.42123889, -1.32337325,
        2.62151271])]"
4999,movel_fit,"[array([ 856.17657628, -673.42909597,  105.92143031])]","[array([-0.86135459, -0.33638272, -0.5603755 , -0.43170782, -1.33423459,
        2.59351097])]"
5499,movel_fit,"[array([ 857.02795127, -655.9835333 ,  103.77419167])]","[array([-0.85498536, -0.34099901, -0.56685845, -0.44231416, -1.34466969,
        2.56572244])]"
5999,movel_fit,"[array([ 857.83346102, -638.47530806,  101.98092008])]","[array([-0.84848686, -0.3457547 , -0.57328124, -0.45289062, -1.35502512,
        2.53845579])]"
6499,movel_fit,"[array([ 859.02441992, -620.95553811,  100.64855046])]","[array([-0.84163276, -0.35047364, -0.57944748, -0.46360641, -1.36492327,
        2.51172524])]"
6999,movel_fit,"[array([ 860.59032259, -603.43444333,   99.68807554])]","[array([-0.83439536, -0.35517973, -0.58543421, -0.47440848, -1.37425541,
        2.48556712])]"
7499,movel_fit,"[array([ 862.33111343, -585.94664347,   99.15380854])]","[array([-0.82695082, -0.3600528 , -0.59132026, -0.48529345, -1.38316139,
        2.46014959])]"
7999,movel_fit,"[array([ 864.34161734, -568.44810625,   99.02765311])]","[array([-0.81913811, -0.36508464, -0.59708291, -0.49618019, -1.39152394,
        2.43532553])]"
8499,movel_fit,"[array([ 866.4217099 , -550.95551997,   99.24820951])]","[array([-0.8110551 , -0.37037559, -0.60281383, -0.50695252, -1.39945937,
        2.41113065])]"
