breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([ 706.95849094, -468.17898751,  472.76400327])]","[array([-1.22251961,  0.91794614,  0.70633827,  0.16797474,  1.16598595,
       -4.69807569])]"
999,movel_fit,"[array([ 709.59726174, -467.0023922 ,  467.68855177])]","[array([-1.21791898,  0.92101956,  0.70601134,  0.17114264,  1.16471924,
       -4.69324115])]"
1999,movel_fit,"[array([ 712.39664941, -465.09468813,  463.73401282])]","[array([-1.21274487,  0.92312415,  0.70650567,  0.17423069,  1.16423426,
       -4.68886239])]"
2999,movel_fit,"[array([ 715.35943203, -462.45152393,  460.92477713])]","[array([-1.20699103,  0.92423732,  0.70782728,  0.17726901,  1.16455979,
       -4.68496543])]"
3999,movel_fit,"[array([ 718.48358886, -459.07274251,  459.27097786])]","[array([-1.20065586,  0.92434683,  0.70997838,  0.18028449,  1.16571647,
       -4.68156192])]"
4999,movel_fit,"[array([ 721.76086677, -454.96296297,  458.76840641])]","[array([-1.19374477,  0.92345267,  0.71295499,  0.18329789,  1.1677146 ,
       -4.67865248])]"
6008,movel_fit,"[array([ 725.20780458, -450.08652491,  459.4035679 ])]","[array([-1.18620184,  0.92155189,  0.71677944,  0.1863503 ,  1.17057854,
       -4.67620764])]"
7025,movel_fit,"[array([ 728.80276664, -444.45018547,  461.15131941])]","[array([-1.17804413,  0.91866722,  0.72143463,  0.18944572,  1.17430015,
       -4.67422114])]"
8057,movel_fit,"[array([ 732.54600797, -438.02444655,  463.96851675])]","[array([-1.16923313,  0.91483034,  0.72691839,  0.19260513,  1.17887703,
       -4.67266267])]"
9113,movel_fit,"[array([ 736.44052985, -430.76593584,  467.79447139])]","[array([-1.15971366,  0.91009156,  0.73322255,  0.19584837,  1.18429965,
       -4.67149929])]"
10212,movel_fit,"[array([ 740.5196092 , -422.56286438,  472.57217719])]","[array([-1.149343  ,  0.90449496,  0.74037183,  0.19921659,  1.19058742,
       -4.67069227])]"
11385,movel_fit,"[array([ 744.85203049, -413.21147358,  478.24589763])]","[array([-1.13786519,  0.89808576,  0.74842574,  0.20277539,  1.19779598,
       -4.67020726])]"
12698,movel_fit,"[array([ 749.61359313, -402.24600827,  484.79632832])]","[array([-1.12469994,  0.89087413,  0.75756893,  0.20667049,  1.20610743,
       -4.6700181 ])]"
14129,movel_fit,"[array([ 754.63543459, -390.06691409,  491.43950786])]","[array([-1.11024504,  0.88370201,  0.76709521,  0.21074962,  1.2149082 ,
       -4.67009915])]"
15309,movel_fit,"[array([ 758.61666231, -380.17832381,  495.92128351])]","[array([-1.09847954,  0.8789382 ,  0.77409839,  0.2139368 ,  1.22149558,
       -4.67028967])]"
16263,movel_fit,"[array([ 761.72637734, -372.49789835,  498.51944176])]","[array([-1.08921599,  0.87622001,  0.77888033,  0.21636975,  1.22608687,
       -4.67046951])]"
17060,movel_fit,"[array([ 764.253624  , -366.41806538,  499.7807146 ])]","[array([-1.08173038,  0.87493813,  0.7820898 ,  0.2182873 ,  1.22924972,
       -4.67060825])]"
17761,movel_fit,"[array([ 766.42777781, -361.39942487,  500.07454945])]","[array([-1.07538973,  0.87469099,  0.78420418,  0.21987518,  1.23141475,
       -4.67070418])]"
18396,movel_fit,"[array([ 768.36136142, -357.17105182,  499.58739076])]","[array([-1.06988021,  0.87527709,  0.78546196,  0.22122329,  1.2327963 ,
       -4.67075821])]"
18983,movel_fit,"[array([ 770.12081206, -353.56909609,  498.42550358])]","[array([-1.06501399,  0.87658225,  0.78600144,  0.22238333,  1.2335181 ,
       -4.67077174])]"
19536,movel_fit,"[array([ 771.753945  , -350.47660147,  496.64361616])]","[array([-1.06065539,  0.87854823,  0.7859052 ,  0.22339005,  1.23365404,
       -4.67074588])]"
20065,movel_fit,"[array([ 773.29384333, -347.81465169,  494.26000994])]","[array([-1.0567117 ,  0.88115612,  0.78521459,  0.22426463,  1.23324028,
       -4.67068095])]"
20575,movel_fit,"[array([ 774.75696744, -345.53996528,  491.28145956])]","[array([-1.05313553,  0.88439927,  0.78394849,  0.22501539,  1.232291  ,
       -4.67057718])]"
21071,movel_fit,"[array([ 776.15754826, -343.61588636,  487.69416832])]","[array([-1.04988584,  0.88829348,  0.78210773,  0.22564687,  1.23080385,
       -4.67043466])]"
21556,movel_fit,"[array([ 777.50122525, -342.01979045,  483.48328592])]","[array([-1.04694202,  0.89285591,  0.77968603,  0.22615707,  1.22876869,
       -4.67025412])]"
22037,movel_fit,"[array([ 778.80319525, -340.72024937,  478.57639083])]","[array([-1.04426355,  0.89816656,  0.77663764,  0.22654397,  1.22613989,
       -4.67003482])]"
22518,movel_fit,"[array([ 780.06808722, -339.7014289 ,  472.89715813])]","[array([-1.04183456,  0.90431038,  0.77290571,  0.22679622,  1.22285889,
       -4.66977721])]"
23002,movel_fit,"[array([ 781.29490698, -338.95067943,  466.35989821])]","[array([-1.03964847,  0.91138386,  0.76842221,  0.22689572,  1.21885417,
       -4.66948368])]"
23492,movel_fit,"[array([ 782.4799723 , -338.45144948,  458.85718616])]","[array([-1.03769907,  0.91950931,  0.76310011,  0.22681776,  1.21403359,
       -4.66915935])]"
23991,movel_fit,"[array([ 783.6156767 , -338.17885171,  450.26282498])]","[array([-1.03597897,  0.9288329 ,  0.75683499,  0.22652964,  1.2082843 ,
       -4.66881415])]"
24501,movel_fit,"[array([ 784.68863989, -338.09190135,  440.44869866])]","[array([-1.03447668,  0.93950813,  0.74951732,  0.22599085,  1.20148243,
       -4.66846637])]"
25023,movel_fit,"[array([ 785.67996784, -338.1218794 ,  429.30392912])]","[array([-1.03316805,  0.95167714,  0.74104758,  0.22515561,  1.19350559,
       -4.66814678])]"
25555,movel_fit,"[array([ 786.56448063, -338.15975572,  416.80335376])]","[array([-1.03200855,  0.9653974 ,  0.73139021,  0.22398326,  1.18428297,
       -4.66790345])]"
26096,movel_fit,"[array([ 787.32220822, -338.0488795 ,  402.94507864])]","[array([-1.03091285,  0.98071017,  0.72052755,  0.22244094,  1.17375216,
       -4.66780126])]"
26643,movel_fit,"[array([ 787.9373053 , -337.58672871,  387.84999808])]","[array([-1.02975744,  0.99752913,  0.70853814,  0.22052279,  1.16193547,
       -4.66792138])]"
27188,movel_fit,"[array([ 788.4024909 , -336.55410062,  371.87903125])]","[array([-1.02839459,  1.01550024,  0.6956956 ,  0.21828068,  1.14904634,
       -4.66834596])]"
