breakpoints,primitives,points,q_bp
0,movej_fit,"[array([334.68918275, 395.03026003, 380.80383854])]","[array([-1.07286689,  0.41058583, -2.51145475,  2.77499302,  1.13992929,
       -1.67332163])]"
2000,movel_fit,"[array([343.01483585, 385.40423524, 377.5660083 ])]","[array([-1.08900874,  0.41053221, -2.50735922,  2.76710102,  1.14240365,
       -1.66671094])]"
4000,movel_fit,"[array([349.43293392, 376.7201871 , 371.25678368])]","[array([-1.10138907,  0.40651114, -2.49921126,  2.75936577,  1.14040508,
       -1.66176365])]"
6000,movel_fit,"[array([354.07857138, 368.98054613, 362.06447472])]","[array([-1.10998176,  0.3985702 , -2.48713798,  2.75183762,  1.13399457,
       -1.65853621])]"
8000,movel_fit,"[array([357.18877977, 362.03604904, 350.35696428])]","[array([-1.11494314,  0.38697082, -2.4715169 ,  2.74460641,  1.12347507,
       -1.65698408])]"
10000,movel_fit,"[array([359.13506144, 355.59569688, 336.79614253])]","[array([-1.1167955 ,  0.37240648, -2.45315825,  2.73774693,  1.10961475,
       -1.65691553])]"
12000,movel_fit,"[array([360.41190321, 349.29902707, 322.3828115 ])]","[array([-1.11658123,  0.35619645, -2.43342311,  2.73123154,  1.09383267,
       -1.65798816])]"
14000,movel_fit,"[array([361.54478639, 342.85310101, 308.35241335])]","[array([-1.11584955,  0.34031534, -2.41415791,  2.72485663,  1.07820016,
       -1.65978384])]"
16000,movel_fit,"[array([362.95316205, 336.16589795, 295.96501137])]","[array([-1.11644466,  0.32722796, -2.39746751,  2.71823756,  1.06523588,
       -1.66193413])]"
18000,movel_fit,"[array([364.85897912, 329.39807942, 286.34840878])]","[array([-1.12024063,  0.31967197, -2.38551116,  2.71086864,  1.05765272,
       -1.66422384])]"
20000,movel_fit,"[array([367.29298497, 322.95674651, 280.57560258])]","[array([-1.12900019,  0.32060882, -2.38056828,  2.70221793,  1.05828881,
       -1.66662043])]"
22000,movel_fit,"[array([370.19529303, 317.45108358, 279.95050972])]","[array([-1.14436972,  0.33326787, -2.38533656,  2.69180775,  1.07016176,
       -1.66924051])]"
24000,movel_fit,"[array([373.60254974, 313.49549062, 286.30500822])]","[array([-1.16786121,  0.3609062 , -2.40315237,  2.6792092 ,  1.09629582,
       -1.67230263])]"
26000,movel_fit,"[array([377.87305779, 311.06353587, 301.7702381 ])]","[array([-1.20058043,  0.40564796, -2.43739541,  2.66373903,  1.13873149,
       -1.67610928])]"
28000,movel_fit,"[array([383.58255422, 308.4951217 , 326.79643867])]","[array([-1.24177229,  0.46503547, -2.48827427,  2.6441779 ,  1.19552602,
       -1.68067005])]"
30000,movel_fit,"[array([390.54683376, 303.0243684 , 356.22842288])]","[array([-1.28586706,  0.52740537, -2.54666269,  2.62046371,  1.2565862 ,
       -1.68450756])]"
32000,movel_fit,"[array([396.95134595, 294.71773414, 380.34238512])]","[array([-1.3232059 ,  0.57679813, -2.59587094,  2.59675628,  1.30700615,
       -1.68565631])]"
34000,movel_fit,"[array([400.65406001, 287.61699402, 392.02769493])]","[array([-1.34570636,  0.60334025, -2.62275007,  2.57958184,  1.33562121,
       -1.68479657])]"
36000,movel_fit,"[array([400.77361637, 285.3881668 , 388.02050252])]","[array([-1.34839645,  0.60178027, -2.61921782,  2.57488532,  1.33516425,
       -1.6837095 ])]"
38000,movel_fit,"[array([397.9937369 , 287.13249101, 367.295749  ])]","[array([-1.32966505,  0.56913913, -2.58109244,  2.58558168,  1.30217959,
       -1.68158109])]"
40000,movel_fit,"[array([394.79007144, 285.91701099, 332.40085953])]","[array([-1.29507997,  0.50780812, -2.51271422,  2.60578736,  1.24157396,
       -1.67457132])]"
42000,movel_fit,"[array([394.12844901, 275.93304   , 294.63653209])]","[array([-1.2609873 ,  0.43620153, -2.43730354,  2.62024302,  1.173726  ,
       -1.66387601])]"
44000,movel_fit,"[array([395.31721073, 263.58469715, 268.96776613])]","[array([-1.24198362,  0.38602245, -2.38644389,  2.62311152,  1.12718192,
       -1.65748603])]"
46000,movel_fit,"[array([395.19174368, 259.95142477, 262.09833814])]","[array([-1.2404228 ,  0.37799685, -2.37576242,  2.62033735,  1.11921619,
       -1.65925367])]"
48000,movel_fit,"[array([392.5724558 , 269.415923  , 276.82097482])]","[array([-1.25685622,  0.41832793, -2.41152081,  2.61337097,  1.1555951 ,
       -1.66980921])]"
50000,movel_fit,"[array([390.20849319, 282.19295483, 308.98434395])]","[array([-1.29391009,  0.49134116, -2.48588637,  2.59152834,  1.22522646,
       -1.68675427])]"
