breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 862.82605555, -841.17221905,  156.12803102])]","[array([-0.90619549, -0.27791787, -0.46813562, -0.3264484 , -1.2346365 ,
        2.86510692])]"
1036,movel_fit,"[array([ 858.20931453, -807.57780066,  142.93410368])]","[array([-0.90610805, -0.29668867, -0.49623375, -0.35979697, -1.25236015,
        2.82678963])]"
2064,movel_fit,"[array([ 854.9526043 , -773.42118265,  131.65382706])]","[array([-0.89481666, -0.30823867, -0.51355357, -0.37321905, -1.27568103,
        2.76197534])]"
3093,movel_fit,"[array([ 853.03056794, -738.57272918,  122.24542932])]","[array([-0.88482391, -0.31954929, -0.53059403, -0.39255855, -1.29887499,
        2.7021802 ])]"
4131,movel_fit,"[array([ 852.43398356, -702.90141568,  114.6919614 ])]","[array([-0.87367595, -0.33008164, -0.54621257, -0.41321446, -1.32209618,
        2.6420871 ])]"
5190,movel_fit,"[array([ 853.16483378, -666.14868809,  108.97595775])]","[array([-0.8614618 , -0.3404135 , -0.56106126, -0.43579456, -1.3449657 ,
        2.58286647])]"
6281,movel_fit,"[array([ 855.25001603, -628.07425358,  105.12610524])]","[array([-0.84714007, -0.35046216, -0.57479558, -0.45892429, -1.36742825,
        2.52302615])]"
7416,movel_fit,"[array([ 858.73325657, -588.40406156,  103.19867941])]","[array([-0.83083848, -0.36129785, -0.58839124, -0.48356461, -1.3886097 ,
        2.46398972])]"
8609,movel_fit,"[array([ 863.68105353, -546.79088475,  103.28228172])]","[array([-0.81191631, -0.37351454, -0.60209859, -0.50946071, -1.40794748,
        2.40545306])]"
9876,movel_fit,"[array([ 870.18192837, -502.81992245,  105.50387933])]","[array([-0.78933643, -0.38704457, -0.61545507, -0.53583702, -1.42531338,
        2.34646968])]"
11244,movel_fit,"[array([ 878.39766094, -455.6977886 ,  110.063172  ])]","[array([-0.76138589, -0.40089974, -0.627107  , -0.56143244, -1.44121622,
        2.28488499])]"
12753,movel_fit,"[array([ 888.59983973, -404.19606664,  117.3049726 ])]","[array([-0.72602003, -0.41377064, -0.63544423, -0.58533177, -1.45620443,
        2.21861199])]"
14462,movel_fit,"[array([ 901.20817025, -346.45713025,  127.79392551])]","[array([-0.68062185, -0.42429808, -0.63874362, -0.60696677, -1.47047979,
        2.14572086])]"
16503,movel_fit,"[array([ 917.16966695, -278.18966746,  142.74497866])]","[array([-0.61993203, -0.43060131, -0.63435265, -0.6258422 , -1.48421894,
        2.06224221])]"
19263,movel_fit,"[array([ 939.25850052, -186.64539816,  165.72047893])]","[array([-0.52845602, -0.42751516, -0.61472404, -0.64001035, -1.49823469,
        1.95616602])]"
22020,movel_fit,"[array([960.5121854 , -95.45245258, 190.29986207])]","[array([-0.42676994, -0.41156042, -0.58012657, -0.63871153, -1.50829523,
        1.85919409])]"
24270,movel_fit,"[array([976.0096386 , -20.50523926, 209.91106941])]","[array([-0.33630968, -0.38737138, -0.54050865, -0.62448277, -1.51680899,
        1.78517816])]"
26072,movel_fit,"[array([986.63374491,  40.11837337, 224.60318651])]","[array([-0.25871337, -0.35895243, -0.50027329, -0.60307913, -1.52674301,
        1.7283714 ])]"
27625,movel_fit,"[array([994.05280256,  92.92383907, 236.001033  ])]","[array([-0.18795707, -0.32939471, -0.46075876, -0.57682254, -1.53731841,
        1.681482  ])]"
29013,movel_fit,"[array([998.96875628, 140.60168422, 244.80091982])]","[array([-0.12121071, -0.29889744, -0.42174642, -0.54627676, -1.5491227 ,
        1.64099138])]"
30280,movel_fit,"[array([1001.75947947,  184.51074388,  251.35538793])]","[array([-0.05712799, -0.26730034, -0.38311091, -0.5120599 , -1.56275317,
        1.60487255])]"
31457,movel_fit,"[array([1002.66700956,  225.57440167,  255.90368545])]","[array([ 0.00520457, -0.23426304, -0.34466824, -0.47467997, -1.57879225,
        1.57178484])]"
32566,movel_fit,"[array([1001.84400814,  264.40981277,  258.59376674])]","[array([ 0.06629108, -0.19997037, -0.30673691, -0.4347379 , -1.59720492,
        1.54098247])]"
33622,movel_fit,"[array([999.39422534, 301.39040821, 259.52193729])]","[array([ 0.12628889, -0.16468551, -0.26977214, -0.39293286, -1.61780335,
        1.51203194])]"
34639,movel_fit,"[array([995.38797422, 336.85620523, 258.75734908])]","[array([ 0.18527709, -0.12841754, -0.23404513, -0.34996972, -1.64053718,
        1.48448413])]"
35632,movel_fit,"[array([989.84685626, 371.18158105, 256.33033149])]","[array([ 0.24335953, -0.09078783, -0.19951927, -0.30651009, -1.6656494 ,
        1.45776762])]"
36610,movel_fit,"[array([982.78345218, 404.52780984, 252.24584398])]","[array([ 0.30023885, -0.05146535, -0.16621861, -0.26351447, -1.69334965,
        1.43139834])]"
37584,movel_fit,"[array([974.17759903, 437.1182084 , 246.48404097])]","[array([ 0.355679  , -0.00994247, -0.13397875, -0.22191157, -1.72394173,
        1.40478934])]"
38562,movel_fit,"[array([964.0062405 , 469.06160878, 239.01356746])]","[array([ 0.40923341,  0.0343126 , -0.10258305, -0.18279896, -1.7577537 ,
        1.37732879])]"
39554,movel_fit,"[array([952.21218353, 500.51952069, 229.77502224])]","[array([ 0.46051327,  0.08211066, -0.07156351, -0.1472782 , -1.79535292,
        1.34819156])]"
40571,movel_fit,"[array([938.69827629, 531.66387829, 218.66965152])]","[array([ 0.5091223 ,  0.13424534, -0.04048075, -0.11652343, -1.83725716,
        1.31638374])]"
41619,movel_fit,"[array([923.41682774, 562.50069594, 205.63400734])]","[array([ 0.55447131,  0.19056772, -0.00957592, -0.09181365, -1.88301496,
        1.28116268])]"
42712,movel_fit,"[array([906.19314667, 593.26973517, 190.49255486])]","[array([ 0.59653087,  0.25043563,  0.02047428, -0.07394927, -1.93149146,
        1.24184884])]"
43858,movel_fit,"[array([886.91123426, 624.01166141, 173.1102771 ])]","[array([ 0.63509285,  0.31321513,  0.04903371, -0.06388989, -1.98164341,
        1.19776218])]"
45062,movel_fit,"[array([865.50510192, 654.67996759, 153.39861334])]","[array([ 0.66961606,  0.37948429,  0.0762849 , -0.06332571, -2.03384166,
        1.14734799])]"
46341,movel_fit,"[array([841.69314273, 685.51510402, 131.06780554])]","[array([ 0.6999795 ,  0.44899792,  0.10150888, -0.07407265, -2.08727579,
        1.08874018])]"
47701,movel_fit,"[array([815.37881946, 716.46103476, 105.9896108 ])]","[array([ 0.72637731,  0.51962665,  0.12283911, -0.09695307, -2.13909404,
        1.02150037])]"
49155,movel_fit,"[array([786.3151054 , 747.6210421 ,  77.89550725])]","[array([ 0.74982391,  0.58838977,  0.13812833, -0.1314373 , -2.18504355,
        0.94680616])]"
49999,movel_fit,"[array([769.01184705, 764.68974639,  60.97388443])]","[array([ 0.76117462,  0.62517346,  0.14346996, -0.15628751, -2.20715439,
        0.90174406])]"
