timestamp, cmd_num, J1, J2, J3, J4, J5, J6, J1_2, J2_2, J3_2, J4_2, J5_2, J6_2
0.002, -1, -48.5698, 32.7606, -6.28718, -154.571, -105.781, 167.388, 95.4525, 45.2299, -25.9688, -213.446, 26.3992, 84.9396
0.006, -1, -48.5698, 32.7606, -6.28718, -154.571, -105.781, 167.388, 95.4525, 45.2299, -25.9688, -213.446, 26.3992, 84.9396
0.01, -1, -48.5698, 32.7606, -6.28718, -154.571, -105.781, 167.388, 95.4525, 45.2299, -25.9688, -213.446, 26.3992, 84.9396
0.011, -1, -48.5698, 32.7606, -6.28718, -154.571, -105.781, 167.388, 95.4525, 45.2299, -25.9688, -213.446, 26.3992, 84.9396
0.013, -1, -48.5698, 32.7606, -6.28718, -154.571, -105.781, 167.388, 95.4525, 45.2299, -25.9688, -213.446, 26.3992, 84.9396
0.016, -1, -48.5698, 32.7606, -6.28718, -154.571, -105.781, 167.388, 95.4525, 45.2299, -25.9688, -213.446, 26.3992, 84.9396
0.02, -1, -48.5698, 32.7606, -6.28718, -154.571, -105.781, 167.388, 95.4525, 45.2299, -25.9688, -213.446, 26.3992, 84.9396
0.024, -1, -48.5698, 32.7606, -6.28718, -154.571, -105.781, 167.388, 95.4525, 45.2299, -25.9688, -213.446, 26.3992, 84.9396
0.028, -1, -48.5698, 32.7606, -6.28718, -154.571, -105.781, 167.388, 95.4525, 45.2299, -25.9688, -213.446, 26.3992, 84.9396
0.032, -1, -48.5698, 32.7606, -6.28718, -154.571, -105.781, 167.388, 95.4525, 45.2299, -25.9688, -213.446, 26.3992, 84.9396
0.036, -1, -48.5698, 32.7606, -6.28718, -154.571, -105.781, 167.388, 95.4525, 45.2299, -25.9688, -213.446, 26.3992, 84.9396
0.04, -1, -48.5697, 32.7606, -6.28718, -154.571, -105.781, 167.388, 95.4525, 45.2299, -25.9688, -213.446, 26.3992, 84.9396
0.044, -1, -48.5695, 32.7607, -6.28716, -154.571, -105.781, 167.388, 95.4525, 45.2299, -25.9688, -213.446, 26.3992, 84.9396
0.048, -1, -48.5687, 32.7612, -6.2871, -154.571, -105.781, 167.388, 95.4525, 45.2299, -25.9688, -213.446, 26.3992, 84.9396
