1.681832433802999973e+09,0.000000000000000000e+00,-6.815264825977730423e-01,2.240770848407237226e-01,4.972617757557138418e-01,-2.509688160194484041e+00,-1.708634134052150921e+00,2.932203073395666520e-02
1.681832433809000015e+09,0.000000000000000000e+00,-6.815264825977730423e-01,2.240770848407237226e-01,4.972617757557138418e-01,-2.509688160194484041e+00,-1.708634134052150921e+00,2.928365111257714287e-02
1.681832433812999964e+09,0.000000000000000000e+00,-6.815264825977730423e-01,2.240770848407237226e-01,4.972617757557138418e-01,-2.509688160194484041e+00,-1.708634134052150921e+00,2.928365111257714287e-02
1.681832433825000048e+09,0.000000000000000000e+00,-6.815264825977730423e-01,2.240770848407237226e-01,4.972617757557138418e-01,-2.509688160194484041e+00,-1.708634134052150921e+00,2.928365111257714287e-02
1.681832433828999996e+09,0.000000000000000000e+00,-6.815264825977730423e-01,2.240770848407237226e-01,4.972617757557138418e-01,-2.509688160194484041e+00,-1.708634134052150921e+00,2.928365111257714287e-02
1.681832433834000111e+09,0.000000000000000000e+00,-6.815264825977730423e-01,2.240770848407237226e-01,4.972617757557138418e-01,-2.509688160194484041e+00,-1.708634134052150921e+00,2.928365111257714287e-02
1.681832433838999987e+09,0.000000000000000000e+00,-6.815264825977730423e-01,2.240770848407237226e-01,4.972617757557138418e-01,-2.509688160194484041e+00,-1.708634134052150921e+00,2.928365111257714287e-02
1.681832433842999935e+09,0.000000000000000000e+00,-6.815264825977730423e-01,2.240770848407237226e-01,4.972617757557138418e-01,-2.509688160194484041e+00,-1.708634134052150921e+00,2.928365111257714287e-02
1.681832433855999947e+09,0.000000000000000000e+00,-6.815264825977730423e-01,2.240770848407237226e-01,4.972617757557138418e-01,-2.509688160194484041e+00,-1.708634134052150921e+00,2.928365111257714287e-02
1.681832433895999908e+09,1.000000000000000000e+00,-6.815264825977730423e-01,2.240770848407237226e-01,4.972617757557138418e-01,-2.509688160194484041e+00,-1.708634134052150921e+00,2.928365111257714287e-02
1.681832433900000095e+09,1.000000000000000000e+00,-6.815264825977730423e-01,2.240770848407237226e-01,4.972617757557138418e-01,-2.509688160194484041e+00,-1.708634134052150921e+00,2.924527149119761707e-02
1.681832433905999899e+09,1.000000000000000000e+00,-6.815264825977730423e-01,2.240679358498352258e-01,4.972617757557138418e-01,-2.509688160194484041e+00,-1.708634134052150921e+00,2.924527149119761707e-02
1.681832433911000013e+09,1.000000000000000000e+00,-6.815264825977730423e-01,2.240679358498352258e-01,4.972617757557138418e-01,-2.509705223384814943e+00,-1.708634134052150921e+00,2.924527149119761707e-02
1.681832433914999962e+09,1.000000000000000000e+00,-6.815264825977730423e-01,2.240587868589467291e-01,4.972617757557138418e-01,-2.509705223384814943e+00,-1.708634134052150921e+00,2.924527149119761707e-02
1.681832433918999910e+09,1.000000000000000000e+00,-6.815264825977730423e-01,2.240404888771697633e-01,4.972617757557138418e-01,-2.509705223384814943e+00,-1.708634134052150921e+00,2.924527149119761707e-02
1.681832433923000097e+09,1.000000000000000000e+00,-6.815394940428673998e-01,2.240130419045043286e-01,4.972617757557138418e-01,-2.509705223384814943e+00,-1.708634134052150921e+00,2.924527149119761707e-02
1.681832433927999973e+09,1.000000000000000000e+00,-6.815394940428673998e-01,2.239855949318388662e-01,4.972617757557138418e-01,-2.509705223384814943e+00,-1.708634134052150921e+00,2.924527149119761707e-02
1.681832433931999922e+09,1.000000000000000000e+00,-6.815394940428673998e-01,2.239489989682849347e-01,4.972617757557138418e-01,-2.509705223384814943e+00,-1.708651939186776048e+00,2.924527149119761707e-02
